name,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,firstName,lastName
Bryan Gil,bryan-gil,B. Gil,M,21,3690,M,bryan11gil,910026,"{'nameTranslation': {'ar': 'برايان جيل', 'hi': 'ब्रायन गिल', 'bn': 'ব্রায়ান গিল'}, 'shortNameTranslation': {'ar': 'ب. جيل', 'hi': 'बी. गिल', 'bn': 'বি. গিল'}}",False,miss,assisted,left-foot,90,5974,574,,13.9,33.1,0,45.4,65.3,,
Heung-min Son,heung-min-son,H. M. Son,F,7,126618,M,HMSon,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",False,miss,assisted,head,90,5903,503,,9.5,55.5,0,64.4,9.7,,
Heung-min Son,heung-min-son,H. M. Son,F,7,126618,M,HMSon,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",False,miss,assisted,right-foot,90,5786,386,,2.4,61.0,0,43.2,6.9,,
Pedro Porro,pedro-porro,P. Porro,D,23,11089,M,pedroporro29,913654,"{'nameTranslation': {'ar': 'بيدرو بورو', 'hi': 'पेड्रो पोरो', 'bn': 'পেড্রো পোরো'}, 'shortNameTranslation': {'ar': 'ب. بورو', 'hi': 'पी. पोरो', 'bn': 'পি. পোরো'}}",False,block,regular,right-foot,90,5666,266,,13.4,64.8,0,50.9,19.0,,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,8,4466,M,hojbjerg23,149593,"{'nameTranslation': {'ar': 'بيير إيميل هويبيرج', 'hi': 'पियरे-एमिले होजबर्ज', 'bn': 'পিয়েরে-এমিল হজবজের্গ'}, 'shortNameTranslation': {'ar': 'ب. هويبيرج', 'hi': 'पी. होजबर्ज', 'bn': 'পি. হজবজের্গ'}}",False,post,assisted,right-foot,90,5663,263,,12.7,35.6,0,44.6,7.6,,
Dejan Kulusevski,dejan-kulusevski,D. Kulusevski,M,21,12068,M,dejan_k10,928124,"{'nameTranslation': {'ar': 'ديان كولوسيفسكي', 'hi': 'देजान कुलुसेवस्की', 'bn': 'দেজান কুলুসেভস্কি'}, 'shortNameTranslation': {'ar': 'د. كولوسيفسكي', 'hi': 'डी. कुलुसेवस्की', 'bn': 'ডি. কুলুসেভস্কি'}}",False,miss,assisted,left-foot,90,5471,71,,22.2,71.5,0,60.8,65.3,,
Alejo Véliz,alejo-veliz,A. Véliz,F,9,3176,M,aleeveliz,1116987,"{'nameTranslation': {'ar': 'أليخو فيليز', 'hi': 'एलेजो वेलिज़', 'bn': 'আলেজো ভেলিজ'}, 'shortNameTranslation': {'ar': 'أ. فيليز', 'hi': 'ए. वेलिज़', 'bn': 'এ. ভেলিজ'}}",False,block,assisted,left-foot,90,5453,53,,4.5,42.6,0,50.5,19.0,Alejo Veliz,
Ben Davies,ben-davies,B. Davies,D,33,2694,M,,94758,"{'nameTranslation': {'ar': 'بين ديفيز', 'hi': 'बेन डेविस', 'bn': 'বেন ডেভিস'}, 'shortNameTranslation': {'ar': 'ب. ديفيز', 'hi': 'बी. डेविस', 'bn': 'বি. ডেভিস'}}",False,goal,corner,head,86,5100,2400,regular,2.7,53.0,0,46.8,20.3,,
Alejo Véliz,alejo-veliz,A. Véliz,F,9,3176,M,aleeveliz,1116987,"{'nameTranslation': {'ar': 'أليخو فيليز', 'hi': 'एलेजो वेलिज़', 'bn': 'আলেজো ভেলিজ'}, 'shortNameTranslation': {'ar': 'أ. فيليز', 'hi': 'ए. वेलिज़', 'bn': 'এ. ভেলিজ'}}",False,goal,assisted,right-foot,81,4825,2125,regular,11.0,44.0,0,54.6,4.4,Alejo Veliz,
João Pedro,joao-pedro,J. Pedro,F,20,86665,M,joaopedro,975079,"{'nameTranslation': {'ar': 'جواو بيدرو', 'hi': 'जोआओ पेड्रो', 'bn': 'জন পেড্রো'}, 'shortNameTranslation': {'ar': 'ج. بيدرو', 'hi': 'जे. पेड्रो', 'bn': 'জে. পেড্রো'}}",True,goal,penalty,right-foot,76,4500,1800,penalty,11.5,50.0,0,45.9,15.2,,
Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,8,4466,M,hojbjerg23,149593,"{'nameTranslation': {'ar': 'بيير إيميل هويبيرج', 'hi': 'पियरे-एमिले होजबर्ज', 'bn': 'পিয়েরে-এমিল হজবজের্গ'}, 'shortNameTranslation': {'ar': 'ب. هويبيرج', 'hi': 'पी. होजबर्ज', 'bn': 'পি. হজবজের্গ'}}",False,block,assisted,right-foot,71,4248,1548,,22.9,41.1,0,46.3,19.0,,
Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,14340,M,pervisestupinan,805465,"{'nameTranslation': {'ar': 'بيرفيس إستوبينيان', 'hi': 'परविस एस्टुपिनान', 'bn': 'পারভিস এস্তুপিনান'}, 'shortNameTranslation': {'ar': 'ب. إستوبينيان', 'hi': 'पी. एस्टुपिनान', 'bn': 'পি. এস্তুপিনান'}}",True,goal,corner,left-foot,63,3777,1077,regular,21.7,29.7,0,46.1,23.4,,
Lewis Dunk,lewis-dunk,L. Dunk,D,5,1872,M,,115365,"{'nameTranslation': {'ar': 'لويس دانك', 'hi': 'लुईस डंक', 'bn': 'লুইস ডাঙ্ক'}, 'shortNameTranslation': {'ar': 'ل. دانك', 'hi': 'एल. डंक', 'bn': 'এল. ডাঙ্ক'}}",True,miss,set-piece,right-foot,58,3437,737,,13.0,47.9,0,39.5,23.6,,
Destiny Udogie,destiny-udogie,D. Udogie,D,13,5987,M,udogiethree,983572,"{'nameTranslation': {'ar': 'ديستيني أودوجي', 'hi': 'डेस्टिनी उडोगी', 'bn': 'ডেসটিনি উদোগি'}, 'shortNameTranslation': {'ar': 'د. أودوجي', 'hi': 'डी. उडोगी', 'bn': 'ডি. উদোগি'}}",False,save,regular,right-foot,55,3299,599,,6.3,44.4,0,51.7,14.6,,
Richarlison,richarlison,Richarlison,F,9,46727,M,Richarlison,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",False,miss,assisted,right-foot,53,3175,475,,14.8,44.6,0,42.2,11.1,,
Lewis Dunk,lewis-dunk,L. Dunk,D,5,1872,M,,115365,"{'nameTranslation': {'ar': 'لويس دانك', 'hi': 'लुईस डंक', 'bn': 'লুইস ডাঙ্ক'}, 'shortNameTranslation': {'ar': 'ل. دانك', 'hi': 'एल. डंक', 'bn': 'এল. ডাঙ্ক'}}",True,save,corner,head,49,2882,182,,4.2,51.4,0,46.8,20.9,,
Heung-min Son,heung-min-son,H. M. Son,F,7,126618,M,HMSon,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",False,miss,assisted,right-foot,45,2987,287,,19.2,34.0,0,42.9,22.2,,
Ben Davies,ben-davies,B. Davies,D,33,2694,M,,94758,"{'nameTranslation': {'ar': 'بين ديفيز', 'hi': 'बेन डेविस', 'bn': 'বেন ডেভিস'}, 'shortNameTranslation': {'ar': 'ب. ديفيز', 'hi': 'बी. डेविस', 'bn': 'বি. ডেভিস'}}",False,miss,corner,head,45,2785,85,,5.5,45.4,0,57.3,56.9,,
Richarlison,richarlison,Richarlison,F,9,46727,M,Richarlison,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",False,block,fast-break,right-foot,45,2746,46,,18.8,47.3,0,51.5,19.0,,
Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,18331,M,facubuonanotte_,1117025,"{'nameTranslation': {'ar': 'فاكوندو بونانوتي', 'hi': 'फ़ाकंडो बुओनानोट्टे', 'bn': 'ফ্যাকুন্ডো বুওনানোত্তে'}, 'shortNameTranslation': {'ar': 'ف. بونانوتي', 'hi': 'एफ. बुओनानोट्टे', 'bn': 'এফ. বুওনানোট'}}",True,block,corner,head,45,2709,9,,13.9,42.3,0,52.7,19.0,Facundo Buonanotte,
João Pedro,joao-pedro,J. Pedro,F,20,86665,M,joaopedro,975079,"{'nameTranslation': {'ar': 'جواو بيدرو', 'hi': 'जोआओ पेड्रो', 'bn': 'জন পেড্রো'}, 'shortNameTranslation': {'ar': 'ج. بيدرو', 'hi': 'जे. पेड्रो', 'bn': 'জে. পেড্রো'}}",True,save,regular,left-foot,45,2658,2658,,11.1,38.0,0,47.8,24.7,,
Heung-min Son,heung-min-son,H. M. Son,F,7,126618,M,HMSon,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",False,block,fast-break,left-foot,39,2290,2290,,9.7,41.1,0,48.3,19.0,,
Brennan Johnson,brennan-johnson,B. Johnson,F,22,9634,M,brenjohnson_,1085180,"{'nameTranslation': {'ar': 'برينان جونسون', 'hi': 'ब्रेनन जॉनसन', 'bn': 'ব্রেনান জনসন'}, 'shortNameTranslation': {'ar': 'ب. جونسون', 'hi': 'बी. जॉनसन', 'bn': 'বি. জনসন'}}",False,block,assisted,right-foot,33,1959,1959,,14.5,60.5,0,50.6,19.0,,
James Milner,james-milner,J. Milner,M,20,3314,M,,791,"{'nameTranslation': {'ar': 'جيمس ميلنر', 'hi': 'जेम्स मिलनर', 'bn': 'জেমস মিলনার'}, 'shortNameTranslation': {'ar': 'ج. ميلنر', 'hi': 'जे. मिलनर', 'bn': 'জে. মিলনার'}}",True,post,regular,right-foot,32,1889,1889,,18.1,44.0,0,45.1,13.3,,
Heung-min Son,heung-min-son,H. M. Son,F,7,126618,M,HMSon,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",False,block,assisted,left-foot,27,1589,1589,,15.6,32.0,0,52.2,19.0,,
João Pedro,joao-pedro,J. Pedro,F,20,86665,M,joaopedro,975079,"{'nameTranslation': {'ar': 'جواو بيدرو', 'hi': 'जोआओ पेड्रो', 'bn': 'জন পেড্রো'}, 'shortNameTranslation': {'ar': 'ج. بيدرو', 'hi': 'जे. पेड्रो', 'bn': 'জে. পেড্রো'}}",True,goal,penalty,right-foot,24,1380,1380,penalty,11.5,50.0,0,53.1,3.2,,
Lewis Dunk,lewis-dunk,L. Dunk,D,5,1872,M,,115365,"{'nameTranslation': {'ar': 'لويس دانك', 'hi': 'लुईस डंक', 'bn': 'লুইস ডাঙ্ক'}, 'shortNameTranslation': {'ar': 'ل. دانك', 'hi': 'एल. डंक', 'bn': 'এল. ডাঙ্ক'}}",True,block,corner,right-foot,20,1182,1182,,3.3,55.8,0,49.0,19.0,,
