name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId,firstName,lastName
Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,2559,M,979563,"{'nameTranslation': {'ar': 'جاراد برانثويت', 'hi': 'जेर्राड ब्रैंथवेट', 'bn': 'জারাদ ব্র্যানথওয়েট'}, 'shortNameTranslation': {'ar': 'ج. برانثويت', 'hi': 'जे. ब्रैंथवेट', 'bn': 'জে. ব্র্যানথওয়েট'}}",False,miss,corner,head,50,2969,269,,7.0,40.5,0,57.3,15.3,,,
André Gomes,andre-gomes,A. Gomes,M,26,1689,M,235460,"{'nameTranslation': {'ar': 'أندريه غوميز', 'hi': 'आंद्रे गोम्स', 'bn': 'আন্দ্রে গোমেস'}, 'shortNameTranslation': {'ar': 'أ. غوميز', 'hi': 'ए. गोम्स', 'bn': 'এ. গোমেস'}}",False,block,regular,left-foot,49,2936,236,,23.7,49.9,0,47.9,8.3,,,
Amadou Onana,amadou-onana,A. Onana,M,24,6827,M,923973,"{'nameTranslation': {'ar': 'أمادو أونانا', 'hi': 'अमादौ ओनाना', 'bn': 'আমাদৌ ওনানা'}, 'shortNameTranslation': {'ar': 'أ. أونانا', 'hi': 'ए. ओनाना', 'bn': 'এ. ওনানা'}}",False,miss,corner,head,45,2949,249,,7.7,39.7,0,59.2,13.9,its_onana,,
Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,86972,M,1085381,"{'nameTranslation': {'ar': 'نيكولاس جاكسون', 'hi': 'निकोलस जैक्सन', 'bn': 'নিকোলাস জ্যাকসন'}, 'shortNameTranslation': {'ar': 'ن. جاكسون', 'hi': 'एन. जैक्सन', 'bn': 'এন. জ্যাকসন'}}",True,goal,assisted,right-foot,44,2637,2637,regular,11.3,44.1,0,54.2,5.1,NJackson11,Nicolas Jackson,
Beto,beto,Beto,F,9,3261,M,987489,"{'nameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}, 'shortNameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}}",False,save,assisted,left-foot,44,2594,2594,,12.3,46.0,0,50.0,1.3,,,
Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,78106,M,987650,"{'nameTranslation': {'ar': 'مويسيس كايسيدو', 'hi': 'मोइसेस कैसेडो', 'bn': 'মোজেস কাইসেডো'}, 'shortNameTranslation': {'ar': 'م. كايسيدو', 'hi': 'एम. कैसेडो', 'bn': 'এম. কাইসেডো'}}",True,miss,regular,right-foot,38,2262,2262,,24.6,65.0,0,40.5,58.3,MoisesCaicedo55,,
Cole Palmer,cole-palmer,C. Palmer,M,10,368423,M,982780,"{'nameTranslation': {'ar': 'كول بالمر', 'hi': 'कोल पाल्मर', 'bn': 'কোল পামার'}, 'shortNameTranslation': {'ar': 'ك. بالمر', 'hi': 'सी. पाल्मर', 'bn': 'সি. পামার'}}",True,goal,regular,right-foot,29,1700,1700,regular,32.2,52.8,0,48.4,13.3,ColdPalmer,,
Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,86972,M,1085381,"{'nameTranslation': {'ar': 'نيكولاس جاكسون', 'hi': 'निकोलस जैक्सन', 'bn': 'নিকোলাস জ্যাকসন'}, 'shortNameTranslation': {'ar': 'ن. جاكسون', 'hi': 'एन. जैक्सन', 'bn': 'এন. জ্যাকসন'}}",True,miss,assisted,right-foot,26,1550,1550,,23.8,54.6,0,39.0,41.7,NJackson11,Nicolas Jackson,
Cole Palmer,cole-palmer,C. Palmer,M,10,368423,M,982780,"{'nameTranslation': {'ar': 'كول بالمر', 'hi': 'कोल पाल्मर', 'bn': 'কোল পামার'}, 'shortNameTranslation': {'ar': 'ك. بالمر', 'hi': 'सी. पाल्मर', 'bn': 'সি. পামার'}}",True,goal,regular,head,18,1067,1067,regular,2.6,51.2,0,49.0,13.9,ColdPalmer,,
Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,86972,M,1085381,"{'nameTranslation': {'ar': 'نيكولاس جاكسون', 'hi': 'निकोलस जैक्सन', 'bn': 'নিকোলাস জ্যাকসন'}, 'shortNameTranslation': {'ar': 'ن. جاكسون', 'hi': 'एन. जैक्सन', 'bn': 'এন. জ্যাকসন'}}",True,save,assisted,left-foot,18,1065,1065,,7.5,46.2,0,49.4,6.3,NJackson11,Nicolas Jackson,
Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,52950,M,958966,"{'nameTranslation': {'ar': 'ميخايلو مودريك', 'hi': 'माइखाइलो मुडरीक', 'bn': 'মিখাইলো মড্রিক'}, 'shortNameTranslation': {'ar': 'م. مودريك', 'hi': 'एम. मुडरीक', 'bn': 'এম. মড্রিক'}}",True,miss,assisted,right-foot,15,896,896,,8.4,63.7,0,42.2,83.3,MMudryk10,,
Cole Palmer,cole-palmer,C. Palmer,M,10,368423,M,982780,"{'nameTranslation': {'ar': 'كول بالمر', 'hi': 'कोल पाल्मर', 'bn': 'কোল পামার'}, 'shortNameTranslation': {'ar': 'ك. بالمر', 'hi': 'सी. पाल्मर', 'bn': 'সি. পামার'}}",True,goal,assisted,left-foot,13,734,734,regular,18.6,54.6,0,53.7,5.7,ColdPalmer,,
Beto,beto,Beto,F,9,3261,M,987489,"{'nameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}, 'shortNameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}}",False,miss,assisted,left-foot,10,549,549,,2.5,49.7,0,54.3,63.9,,,
Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,2559,M,979563,"{'nameTranslation': {'ar': 'جاراد برانثويت', 'hi': 'जेर्राड ब्रैंथवेट', 'bn': 'জারাদ ব্র্যানথওয়েট'}, 'shortNameTranslation': {'ar': 'ج. برانثويت', 'hi': 'जे. ब्रैंथवेट', 'bn': 'জে. ব্র্যানথওয়েট'}}",False,miss,corner,head,9,504,504,,4.1,41.1,0,60.0,75.0,,,
