minute,value
1.0,2
2.0,19
3.0,48
4.0,67
5.0,45
6.0,34
7.0,17
8.0,6
9.0,17
10.0,13
11.0,11
12.0,45
13.0,17
14.0,-23
15.0,-12
16.0,-39
17.0,-39
18.0,-35
19.0,-46
20.0,-29
21.0,-100
22.0,-65
23.0,-40
24.0,-24
25.0,-5
26.0,25
27.0,2
28.0,-3
29.0,20
30.0,20
31.0,9
32.0,7
33.0,1
34.0,33
35.0,15
36.0,10
37.0,46
38.0,26
39.0,15
40.0,-19
41.0,-42
42.0,-32
43.0,30
44.0,-31
45.0,-5
45.5,2
46.0,3
47.0,15
48.0,11
49.0,70
50.0,34
51.0,13
52.0,-41
53.0,-18
54.0,-72
55.0,-46
56.0,-36
57.0,-24
58.0,-39
59.0,-20
60.0,25
61.0,1
62.0,1
63.0,14
64.0,42
65.0,19
66.0,8
67.0,78
68.0,41
69.0,18
70.0,-12
71.0,-57
72.0,-43
73.0,-33
74.0,-23
75.0,13
76.0,1
77.0,-30
78.0,-21
79.0,-61
80.0,-80
81.0,-51
82.0,-64
83.0,-55
84.0,-40
85.0,-64
86.0,-45
87.0,30
88.0,-23
89.0,-16
90.0,-16
90.5,15
