event_id,menu_hint,event_name,event_dt,selection_id,selection_name,win_lose,bsp,ppwap,morningwap,ppmax,ppmin,ipmax,ipmin,morningtradedvol,pptradedvol,iptradedvol
255149765,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 09:40,78293318,Savaras Princess,0,3.50000000,1.0000,5.5702,1.00,1001.00,1.00,1001.00,496.31,0.00,0.00
255149781,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 14:20,19046776,Fully Loaded,0,3.89597267,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149777,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:10,9548626,Shes All Mine,0,34.76495852,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149783,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 14:55,51718807,Circle Of Grace,0,3.82191556,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149775,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 12:35,59590477,Ariels Jet,0,8.43795572,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149771,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 11:25,90568441,Shoreybomba,0,1.70000000,1.0000,2.0660,1.00,1001.00,1.00,1001.00,18.66,0.00,0.00
255149777,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:10,86932861,Perfect Miracle,0,1.62115504,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149775,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 12:35,48291487,Rosy Lemon,0,3.17500000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149781,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 14:20,57149019,Bristol Hercules,0,1.66898532,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149779,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:45,41691411,Esquevelle,0,4.91304525,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149777,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:10,72851360,Palace Dancer,0,5.50362857,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149769,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 10:50,10571570,Stage One,0,4.23792860,1.0000,3.5092,1.00,1001.00,1.00,1001.00,76.53,0.00,0.00
255149775,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 12:35,71939953,Line In The Sky,0,13.75000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149769,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 10:50,5161246,What A Warrior,1,3.35000000,1.0000,3.1912,1.00,1001.00,1.00,1001.00,319.91,0.00,0.00
255149769,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 10:50,94737129,Lone Horizon,1,5.05000000,1.0000,5.3133,1.00,1001.00,1.00,1001.00,42.32,0.00,0.00
255149777,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:10,78782810,Bright And Brazen,1,1.94644250,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149767,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 10:15,12674055,Moana,1,5.90000000,1.0000,4.8562,1.00,1001.00,1.00,1001.00,861.62,0.00,0.00
255149775,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 12:35,83349304,Falconfly,1,2.22451386,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149779,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:45,75769143,Banyan,0,2.48971614,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149779,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:45,54903111,Halberdier,1,4.30000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149773,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 12:00,94182423,Fire Storm,1,1.79275586,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149783,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 14:55,52661573,Zoombomber,0,2.48000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149783,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 14:55,81779354,Sunset Warrior,1,3.35000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149779,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:45,1032979,His Lordship,1,3.05703515,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149781,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 14:20,86586049,Ringa Ringa Roses,0,5.25000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149771,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 11:25,6253841,Lookout Mountain,0,2.74000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149767,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 10:15,27041230,Within Reach,1,1.43183952,1.0000,1.3976,1.00,1001.00,1.00,1001.00,1400.78,0.00,0.00
255149773,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 12:00,16882406,Wayne,1,2.24000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149781,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 14:20,59590473,Secret Chord,0,8.80000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149777,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:10,69357238,Roaming Spirit,0,5.40000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149783,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 14:55,65822740,Northern Kitten,0,11.43679144,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149767,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 10:15,95024071,Forries Favourite,0,6.20435577,1.0000,6.6748,1.00,1001.00,1.00,1001.00,131.32,0.00,0.00
255149771,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 11:25,88651710,Olympic Admiral,0,48.00000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149775,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 12:35,260004,Mount Etna,0,2.73300192,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149783,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 14:55,58498095,Last Ginger,0,14.09620000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149777,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 13:10,87495192,Fish Hawk,0,2.87817177,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
255149773,Turffontein (RSA) 12th Mar,To Be Placed,12-03-2026 12:00,80438655,Ideal Summer,0,8.74163200,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
