event_id,menu_hint,event_name,event_dt,selection_id,selection_name,win_lose,bsp,ppwap,morningwap,ppmax,ppmin,ipmax,ipmin,morningtradedvol,pptradedvol,iptradedvol
256062267,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 18:15,68417206,Baileys Illusion,0,13.50000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062256,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 16:07,4880385,Sieglinde,0,39.07089992,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062252,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 14:57,82671731,Mataki,0,2.30000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062254,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 15:32,5170963,Plutarque,0,4.40000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062258,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 16:42,63297831,Holigan Du Berlais,0,2.80000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062254,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 15:32,1494806,Magda,0,7.08628599,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062261,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 17:15,39361803,Zoffwaltz,0,2.30000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062252,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 14:57,56202502,Mai Dire Mai,1,2.07559431,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062256,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 16:07,812059,Veritable,0,1.81713151,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062261,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 17:15,152635,Varenne,0,4.90000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062264,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 17:45,59588082,Shirbawi,0,2.78000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062024,Compiegne (FRA) 1st Apr,To Be Placed,01-04-2026 14:22,3531471,Maharaja,0,2.55746885,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062016,Compiegne (FRA) 1st Apr,To Be Placed,01-04-2026 11:55,85410165,Rygia,1,11.00000000,1.0000,1.1508,1.00,1001.00,1.00,1001.00,15.91,0.00,0.00
256062261,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 17:15,78110690,Honneurs Oracle,0,5.10000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062018,Compiegne (FRA) 1st Apr,To Be Placed,01-04-2026 12:27,85410163,Macarena Du Rib,0,1.47390000,1.0000,2.3643,1.00,1001.00,1.00,1001.00,39.52,0.00,0.00
256062024,Compiegne (FRA) 1st Apr,To Be Placed,01-04-2026 14:22,88472922,Aristoka,0,4.30000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062273,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 18:45,94905193,Irupta Matuta,1,2.66000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062376,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 19:15,39980603,Polivate,0,7.39220895,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062012,Compiegne (FRA) 1st Apr,To Be Placed,01-04-2026 10:51,95750643,Subli Chope,0,1.72000000,1.0000,1.7447,1.00,1001.00,1.00,1001.00,1613.74,0.00,0.00
256062258,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 16:42,68891501,Klovis Bleue,0,2.78000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062256,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 16:07,62531744,Chai Doeuvre,0,2.83854589,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062273,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 18:45,92309582,Wishful Eyes,1,1.66000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062261,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 17:15,69393160,Salsa Rose,0,3.59805327,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062273,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 18:45,96924902,Goldidame,0,1.84000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062267,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 18:15,383221,Wathab,0,2.62000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062261,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 17:15,63825596,Tornilla,1,4.80000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
256062267,La Teste De Buch (FRA) 1st Apr,To Be Placed,01-04-2026 18:15,11514049,Fruition,0,3.85000000,1.0000,1.0000,1.00,1001.00,1.00,1001.00,0.00,0.00,0.00
