event_id,menu_hint,event_name,event_dt,selection_id,selection_name,win_lose,bsp,ppwap,morningwap,ppmax,ppmin,ipmax,ipmin,morningtradedvol,pptradedvol,iptradedvol
256059593,Dundalk 1st Apr,To Be Placed,01-04-2026 19:15,75403078,Deep Vein,0,15.72004380,11.5174,7.9999,1.00,1001.00,1.00,1001.00,2.00,293.38,58.78
256059583,Dundalk 1st Apr,To Be Placed,01-04-2026 18:15,86528653,Pretty Liz,0,12.05379853,9.4859,5.3815,5.30,5.30,1.00,1001.00,72.00,787.78,43.85
256059598,Dundalk 1st Apr,To Be Placed,01-04-2026 19:45,88579426,Chicago Moon,0,6.20000000,7.5693,5.5999,1.00,1001.00,950.00,440.00,4.00,605.56,151.47
256059603,Dundalk 1st Apr,To Be Placed,01-04-2026 20:15,69400794,Sarmiento Power,0,6.40000000,5.0810,2.8199,6.60,6.60,1.00,1001.00,2.00,745.75,82.76
256059593,Dundalk 1st Apr,To Be Placed,01-04-2026 19:15,45030192,Mehmar,0,5.02386638,4.6620,3.7999,1.00,1001.00,1.00,1001.00,2.00,2196.27,230.87
256059578,Dundalk 1st Apr,To Be Placed,01-04-2026 17:45,56134859,Clonmacash,1,3.55649492,2.9783,2.8537,1.00,1001.00,2.60,2.60,28.28,2386.13,650.60
256059573,Dundalk 1st Apr,To Be Placed,01-04-2026 17:15,82168260,Star Reign,0,29.88380892,17.3092,19.7497,21.00,14.50,1.00,1001.00,2.00,461.85,25.51
256059593,Dundalk 1st Apr,To Be Placed,01-04-2026 19:15,57569590,Palazzo Persico,0,6.20000000,4.3941,3.8499,1.00,1001.00,1.00,1001.00,2.00,752.02,93.64
256059603,Dundalk 1st Apr,To Be Placed,01-04-2026 20:15,81323066,Echinacea,1,2.97537429,2.7682,2.9599,3.35,3.35,1.00,1001.00,2.00,1984.08,343.18
256059593,Dundalk 1st Apr,To Be Placed,01-04-2026 19:15,71953818,Kitty Bear,1,2.13639407,2.0222,2.0401,1.00,1001.00,1.00,1001.00,7.70,3286.13,647.78
256059603,Dundalk 1st Apr,To Be Placed,01-04-2026 20:15,51786210,Baila Conmigo,1,1.83115812,1.8636,2.6783,1.00,1001.00,1.00,1001.00,4.52,4129.88,688.11
256059578,Dundalk 1st Apr,To Be Placed,01-04-2026 17:45,57086931,Inishfallen,0,1.76266509,1.6654,1.9887,1.74,1.60,1.00,1001.00,34.68,11639.13,605.75
256059578,Dundalk 1st Apr,To Be Placed,01-04-2026 17:45,81862487,Edmond Halley,0,6.70498232,6.6163,6.3043,1.00,1001.00,1.00,1001.00,15.00,984.48,101.87
256059593,Dundalk 1st Apr,To Be Placed,01-04-2026 19:15,46297852,Master Garvey,1,2.03765648,2.0123,2.5998,1.00,1001.00,1.00,1001.00,2.00,5092.59,374.58
256059588,Dundalk 1st Apr,To Be Placed,01-04-2026 18:45,96312502,Basilano,0,124.94716405,70.3478,68.7195,140.00,95.00,1.00,1001.00,2.00,80.97,17.07
256059593,Dundalk 1st Apr,To Be Placed,01-04-2026 19:15,60421330,Star Mind,0,3.47203424,3.6142,3.8999,1.00,1001.00,1.00,1001.00,2.00,1467.08,211.17
256059598,Dundalk 1st Apr,To Be Placed,01-04-2026 19:45,96921681,Eretria,1,1.74532409,1.8346,1.6745,1.00,1001.00,1.00,1001.00,22.00,3557.49,342.18
256059588,Dundalk 1st Apr,To Be Placed,01-04-2026 18:45,81824005,A Daughters Love,0,100.00000000,51.3358,105.4682,170.00,40.00,100.00,100.00,2.00,410.48,28.21
256059603,Dundalk 1st Apr,To Be Placed,01-04-2026 20:15,39947040,Derry Lad,0,7.59382319,6.1745,4.7384,1.00,1001.00,1.00,1001.00,21.96,601.27,114.73
256059598,Dundalk 1st Apr,To Be Placed,01-04-2026 19:45,96921678,Ipanema Sunshine,0,9.43798990,10.1142,2.8199,1.00,1001.00,1.00,1001.00,2.00,238.65,26.77
256059573,Dundalk 1st Apr,To Be Placed,01-04-2026 17:15,82997311,Queen Of Newark,0,10.50000000,9.5084,4.8898,1.00,1001.00,1.00,1001.00,2.00,1032.06,61.58
256059603,Dundalk 1st Apr,To Be Placed,01-04-2026 20:15,1289017,Liberate,0,55.00000000,28.3704,11.4999,38.00,28.00,1.00,1001.00,8.00,252.16,21.61
256059573,Dundalk 1st Apr,To Be Placed,01-04-2026 17:15,92398415,Bye Bye Now,0,1.59344490,1.6616,1.8297,1.00,1001.00,1.00,1001.00,21.42,4089.52,471.91
256059598,Dundalk 1st Apr,To Be Placed,01-04-2026 19:45,96921679,Zitkala Sa,0,4.01092174,3.4457,6.1999,3.85,3.20,1.00,1001.00,2.00,2773.38,86.00
256059593,Dundalk 1st Apr,To Be Placed,01-04-2026 19:15,5921115,Hi George,0,80.00000000,32.8913,16.9998,42.00,27.00,40.00,40.00,2.00,309.23,34.94
256059578,Dundalk 1st Apr,To Be Placed,01-04-2026 17:45,61257030,Rappell,0,3.39509655,3.0220,3.4638,1.00,1001.00,1.00,1001.00,7.18,2918.08,193.07
256059598,Dundalk 1st Apr,To Be Placed,01-04-2026 19:45,96921680,Believed,0,2.52000000,2.2293,2.9399,1.00,1001.00,1.00,1001.00,2.00,2086.76,212.20
256059603,Dundalk 1st Apr,To Be Placed,01-04-2026 20:15,28368877,Edge Of Darkness,0,18.75638346,13.1794,11.4998,1.00,1001.00,1.00,1001.00,2.00,231.90,33.56
256059578,Dundalk 1st Apr,To Be Placed,01-04-2026 17:45,57603923,Mc Loven,0,26.00000000,18.3095,8.3998,28.00,28.00,1.00,1001.00,2.00,415.28,19.65
256059593,Dundalk 1st Apr,To Be Placed,01-04-2026 19:15,26411954,Comfort Line,0,2.26592718,2.1008,2.3849,1.00,1001.00,1.00,1001.00,36.88,2592.69,271.00
256059583,Dundalk 1st Apr,To Be Placed,01-04-2026 18:15,85557499,Stone Bear,1,2.90924575,2.9987,2.8583,1.00,1001.00,1.00,1001.00,12.00,1176.03,370.69
256059583,Dundalk 1st Apr,To Be Placed,01-04-2026 18:15,84993362,One Cool Bear,0,2.28208559,2.2351,3.1498,2.32,2.32,1.00,1001.00,2.00,3650.21,205.42
256059573,Dundalk 1st Apr,To Be Placed,01-04-2026 17:15,87509697,Snowballs,0,3.48751098,3.3237,4.1899,1.00,1001.00,1.00,1001.00,2.00,852.64,65.12
256059578,Dundalk 1st Apr,To Be Placed,01-04-2026 17:45,44864335,Amemri,0,4.83156394,4.9933,2.9362,4.80,4.80,1.00,1001.00,10.72,1099.28,175.89
256059588,Dundalk 1st Apr,To Be Placed,01-04-2026 18:45,1007100,Falcon Queen,0,2.47153409,2.3740,1.4786,1.00,1001.00,1.00,1001.00,4.86,4816.50,176.37
256059603,Dundalk 1st Apr,To Be Placed,01-04-2026 20:15,1252434,Brandon Creek,0,3.50000000,3.0908,5.9999,1.00,1001.00,1.00,1001.00,2.00,1258.68,195.75
256059578,Dundalk 1st Apr,To Be Placed,01-04-2026 17:45,731560,Sporting Hero,0,4.58728670,4.2951,2.5599,4.40,4.40,1.00,1001.00,2.00,1955.26,196.33
256059578,Dundalk 1st Apr,To Be Placed,01-04-2026 17:45,481855,Beauty Queen,0,3.78208289,3.9748,4.8493,1.00,1001.00,1.00,1001.00,10.00,1659.71,210.83
256059603,Dundalk 1st Apr,To Be Placed,01-04-2026 20:15,67371681,Billie Frechette,0,4.73342782,4.2111,3.1707,4.70,4.70,1.00,1001.00,33.04,1948.66,182.80
256059573,Dundalk 1st Apr,To Be Placed,01-04-2026 17:15,85725315,Whats It All About,0,6.54792484,9.1952,4.3298,6.40,6.40,1.00,1001.00,2.00,1447.75,150.73
