event_id,menu_hint,event_name,event_dt,selection_id,selection_name,win_lose,bsp,ppwap,morningwap,ppmax,ppmin,ipmax,ipmin,morningtradedvol,pptradedvol,iptradedvol
256008863,Newcastle 31st Mar,2m1f Hcap Hrd,31-03-2026 17:35,34898739,Book Of Secrets,0,3.65160424,4.2453,5.5162,5.80,3.45,1000.00,2.96,2540.41,46601.45,12841.14
256008581,Wolverhampton 31st Mar,7f Hcap,31-03-2026 18:30,60918634,Giorgio M,0,12.50000000,11.0302,9.5156,16.00,10.50,1000.00,10.00,845.63,15074.07,2224.56
256008697,Wolverhampton 31st Mar,1m1f Hcap,31-03-2026 19:00,36836874,Tiger Beetle,0,9.20000000,7.2453,8.6304,9.40,6.80,1000.00,2.70,1707.36,32395.10,5457.75
256008863,Newcastle 31st Mar,2m1f Hcap Hrd,31-03-2026 17:35,53583991,Natzor,0,63.44797087,45.7953,27.2079,70.00,29.00,910.00,46.00,181.06,1559.52,569.58
256008544,Bangor-on-Dee 31st Mar,2m7f Hcap Hrd,31-03-2026 14:45,82130278,Escortkheops,0,3.85000000,3.4966,3.9153,4.30,3.70,1000.00,3.50,4017.02,87045.83,28123.44
256008838,Newcastle 31st Mar,2m4f Mdn Hrd,31-03-2026 15:00,91405469,Dame In Disguise,0,384.59393327,380.2176,220.1940,700.00,65.00,1000.00,300.00,81.24,1008.85,178.00
256008710,Wolverhampton 31st Mar,1m6f Hcap,31-03-2026 20:00,16402,Tuba,1,3.48032220,3.2554,3.5948,3.65,3.10,2.80,1.01,2785.51,91795.25,25093.02
256008831,Newcastle 31st Mar,2m6f Nov Hcap Hrd,31-03-2026 14:30,65573750,Snowrocco,0,8.20000000,7.1120,7.3664,9.60,6.80,1000.00,5.30,1769.26,24287.37,10206.73
256008429,Bangor-on-Dee 31st Mar,2m Nov Hrd,31-03-2026 15:15,117412,After The Ball,0,55.00000000,42.4124,71.4782,120.00,34.00,1000.00,23.00,147.50,4847.20,1657.09
256008570,Wolverhampton 31st Mar,5f Mdn Stks,31-03-2026 17:30,88350222,Overbudget,0,1.28000000,1.3827,1.6161,1.66,1.28,1000.00,1.21,2488.40,188779.41,41182.41
256008551,Bangor-on-Dee 31st Mar,2m4f Hcap Chs,31-03-2026 15:50,44249748,Bleu Denfer,0,19.50098236,19.6404,18.1238,24.00,11.40,1000.00,2.22,1055.86,11251.85,9727.12
256008710,Wolverhampton 31st Mar,1m6f Hcap,31-03-2026 20:00,6449136,Educate,0,23.84112988,19.5824,21.8260,26.00,19.00,40.00,40.00,338.52,7699.95,940.18
256008544,Bangor-on-Dee 31st Mar,2m7f Hcap Hrd,31-03-2026 14:45,82651840,Woodview Lad,0,70.00000000,50.6811,65.5261,85.00,50.00,1000.00,110.00,182.11,4071.09,860.20
256008870,Newcastle 31st Mar,2m4f Hcap Hrd,31-03-2026 17:00,1032853,Tyson,1,1.91000000,1.9399,3.0365,3.95,1.75,2.22,1.01,8965.78,515714.46,122245.85
256008831,Newcastle 31st Mar,2m6f Nov Hcap Hrd,31-03-2026 14:30,65014739,Tamarind Bay,0,9.19818248,7.8203,7.3061,9.40,7.40,1000.00,7.60,1670.07,19006.03,6244.92
256008697,Wolverhampton 31st Mar,1m1f Hcap,31-03-2026 19:00,41101523,Man Is King,0,10.50000000,10.2330,11.0055,13.50,9.40,1000.00,9.20,222.46,14612.17,1697.83
256008844,Newcastle 31st Mar,2m7f Nov Hcap Chs,31-03-2026 15:30,75281284,Bennys Jenny,0,10.50000000,11.8377,18.5050,24.00,9.60,1000.00,13.00,934.64,17183.03,2424.93
256008429,Bangor-on-Dee 31st Mar,2m Nov Hrd,31-03-2026 15:15,90954087,Halftheworldaway,1,2.12000000,1.9074,1.9776,2.16,1.89,3.10,1.01,6401.42,197170.18,67000.14
256008812,Wolverhampton 31st Mar,6f Hcap,31-03-2026 20:30,141003,Sequential,0,183.31683211,203.6635,97.9975,370.00,50.96,230.00,120.00,21.94,1329.46,424.07
256008844,Newcastle 31st Mar,2m7f Nov Hcap Chs,31-03-2026 15:30,70714083,Florita,0,7.00000000,8.2534,7.4343,10.50,6.40,1000.00,7.40,582.59,22231.17,9642.94
256008710,Wolverhampton 31st Mar,1m6f Hcap,31-03-2026 20:00,82093805,Havachoc,0,13.03808385,11.2294,14.0483,16.00,11.00,1000.00,13.50,457.32,11604.54,1695.70
256008838,Newcastle 31st Mar,2m4f Mdn Hrd,31-03-2026 15:00,58644023,Curious Mrs Fox,0,120.75168986,187.7500,82.0533,750.00,65.00,1000.00,13.00,52.44,1739.65,2607.53
256008429,Bangor-on-Dee 31st Mar,2m Nov Hrd,31-03-2026 15:15,94191660,Seekingrainbows,0,1000.00000000,699.3716,555.5870,1000.00,210.00,1000.00,1000.00,56.35,248.92,98.79
256008429,Bangor-on-Dee 31st Mar,2m Nov Hrd,31-03-2026 15:15,75729954,Roses All The Way,0,2.74000000,3.2567,4.8725,4.80,2.76,1000.00,1.43,2106.08,81654.34,33141.04
256008697,Wolverhampton 31st Mar,1m1f Hcap,31-03-2026 19:00,2001416,Versatile,0,15.00000000,13.0537,14.7180,27.00,13.31,230.00,24.00,584.18,13111.08,3375.03
256008703,Wolverhampton 31st Mar,5f Hcap,31-03-2026 19:30,86072328,The Lost Sock,0,3.34536104,3.8481,4.4015,4.80,3.20,1000.00,14.00,2218.93,64327.90,7496.57
256008544,Bangor-on-Dee 31st Mar,2m7f Hcap Hrd,31-03-2026 14:45,53273154,Slim Marvel,0,8.73928834,7.5176,6.4021,9.60,4.80,1000.00,8.60,2702.06,31504.90,4635.77
256008703,Wolverhampton 31st Mar,5f Hcap,31-03-2026 19:30,85482627,Concert,0,28.00000000,22.6045,14.6022,38.00,13.50,150.00,12.50,770.66,8414.30,1628.28
256008558,Bangor-on-Dee 31st Mar,3m Hcap Chs,31-03-2026 16:20,120235,Streamsforth Lad,0,8.66525160,8.1810,10.2742,17.50,5.40,1000.00,5.10,2090.34,30402.51,11199.55
256008838,Newcastle 31st Mar,2m4f Mdn Hrd,31-03-2026 15:00,84746734,R Krista,0,95.00000000,86.0178,64.7728,120.00,60.00,1000.00,60.00,80.88,1673.43,578.99
256008870,Newcastle 31st Mar,2m4f Hcap Hrd,31-03-2026 17:00,51257459,Glory Hights,0,7.04602913,7.3657,5.7957,11.00,4.94,1000.00,6.20,3178.60,38355.94,7703.25
256008831,Newcastle 31st Mar,2m6f Nov Hcap Hrd,31-03-2026 14:30,91361371,Nosy Neighbour,0,16.00000000,17.8895,14.9749,26.00,14.50,1000.00,3.00,1055.54,9724.95,11466.43
256008863,Newcastle 31st Mar,2m1f Hcap Hrd,31-03-2026 17:35,1468921,Newport,0,18.50000000,18.6202,15.9572,27.00,15.50,1000.00,9.40,504.10,6917.87,4369.63
