event_id,menu_hint,event_name,event_dt,selection_id,selection_name,win_lose,bsp,ppwap,morningwap,ppmax,ppmin,ipmax,ipmin,morningtradedvol,pptradedvol,iptradedvol
256062255,La Teste De Buch (FRA) 1st Apr,1m2f Hcap,01-04-2026 16:07,50663880,Nikolaj,0,4.35544592,4.5598,1.0000,4.76,4.57,1.00,1001.00,0.00,1420.23,343.16
256062372,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 19:15,50581271,Madigan,0,24.62841827,17.9807,1.0000,24.00,24.00,1.00,1001.00,0.00,101.17,57.36
256062263,La Teste De Buch (FRA) 1st Apr,2m3f Hrd,01-04-2026 17:45,78312491,Bienbathy,0,65.00000000,29.2554,1.0000,85.71,15.00,1.00,1001.00,0.00,393.07,33.26
256062255,La Teste De Buch (FRA) 1st Apr,1m2f Hcap,01-04-2026 16:07,928435,Piano Man,0,106.39485742,90.1196,1.0000,106.87,82.58,65.00,65.00,0.00,38.92,37.19
256062255,La Teste De Buch (FRA) 1st Apr,1m2f Hcap,01-04-2026 16:07,90893294,Seven For All,0,68.48309960,60.2840,1.0000,82.58,48.58,1.00,1001.00,0.00,82.59,20.58
256062266,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 18:15,18351123,Altimus,0,8.04014156,7.5189,1.0000,1.00,1001.00,1.00,1001.00,0.00,296.08,66.43
256062019,Compiegne (FRA) 1st Apr,2m4f G3 Chs,01-04-2026 13:12,53489511,Jachar,0,42.53026239,31.5749,1.0000,42.00,32.00,1.00,1001.00,0.00,374.28,135.26
256062260,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 17:15,78110690,Honneurs Oracle,0,25.00000000,19.3504,1.0000,23.00,23.00,1.00,1001.00,0.00,253.43,46.37
256062253,La Teste De Buch (FRA) 1st Apr,1m1f Stks,01-04-2026 15:32,20168042,Sheeran,0,5.27162797,6.6386,1.0000,6.20,6.20,1.00,1001.00,0.00,580.62,268.79
256062013,Compiegne (FRA) 1st Apr,2m Hrd,01-04-2026 11:23,95750652,Ka Zar,0,97.00147057,54.1215,44.6828,120.00,85.00,1.00,1001.00,110.16,86.53,23.63
256062021,Compiegne (FRA) 1st Apr,2m3f Hrd,01-04-2026 13:47,62791170,Les Flots Bleus,0,7.94816328,6.4036,1.0000,6.00,5.50,1.00,1001.00,0.00,908.99,113.56
256062260,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 17:15,68451456,Grecian Ruler,0,244.54549308,173.3560,1.0000,200.00,150.00,1.00,1001.00,0.00,8.22,5.85
256062263,La Teste De Buch (FRA) 1st Apr,2m3f Hrd,01-04-2026 17:45,45322999,La Chatelaine,0,110.00000000,37.4120,1.0000,60.00,24.00,1.00,1001.00,0.00,158.04,15.21
256062019,Compiegne (FRA) 1st Apr,2m4f G3 Chs,01-04-2026 13:12,43311215,Whymper,0,9.48359647,9.5777,1.0000,10.50,8.60,1.00,1001.00,0.00,1413.25,166.90
256062251,La Teste De Buch (FRA) 1st Apr,6f Stks,01-04-2026 14:57,83618626,The Best Glory,0,9.81760317,13.7178,1.0000,19.00,13.00,1.00,1001.00,0.00,478.61,127.06
256062272,La Teste De Buch (FRA) 1st Apr,2m2f Hrd,01-04-2026 18:45,87337250,Mercaline,0,94.77598835,84.4264,1.0000,100.00,70.00,1.00,1001.00,0.00,17.80,24.10
256062011,Compiegne (FRA) 1st Apr,2m Hrd,01-04-2026 10:51,96048385,Mister Rapallo,0,6.54294995,4.9898,5.1264,6.60,4.20,1.00,1001.00,2521.52,2394.81,126.71
256062266,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 18:15,46895175,Penrhead,0,4.70504918,4.6721,1.0000,5.00,4.00,1.00,1001.00,0.00,1338.88,106.75
256062021,Compiegne (FRA) 1st Apr,2m3f Hrd,01-04-2026 13:47,95896431,Sunday King,0,38.00000000,29.8688,13.4998,42.00,14.50,1.00,1001.00,6.00,323.22,103.86
256062011,Compiegne (FRA) 1st Apr,2m Hrd,01-04-2026 10:51,96924886,Neil Du Seuil,0,3.80000000,3.9831,4.1079,4.90,3.95,1.00,1001.00,2086.38,1949.28,137.10
256062272,La Teste De Buch (FRA) 1st Apr,2m2f Hrd,01-04-2026 18:45,96924902,Goldidame,0,4.92935064,5.2197,1.0000,5.40,5.40,1.00,1001.00,0.00,1319.34,47.35
256062021,Compiegne (FRA) 1st Apr,2m3f Hrd,01-04-2026 13:47,56018285,Dabasir,0,20.00000000,20.8478,1.0000,27.00,16.50,1.00,1001.00,0.00,311.36,49.77
256062023,Compiegne (FRA) 1st Apr,2m2f Hrd,01-04-2026 14:22,2586011,Teen Spirit,0,9.68662738,8.2274,1.0000,1.00,1001.00,1.00,1001.00,0.00,570.60,186.98
256062017,Compiegne (FRA) 1st Apr,2m3f Listed,01-04-2026 12:27,13166069,Never Seen,0,35.46768000,25.7032,1.0000,24.27,24.27,1.00,1001.00,0.00,222.28,31.25
256062372,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 19:15,39980603,Polivate,0,47.65869494,16.8196,1.0000,50.00,50.00,1.00,1001.00,0.00,123.63,63.18
256062013,Compiegne (FRA) 1st Apr,2m Hrd,01-04-2026 11:23,96924888,Morenito Distres,0,9.26626317,8.2281,8.4906,9.60,9.60,1.00,1001.00,902.65,841.69,60.96
256062372,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 19:15,56609294,Lily Ofthe Kingdon,0,14.49318537,9.1835,1.0000,1.00,1001.00,1.00,1001.00,0.00,348.51,52.13
256062015,Compiegne (FRA) 1st Apr,2m1f Hrd,01-04-2026 11:55,94434710,Kiwanuka Du Mathan,1,3.84443682,3.3329,3.3405,5.40,3.80,3.20,3.20,4485.11,4469.89,989.54
256062253,La Teste De Buch (FRA) 1st Apr,1m1f Stks,01-04-2026 15:32,83275584,Baristo,0,16.62217100,14.8772,1.0000,1.00,1001.00,1.00,1001.00,0.00,99.03,78.06
256062013,Compiegne (FRA) 1st Apr,2m Hrd,01-04-2026 11:23,96924891,Mr Somebody,0,15.40393452,11.9088,11.7070,15.50,13.50,1.00,1001.00,838.16,789.30,48.86
256062266,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 18:15,24292300,Rosadora,0,65.00000000,74.9100,1.0000,95.00,70.00,1.00,1001.00,0.00,27.88,46.85
256062011,Compiegne (FRA) 1st Apr,2m Hrd,01-04-2026 10:51,95282111,Fallinginlove,0,48.00000000,17.3188,14.8755,1.00,1001.00,75.00,75.00,294.36,208.95,85.41
256062253,La Teste De Buch (FRA) 1st Apr,1m1f Stks,01-04-2026 15:32,90183083,Sport Wood,0,12.69744016,9.0483,1.0000,11.50,11.50,1.00,1001.00,0.00,683.47,123.79
256062372,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 19:15,36156783,Top Glory,0,5.89019029,5.5308,1.0000,5.50,5.20,1.00,1001.00,0.00,1328.91,144.70
256062253,La Teste De Buch (FRA) 1st Apr,1m1f Stks,01-04-2026 15:32,89549447,Lapenty,0,21.00000000,20.6695,1.0000,1.00,1001.00,1.00,1001.00,0.00,63.04,55.97
256062021,Compiegne (FRA) 1st Apr,2m3f Hrd,01-04-2026 13:47,63053942,Rail Dawn,0,10.75868082,12.9562,1.0000,15.00,15.00,1.00,1001.00,0.00,513.07,77.16
256062021,Compiegne (FRA) 1st Apr,2m3f Hrd,01-04-2026 13:47,82242441,Kapki,0,11.46426963,14.8872,1.0000,14.50,14.50,1.00,1001.00,0.00,465.81,157.24
256062017,Compiegne (FRA) 1st Apr,2m3f Listed,01-04-2026 12:27,80859947,Present Du Berlais,0,22.40064000,13.6767,9.8927,14.93,14.00,1.00,1001.00,37.66,644.04,102.24
256062272,La Teste De Buch (FRA) 1st Apr,2m2f Hrd,01-04-2026 18:45,92309582,Wishful Eyes,0,3.70590915,3.0519,1.0000,2.98,2.90,1.00,1001.00,0.00,4548.91,179.75
256062015,Compiegne (FRA) 1st Apr,2m1f Hrd,01-04-2026 11:55,85410165,Rygia,0,65.00000000,40.3254,40.3330,95.00,48.00,1.00,1001.00,180.32,180.10,40.28
256062251,La Teste De Buch (FRA) 1st Apr,6f Stks,01-04-2026 14:57,82671731,Mataki,0,7.78245169,6.3088,1.0000,7.20,5.20,1.00,1001.00,0.00,1713.23,197.49
256062255,La Teste De Buch (FRA) 1st Apr,1m2f Hcap,01-04-2026 16:07,27831349,Va Sy Mix,0,33.03202000,53.9782,1.0000,82.58,36.92,50.00,50.00,0.00,56.79,47.82
256062255,La Teste De Buch (FRA) 1st Apr,1m2f Hcap,01-04-2026 16:07,5689902,Remix,0,24.87373099,21.0164,1.0000,21.37,19.43,1.00,1001.00,0.00,200.35,23.52
256062013,Compiegne (FRA) 1st Apr,2m Hrd,01-04-2026 11:23,95750657,Aimez Vous Brahms,0,14.50000000,9.9078,10.2777,1.00,1001.00,1.00,1001.00,554.57,446.18,108.39
256062372,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 19:15,39244221,Zaster For All,0,27.00000000,21.9509,1.0000,23.00,23.00,1.00,1001.00,0.00,143.35,133.19
256062009,Compiegne (FRA) 1st Apr,2m7f Chs,01-04-2026 10:18,50269681,Jade De La Roque,0,10.00000000,8.9728,8.0011,1.00,1001.00,1.00,1001.00,1127.31,936.55,60.97
256062263,La Teste De Buch (FRA) 1st Apr,2m3f Hrd,01-04-2026 17:45,59588082,Shirbawi,0,8.64466981,8.5078,1.0000,10.00,9.40,1.00,1001.00,0.00,876.22,160.90
256062257,La Teste De Buch (FRA) 1st Apr,2m3f Hcap Hrd,01-04-2026 16:42,62914433,Astalavista,0,36.00000000,20.1873,1.0000,38.00,25.00,1.00,1001.00,0.00,213.06,84.40
256062266,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 18:15,81604455,Fanline,0,70.00000000,46.1865,1.0000,48.00,46.00,1.00,1001.00,0.00,52.82,38.44
256062251,La Teste De Buch (FRA) 1st Apr,6f Stks,01-04-2026 14:57,84279795,Senatrice,0,11.67700078,8.4383,5.9999,8.80,8.60,1000.00,1000.00,4.00,515.75,63.04
256062372,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 19:15,59416611,Marquise Vera,0,13.59481744,13.7907,1.0000,1.00,1001.00,1.00,1001.00,0.00,225.39,94.37
256062021,Compiegne (FRA) 1st Apr,2m3f Hrd,01-04-2026 13:47,7095268,Make Sense,0,93.66035156,58.0461,1.0000,80.00,42.00,55.00,55.00,0.00,73.11,59.43
256062009,Compiegne (FRA) 1st Apr,2m7f Chs,01-04-2026 10:18,36569454,Placenet,0,5.00000000,5.6626,4.4511,7.60,5.00,4.00,4.00,1449.84,922.78,244.91
256062372,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 19:15,77387787,Tout Schuss,0,22.26398646,17.0714,1.0000,1.00,1001.00,1.00,1001.00,0.00,135.23,47.15
256062272,La Teste De Buch (FRA) 1st Apr,2m2f Hrd,01-04-2026 18:45,84345771,Lodyssee,0,202.37934549,176.1495,1.0000,250.00,210.00,80.00,80.00,0.00,10.03,44.24
256062255,La Teste De Buch (FRA) 1st Apr,1m2f Hcap,01-04-2026 16:07,62531744,Chai Doeuvre,0,14.58260815,14.1405,1.0000,13.12,13.12,1.00,1001.00,0.00,233.74,113.77
256062272,La Teste De Buch (FRA) 1st Apr,2m2f Hrd,01-04-2026 18:45,96924900,Java Du Berlais,0,19.45364009,22.3891,1.0000,1.00,1001.00,1.00,1001.00,0.00,115.03,68.22
256062019,Compiegne (FRA) 1st Apr,2m4f G3 Chs,01-04-2026 13:12,53349864,Game Of Storm,1,1.76144166,1.7313,1.9199,1.90,1.57,1.00,1001.00,40.78,10597.83,2555.56
256062253,La Teste De Buch (FRA) 1st Apr,1m1f Stks,01-04-2026 15:32,88250011,Micocoulier,0,3.95000000,3.2622,1.0000,4.00,2.94,1.00,1001.00,0.00,4622.68,330.17
256062255,La Teste De Buch (FRA) 1st Apr,1m2f Hcap,01-04-2026 16:07,28687447,Kirby,0,76.02548816,71.7517,1.0000,87.44,82.58,1.00,1001.00,0.00,29.20,11.69
256062372,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 19:15,24733229,Molino,0,23.00000000,16.3768,1.0000,16.00,16.00,1.00,1001.00,0.00,138.90,43.65
256062251,La Teste De Buch (FRA) 1st Apr,6f Stks,01-04-2026 14:57,82671742,Maryzia,0,21.38081088,21.8415,1.0000,1.00,1001.00,1.00,1001.00,0.00,146.84,60.81
256062263,La Teste De Buch (FRA) 1st Apr,2m3f Hrd,01-04-2026 17:45,275081,City Life,0,7.09595045,5.6879,1.0000,6.60,5.00,1.00,1001.00,0.00,1552.33,153.63
256062257,La Teste De Buch (FRA) 1st Apr,2m3f Hcap Hrd,01-04-2026 16:42,63297831,Holigan Du Berlais,0,16.01568141,11.7756,1.0000,14.50,13.50,1.00,1001.00,0.00,712.75,98.87
256062251,La Teste De Buch (FRA) 1st Apr,6f Stks,01-04-2026 14:57,84345761,Sternle,0,9.69448842,10.8394,1.0000,1.00,1001.00,1.00,1001.00,0.00,360.65,181.89
256062257,La Teste De Buch (FRA) 1st Apr,2m3f Hcap Hrd,01-04-2026 16:42,67562215,Lady Ange Win,1,4.51158604,3.7023,1.0000,4.10,3.80,1.00,1001.00,0.00,3506.34,406.54
256062257,La Teste De Buch (FRA) 1st Apr,2m3f Hcap Hrd,01-04-2026 16:42,67636924,Do Re Mix,0,2.46488839,2.6531,1.0000,3.60,2.96,1.00,1001.00,0.00,3957.53,945.21
256062015,Compiegne (FRA) 1st Apr,2m1f Hrd,01-04-2026 11:55,72853180,Blue Elie,0,16.17035603,11.9781,11.9792,16.50,14.00,1.00,1001.00,802.28,801.46,105.06
256062260,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 17:15,28486456,Talisman Touch,0,36.00000000,35.6172,1.0000,1.00,1001.00,1.00,1001.00,0.00,20.18,53.60
256062019,Compiegne (FRA) 1st Apr,2m4f G3 Chs,01-04-2026 13:12,1214051,Celtic Warrior,0,12.35941060,13.6040,1.0000,14.00,13.00,1.00,1001.00,0.00,771.30,96.62
256062260,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 17:15,63825596,Tornilla,0,18.50000000,23.1525,1.0000,25.00,21.00,1.00,1001.00,0.00,444.73,62.79
256062253,La Teste De Buch (FRA) 1st Apr,1m1f Stks,01-04-2026 15:32,88032223,Chill Y Flama,1,11.00000000,11.3724,1.0000,12.50,9.40,1.00,1001.00,0.00,730.23,369.41
256062257,La Teste De Buch (FRA) 1st Apr,2m3f Hcap Hrd,01-04-2026 16:42,46604178,Mars Attack,0,311.18774627,161.2214,1.0000,270.00,170.00,1.00,1001.00,0.00,55.63,8.26
256062260,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 17:15,38215615,Mana Maha,0,24.10257530,29.2784,1.0000,27.00,27.00,1.00,1001.00,0.00,62.54,54.29
256062019,Compiegne (FRA) 1st Apr,2m4f G3 Chs,01-04-2026 13:12,71475031,Pickland,0,16.36806503,16.7421,1.0000,16.50,12.00,1.00,1001.00,0.00,616.88,129.68
256062263,La Teste De Buch (FRA) 1st Apr,2m3f Hrd,01-04-2026 17:45,95896432,Raffles Glory,0,11.72868795,10.8619,1.0000,13.00,13.00,1.00,1001.00,0.00,157.06,78.03
256062260,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 17:15,152635,Varenne,0,18.89746166,18.6470,1.0000,1.00,1001.00,1.00,1001.00,0.00,148.59,65.60
256062009,Compiegne (FRA) 1st Apr,2m7f Chs,01-04-2026 10:18,62662600,Another Folly,0,29.00000000,22.5301,14.7564,25.00,22.00,1.00,1001.00,310.61,179.01,55.94
256062260,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 17:15,67534132,Agua Vitae,0,12.50000000,11.0837,1.0000,14.00,10.00,1.00,1001.00,0.00,1180.02,59.42
256062266,La Teste De Buch (FRA) 1st Apr,1m Hcap,01-04-2026 18:15,775826,Alexei,0,23.00000000,31.2804,1.0000,1.00,1001.00,1.00,1001.00,0.00,26.38,54.62
256062015,Compiegne (FRA) 1st Apr,2m1f Hrd,01-04-2026 11:55,89801700,Paint For Fun,0,11.50000000,7.7119,7.7120,7.40,7.40,1.00,1001.00,832.32,830.96,35.05
