event_id,menu_hint,event_name,event_dt,selection_id,selection_name,win_lose,bsp,ppwap,morningwap,ppmax,ppmin,ipmax,ipmin,morningtradedvol,pptradedvol,iptradedvol
253531478,Fairview (RSA) 3rd Feb,R4 2000m Stks,03-02-2026 12:15,82858519,Matts Warrior,0,6.64101644,5.4124,1.0000,5.90,5.90,1.00,1001.00,0.00,1631.44,235.61
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,69427334,Flight Engineer,0,8.40000000,6.7378,1.0000,8.40,6.80,1.00,1001.00,0.00,1142.92,122.89
253531480,Fairview (RSA) 3rd Feb,R5 1600m Hcap,03-02-2026 12:50,86566531,Gorgeous Cape,0,11.77391139,10.7316,1.0000,13.00,13.00,1000.00,1000.00,0.00,435.44,203.44
253531474,Fairview (RSA) 3rd Feb,R2 1400m Stks,03-02-2026 11:05,86932860,Total Eruption,0,5.17468375,4.2092,4.1312,5.10,4.90,1.00,1001.00,910.68,3751.03,561.50
253531472,Fairview (RSA) 3rd Feb,R1 1200m Mdn,03-02-2026 10:30,80935117,Iced Marmalade,1,2.06615773,2.0569,1.7941,2.20,2.20,1.00,1001.00,9072.83,5847.21,2709.30
253531484,Fairview (RSA) 3rd Feb,R7 1200m Hcap,03-02-2026 14:05,72061939,Kings Again,0,8.56037700,7.1164,1.0000,8.80,8.20,1.00,1001.00,0.00,1099.07,148.70
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,81710612,Curtiss Condor,0,10.39651519,8.7167,1.0000,11.50,10.00,1.00,1001.00,0.00,1537.23,247.74
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,40502324,Silent Trigger,0,7.26354602,5.7478,1.0000,1.00,1001.00,5.60,5.60,0.00,1859.65,304.63
253531480,Fairview (RSA) 3rd Feb,R5 1600m Hcap,03-02-2026 12:50,65260631,Bretty,0,21.59872729,23.3691,1.0000,30.00,21.00,1.00,1001.00,0.00,356.42,175.81
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,58345845,Mister Whistle,0,100.00000000,70.5303,1.0000,180.00,85.00,1.00,1001.00,0.00,51.07,5.06
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,44914359,Downing Seven,0,33.67937504,32.3311,1.0000,32.00,26.00,1000.00,1000.00,0.00,280.00,192.33
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,74617038,Prince Florian,1,11.43325787,9.5685,1.0000,12.00,12.00,1.00,1001.00,0.00,666.08,653.24
253531472,Fairview (RSA) 3rd Feb,R1 1200m Mdn,03-02-2026 10:30,9929711,French Romance,0,11.10663906,8.0280,7.4888,11.00,8.20,1.00,1001.00,1282.56,1068.87,213.69
253531476,Fairview (RSA) 3rd Feb,R3 2000m Stks,03-02-2026 11:40,69902354,First Wish,1,12.00000000,12.8235,1.0000,14.50,12.50,1.00,1001.00,0.00,531.52,768.90
253531476,Fairview (RSA) 3rd Feb,R3 2000m Stks,03-02-2026 11:40,62662603,Vihaans Queen,0,11.50000000,10.5747,1.0000,12.50,10.00,1.00,1001.00,0.00,890.08,186.16
253531472,Fairview (RSA) 3rd Feb,R1 1200m Mdn,03-02-2026 10:30,15971919,Good Shine,0,9.09481070,7.6229,7.0600,10.00,8.80,1.00,1001.00,2028.22,1752.28,275.94
253531480,Fairview (RSA) 3rd Feb,R5 1600m Hcap,03-02-2026 12:50,66034688,True Design,0,36.42710918,36.5692,1.0000,44.00,44.00,1.00,1001.00,0.00,106.22,76.67
253531472,Fairview (RSA) 3rd Feb,R1 1200m Mdn,03-02-2026 10:30,5554256,Timeline,0,7.81994999,6.1104,5.6430,7.40,7.00,1.00,1001.00,1968.89,1680.25,288.64
253531484,Fairview (RSA) 3rd Feb,R7 1200m Hcap,03-02-2026 14:05,8907126,Hot Sauce,0,2.88195241,2.5559,1.0000,3.00,2.94,1.00,1001.00,0.00,3871.51,953.92
253531474,Fairview (RSA) 3rd Feb,R2 1400m Stks,03-02-2026 11:05,78782809,Jazz Away,0,13.00000000,9.5396,20.8998,22.00,12.00,1.00,1001.00,156.04,926.97,415.37
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,64121985,Ravilious,0,14.00000000,9.5425,1.0000,13.50,10.50,1.00,1001.00,0.00,758.07,72.08
253531474,Fairview (RSA) 3rd Feb,R2 1400m Stks,03-02-2026 11:05,22268154,Priceless Treasure,0,3.10000000,3.0458,3.0210,3.50,2.76,3.00,3.00,1311.39,9464.65,886.20
253531474,Fairview (RSA) 3rd Feb,R2 1400m Stks,03-02-2026 11:05,67899525,Night In Japan,0,26.00000000,21.8824,49.9684,60.00,26.00,1.00,1001.00,36.24,606.33,212.40
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,64276793,Brooksider,0,130.00000000,68.0103,1.0000,170.00,90.00,1.00,1001.00,0.00,61.44,17.07
253531484,Fairview (RSA) 3rd Feb,R7 1200m Hcap,03-02-2026 14:05,28324878,Cherry Oh Baby,0,26.00000000,10.9301,1.0000,18.00,18.00,1.00,1001.00,0.00,414.79,150.14
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,76392015,Palancar,0,23.04413356,16.1282,1.0000,25.00,21.00,1.00,1001.00,0.00,560.11,141.21
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,53395403,King Rahul,0,20.91083383,15.8000,1.0000,24.00,21.00,1.00,1001.00,0.00,590.89,177.19
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,60039227,Future Saint,0,14.00000000,15.5809,1.0000,15.00,15.00,1.00,1001.00,0.00,593.38,191.25
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,50985042,Xplicit Content,0,35.01115454,25.2489,1.0000,36.00,30.00,1.00,1001.00,0.00,179.84,35.80
253531478,Fairview (RSA) 3rd Feb,R4 2000m Stks,03-02-2026 12:15,4788215,Salagadoola,0,25.00000000,13.4427,7.3999,1.00,1001.00,1.00,1001.00,4.00,528.54,137.01
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,28391933,Teerex,0,2.98168710,2.8310,3.9584,3.15,2.90,1.00,1001.00,6.00,3453.05,669.69
253531480,Fairview (RSA) 3rd Feb,R5 1600m Hcap,03-02-2026 12:50,694224,Pomerol,0,3.10199270,3.4127,5.0998,5.00,3.00,1.00,1001.00,6.00,4460.84,826.81
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,82822560,On An Impulse,0,15.70774145,17.6505,1.0000,17.00,17.00,1.00,1001.00,0.00,469.52,280.51
253531478,Fairview (RSA) 3rd Feb,R4 2000m Stks,03-02-2026 12:15,75483460,Mont Tremblant,0,2.10000000,2.0171,3.0079,2.44,2.06,34.00,2.14,6.40,8826.61,1277.58
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,12690996,Stand Up,0,210.00000000,230.6565,1.0000,270.00,130.00,1.00,1001.00,0.00,74.88,42.80
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,78001373,Arlu,0,7.34992227,9.3430,1.0000,15.50,7.80,1.00,1001.00,0.00,1266.60,659.71
253531480,Fairview (RSA) 3rd Feb,R5 1600m Hcap,03-02-2026 12:50,67325445,Greenlight Skye,0,14.75930238,15.7435,1.0000,40.00,13.00,1.00,1001.00,0.00,1051.26,213.35
253531472,Fairview (RSA) 3rd Feb,R1 1200m Mdn,03-02-2026 10:30,86404640,Warriors Sword,0,8.60000000,5.9014,5.4278,8.40,6.20,1.00,1001.00,2990.52,2498.82,491.70
253531478,Fairview (RSA) 3rd Feb,R4 2000m Stks,03-02-2026 12:15,11183864,Nuclear Power,0,67.05220460,42.7533,1.0000,95.00,50.00,1.00,1001.00,0.00,375.36,100.34
253531474,Fairview (RSA) 3rd Feb,R2 1400m Stks,03-02-2026 11:05,82540522,Ocean Flame,1,4.40722385,3.3291,3.7389,4.00,4.00,1.00,1001.00,519.64,3256.06,1052.28
253531476,Fairview (RSA) 3rd Feb,R3 2000m Stks,03-02-2026 11:40,886305,Walkonthewildside,0,3.35000000,3.7048,1.0000,4.10,3.50,1.00,1001.00,0.00,3271.91,988.26
253531480,Fairview (RSA) 3rd Feb,R5 1600m Hcap,03-02-2026 12:50,53159934,Back For More,0,6.66559880,7.3291,1.0000,7.60,7.00,1.00,1001.00,0.00,1362.18,415.41
253531484,Fairview (RSA) 3rd Feb,R7 1200m Hcap,03-02-2026 14:05,1506768,Make Believe,0,12.15063417,9.4136,1.0000,1.00,1001.00,1.00,1001.00,0.00,470.63,125.64
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,38737775,Colorama,0,98.57828821,65.7374,1.0000,85.00,85.00,1.00,1001.00,0.00,88.00,47.91
253531484,Fairview (RSA) 3rd Feb,R7 1200m Hcap,03-02-2026 14:05,346349,Smashing,0,14.15802198,12.6619,1.0000,18.00,12.50,1.00,1001.00,0.00,1724.26,186.83
253531486,Fairview (RSA) 3rd Feb,R8 1300m Stks,03-02-2026 14:40,73260631,Chief Runner,0,250.00000000,180.4976,1.0000,410.00,150.00,1.00,1001.00,0.00,62.51,27.10
253531478,Fairview (RSA) 3rd Feb,R4 2000m Stks,03-02-2026 12:15,79893175,Aethelwulf,0,15.79362535,12.7873,1.0000,16.00,15.50,13.50,13.50,0.00,840.79,134.58
253531480,Fairview (RSA) 3rd Feb,R5 1600m Hcap,03-02-2026 12:50,84431169,Haze And Smoke,1,6.40000000,5.9771,1.0000,6.40,6.40,1.00,1001.00,0.00,1186.14,442.75
253531474,Fairview (RSA) 3rd Feb,R2 1400m Stks,03-02-2026 11:05,82822558,Manuriki,0,430.00000000,244.6712,179.5639,430.00,160.00,55.00,55.00,4.14,132.39,12.04
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,69933267,Hospices De Beaune,0,6.88655620,8.2320,1.0000,12.00,7.00,1.00,1001.00,0.00,2173.35,376.74
253531482,Fairview (RSA) 3rd Feb,R6 1600m Stks,03-02-2026 13:25,55716633,King Viserys,0,38.33140187,32.6419,1.0000,38.00,27.00,1000.00,25.00,0.00,143.70,172.51
253531472,Fairview (RSA) 3rd Feb,R1 1200m Mdn,03-02-2026 10:30,7610363,Top Dollar,0,160.00000000,37.7777,32.4543,200.00,120.00,1.00,1001.00,224.64,191.10,33.54
253531484,Fairview (RSA) 3rd Feb,R7 1200m Hcap,03-02-2026 14:05,66615188,White Waters,0,30.00000000,19.4781,1.0000,28.00,24.00,1.00,1001.00,0.00,383.44,78.22
253531472,Fairview (RSA) 3rd Feb,R1 1200m Mdn,03-02-2026 10:30,65292093,Kingsboy,0,43.63206020,20.1883,18.8772,46.00,34.00,240.00,240.00,271.58,217.66,53.92
253531484,Fairview (RSA) 3rd Feb,R7 1200m Hcap,03-02-2026 14:05,66075243,Happy Wives,0,17.25994299,10.0063,1.0000,18.50,13.50,1.00,1001.00,0.00,708.23,185.33
