name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId
Zeki Amdouni,,,zeki-amdouni,Z. Amdouni,F,7,2862,M,990550,"{'nameTranslation': {'ar': 'زكي أمدوني', 'hi': 'ज़ेकी अमदौनी', 'bn': 'জেকি আমদউনি'}, 'shortNameTranslation': {'ar': 'ز. أمدوني', 'hi': 'ज़ेड. अमदौनी', 'bn': 'জেড. আমদউনি'}}",False,block,assisted,right-foot,47,2799,99,,11.3,27.8,0,52.3,19.0,
Rodri,,,rodri,Rodri,M,16,93944,M,827606,"{'nameTranslation': {'ar': 'رودري', 'hi': 'रोड्री', 'bn': 'রডরি'}, 'shortNameTranslation': {'ar': 'رودري', 'hi': 'रोड्री', 'bn': 'রডরি'}}",True,goal,assisted,right-foot,46,2725,25,regular,17.2,53.0,0,46.5,0.6,Rodri
Lyle Foster,,,foster-lyle,L. Foster,F,9,6277,M,901907,"{'nameTranslation': {'ar': 'فوستر، لايل', 'hi': 'फोस्टर, लाइल', 'bn': 'ফস্টার, লাইল'}, 'shortNameTranslation': {'ar': 'ل. فوستر', 'hi': 'एल. फोस्टर', 'bn': 'এল. ফস্টার'}}",False,miss,assisted,right-foot,43,2565,2565,,12.6,31.3,0,41.7,16.7,
Joško Gvardiol,,,josko-gvardiol,J. Gvardiol,D,24,50283,M,964994,"{'nameTranslation': {'ar': 'يوشكو غفارديول', 'hi': 'जोस्को ग्वार्डिओल', 'bn': 'জোসকো গোওয়ারদিওল'}, 'shortNameTranslation': {'ar': 'ي. غفارديول', 'hi': 'जे. ग्वार्डिओल', 'bn': 'জে. গোওয়ারদিওল'}}",True,miss,assisted,right-foot,35,2075,2075,,12.3,28.7,0,41.0,22.2,JGvardiol
Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,18816,M,945122,"{'nameTranslation': {'ar': 'ماثيوس نونيز', 'hi': 'मैथियस नून्स', 'bn': 'ম্যাথিউস নুনেস'}, 'shortNameTranslation': {'ar': 'م. نونيز', 'hi': 'एम. नून्स', 'bn': 'এম. নুনেস'}}",True,save,assisted,right-foot,27,1577,1577,,9.1,30.1,0,50.6,19.0,matheusnunes
Sander Berge,,,sander-berge,S. Berge,M,16,2074,M,793167,"{'nameTranslation': {'ar': 'ساندر بيرج', 'hi': 'सैंडर बर्ज', 'bn': 'স্যান্ডার বার্জে'}, 'shortNameTranslation': {'ar': 'س. بيرج', 'hi': 'एस. बर्ज', 'bn': 'এস. বার্জে'}}",False,miss,corner,left-foot,26,1548,1548,,9.4,48.1,0,19.0,9.7,
Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,228751,M,944656,"{'nameTranslation': {'ar': 'جوليان ألفاريز', 'hi': 'जूलियन अल्वारेज़', 'bn': 'জুলিয়ান আলভারেজ'}, 'shortNameTranslation': {'ar': 'ج. ألفاريز', 'hi': 'जे. अल्वारेज़', 'bn': 'জে. আলভারেজ'}}",True,goal,set-piece,right-foot,22,1280,1280,regular,9.5,53.9,0,54.1,0.6,LaAraña
Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,335100,M,70996,"{'nameTranslation': {'ar': 'كيفن دي بروين', 'hi': 'केविन डी ब्रूने', 'bn': 'কেভিন ডি ব্রুইন'}, 'shortNameTranslation': {'ar': 'ك. دي بروين', 'hi': 'के. डी ब्रूने', 'bn': 'কে. ডি ব্রুইন'}}",True,block,assisted,right-foot,18,1057,1057,,25.1,29.5,0,49.3,19.0,KDB
Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,228751,M,944656,"{'nameTranslation': {'ar': 'جوليان ألفاريز', 'hi': 'जूलियन अल्वारेज़', 'bn': 'জুলিয়ান আলভারেজ'}, 'shortNameTranslation': {'ar': 'ج. ألفاريز', 'hi': 'जे. अल्वारेज़', 'bn': 'জে. আলভারেজ'}}",True,goal,assisted,head,16,946,946,regular,4.4,50.0,0,51.6,24.7,LaAraña
Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,18816,M,945122,"{'nameTranslation': {'ar': 'ماثيوس نونيز', 'hi': 'मैथियस नून्स', 'bn': 'ম্যাথিউস নুনেস'}, 'shortNameTranslation': {'ar': 'م. نونيز', 'hi': 'एम. नून्स', 'bn': 'এম. নুনেস'}}",True,block,assisted,right-foot,15,861,861,,18.3,44.9,0,49.4,19.0,matheusnunes
Wilson Odobert,,,wilson-odobert,W. Odobert,F,28,4085,M,1142679,"{'nameTranslation': {'ar': 'ويلسون أودوبيرت', 'hi': 'विल्सन ओडोबर्ट', 'bn': 'উইলসন ওডোবার্ট'}, 'shortNameTranslation': {'ar': 'و. أودوبيرت', 'hi': 'डब्लू. ओडोबर्ट', 'bn': 'ডব্লিউ. ওডোবার্ট'}}",False,block,assisted,left-foot,13,747,747,,4.1,32.2,0,52.3,19.0,
Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,335100,M,70996,"{'nameTranslation': {'ar': 'كيفن دي بروين', 'hi': 'केविन डी ब्रूने', 'bn': 'কেভিন ডি ব্রুইন'}, 'shortNameTranslation': {'ar': 'ك. دي بروين', 'hi': 'के. डी ब्रूने', 'bn': 'কে. ডি ব্রুইন'}}",True,block,free-kick,right-foot,7,410,410,,24.9,28.0,0,50.7,19.0,KDB
