id,round,startTimestamp,status,home_team_id,Home,away_team_id,Away,HomeGoals,AwayGoals,slug,Date,OddsHome,OddsDraw,OddsAway,match_id,date,home_team,away_team,target_home_goals,target_away_goals,home_avg_rating,home_avg_goals,home_avg_xg,home_avg_shots,home_avg_pass_acc,home_avg_tackles,home_avg_interceptions,home_avg_creativity,home_history_completeness,away_avg_rating,away_avg_goals,away_avg_xg,away_avg_shots,away_avg_pass_acc,away_avg_tackles,away_avg_interceptions,away_avg_creativity,away_history_completeness
11352303,1,1691780400,finished,6,Burnley,17,Manchester City,0,3,manchester-city-burnley,2023-08-11 19:00:00,1.0,1.0,1.0,11352303,1691780400,Burnley,Manchester City,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352251,1,1691841600,finished,42,Arsenal,14,Nottingham Forest,2,1,arsenal-nottingham-forest,2023-08-12 12:00:00,1.0,1.0,1.0,11352251,1691841600,Arsenal,Nottingham Forest,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352250,1,1691848800,finished,60,Bournemouth,37,West Ham United,1,1,bournemouth-west-ham-united,2023-08-12 14:00:00,1.0,1.0,1.0,11352250,1691848800,Bournemouth,West Ham United,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352252,1,1691848800,finished,30,Brighton & Hove Albion,72,Luton Town,4,1,luton-town-brighton-and-hove-albion,2023-08-12 14:00:00,1.0,1.0,1.0,11352252,1691848800,Brighton & Hove Albion,Luton Town,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352253,1,1691848800,finished,48,Everton,43,Fulham,0,1,everton-fulham,2023-08-12 14:00:00,1.0,1.0,1.0,11352253,1691848800,Everton,Fulham,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352254,1,1691848800,finished,15,Sheffield United,7,Crystal Palace,0,1,sheffield-united-crystal-palace,2023-08-12 14:00:00,1.0,1.0,1.0,11352254,1691848800,Sheffield United,Crystal Palace,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352255,1,1691857800,finished,39,Newcastle United,40,Aston Villa,5,1,aston-villa-newcastle-united,2023-08-12 16:30:00,1.0,1.0,1.0,11352255,1691857800,Newcastle United,Aston Villa,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352309,1,1691931600,finished,50,Brentford,33,Tottenham Hotspur,2,2,brentford-tottenham-hotspur,2023-08-13 13:00:00,1.0,1.0,1.0,11352309,1691931600,Brentford,Tottenham Hotspur,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352316,1,1691940600,finished,38,Chelsea,44,Liverpool,1,1,liverpool-chelsea,2023-08-13 15:30:00,1.0,1.0,1.0,11352316,1691940600,Chelsea,Liverpool,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352327,1,1692039600,finished,35,Manchester United,3,Wolverhampton,1,0,manchester-united-wolverhampton,2023-08-14 19:00:00,1.0,1.0,1.0,11352327,1692039600,Manchester United,Wolverhampton,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11352399,2,1692384300,finished,14,Nottingham Forest,15,Sheffield United,2,1,sheffield-united-nottingham-forest,2023-08-18 18:45:00,1.0,1.0,1.0,11352399,1692384300,Nottingham Forest,Sheffield United,2,1,6.7272727272727275,0.09090909090909091,0.10365454545454544,0.36363636363636365,0.6704792014283992,1.1818181818181819,0.7272727272727273,0.2727272727272727,1.0,6.859999999999999,0.0,0.05062000000000001,0.8,0.587264843000137,1.8,0.6,0.5,0.9090909090909091
11352358,2,1692453600,finished,43,Fulham,50,Brentford,0,3,brentford-fulham,2023-08-19 14:00:00,1.0,1.0,1.0,11352358,1692453600,Fulham,Brentford,0,3,7.363636363636365,0.09090909090909091,0.11833636363636364,0.5454545454545454,0.8107774312659273,0.8181818181818182,0.36363636363636365,0.45454545454545453,1.0,6.845454545454547,0.18181818181818182,0.19243636363636363,0.8181818181818182,0.6868044981838085,1.3636363636363635,0.6363636363636364,0.6363636363636364,1.0
11352367,2,1692453600,finished,44,Liverpool,60,Bournemouth,3,1,bournemouth-liverpool,2023-08-19 14:00:00,1.0,1.0,1.0,11352367,1692453600,Liverpool,Bournemouth,3,1,7.0636363636363635,0.09090909090909091,0.1129,1.0,0.783694322689538,1.6363636363636365,0.7272727272727273,0.8181818181818182,1.0,6.881818181818182,0.09090909090909091,0.10630909090909091,0.8181818181818182,0.8079142629116473,1.5454545454545454,0.45454545454545453,0.6363636363636364,1.0
11352428,2,1692453600,finished,3,Wolverhampton,30,Brighton & Hove Albion,1,4,brighton-and-hove-albion-wolverhampton,2023-08-19 14:00:00,1.0,1.0,1.0,11352428,1692453600,Wolverhampton,Brighton & Hove Albion,1,4,7.327272727272728,0.0,0.17575454545454547,1.5454545454545454,0.8256476742502133,1.9090909090909092,1.6363636363636365,1.2727272727272727,1.0,7.3199999999999985,0.1,0.14771,1.7,0.8181932167957757,0.8,0.2,1.9,0.9090909090909091
11352407,2,1692462600,finished,33,Tottenham Hotspur,35,Manchester United,2,0,manchester-united-tottenham-hotspur,2023-08-19 16:30:00,1.0,1.0,1.0,11352407,1692462600,Tottenham Hotspur,Manchester United,2,0,6.654545454545455,0.09090909090909091,0.10139999999999999,1.4545454545454546,0.7976632309564753,1.2727272727272727,0.8181818181818182,0.9090909090909091,1.0,7.281818181818182,0.09090909090909091,0.16057272727272728,1.2727272727272727,0.8390374203840523,1.3636363636363635,0.6363636363636364,1.1818181818181819,1.0
11352389,2,1692471600,finished,17,Manchester City,39,Newcastle United,1,0,newcastle-united-manchester-city,2023-08-19 19:00:00,1.0,1.0,1.0,11352389,1692471600,Manchester City,Newcastle United,1,0,6.889999999999999,0.3,0.17082999999999998,1.4,0.7766311913146202,1.3,0.1,1.3,0.9090909090909091,7.3090909090909095,0.2727272727272727,0.1787090909090909,1.0909090909090908,0.842478301380504,1.4545454545454546,0.6363636363636364,1.0,1.0
11352337,2,1692536400,finished,40,Aston Villa,48,Everton,4,0,everton-aston-villa,2023-08-20 13:00:00,1.0,1.0,1.0,11352337,1692536400,Aston Villa,Everton,4,0,6.709090909090909,0.09090909090909091,0.1391181818181818,1.0909090909090908,0.8087872719063923,1.0,0.45454545454545453,1.0,1.0,7.05,0.0,0.13899,1.5,0.7798023694706592,1.3,1.1,1.2,0.9090909090909091
11352418,2,1692545400,finished,37,West Ham United,38,Chelsea,3,1,chelsea-west-ham-united,2023-08-20 15:30:00,1.0,1.0,1.0,11352418,1692545400,West Ham United,Chelsea,3,1,7.19,0.1,0.08565999999999999,1.3,0.6440336071047973,2.5,0.6,1.2,0.9090909090909091,7.072727272727272,0.09090909090909091,0.12002727272727273,0.8181818181818182,0.8466122197587533,1.0909090909090908,0.6363636363636364,0.6363636363636364,1.0
11352346,2,1692644400,finished,7,Crystal Palace,42,Arsenal,0,1,arsenal-crystal-palace,2023-08-21 19:00:00,1.0,1.0,1.0,11352346,1692644400,Crystal Palace,Arsenal,0,1,7.527272727272727,0.09090909090909091,0.1721272727272727,2.1818181818181817,0.8039772393851249,1.9090909090909092,0.36363636363636365,1.8181818181818181,1.0,7.236363636363635,0.18181818181818182,0.07568181818181818,1.3636363636363635,0.8943163856516704,1.5454545454545454,0.6363636363636364,1.0909090909090908,1.0
11352484,3,1692990000,finished,38,Chelsea,72,Luton Town,3,0,luton-town-chelsea,2023-08-25 19:00:00,1.0,1.0,1.0,11352484,1692990000,Chelsea,Luton Town,3,0,7.036363636363637,0.045454545454545456,0.1636,1.0909090909090908,0.8573652981115448,1.2727272727272727,0.45454545454545453,0.6818181818181818,1.0,6.7555555555555555,0.1111111111111111,0.12105555555555554,0.6666666666666666,0.7097008875234683,1.4444444444444444,0.7777777777777778,0.5555555555555556,0.8181818181818182
11352437,3,1693049400,finished,60,Bournemouth,33,Tottenham Hotspur,0,2,bournemouth-tottenham-hotspur,2023-08-26 11:30:00,1.0,1.0,1.0,11352437,1693049400,Bournemouth,Tottenham Hotspur,0,2,6.836363636363637,0.09090909090909091,0.09758636363636364,0.8636363636363636,0.7791571852788697,1.1818181818181819,0.7272727272727273,0.5454545454545454,1.0,7.0181818181818185,0.09090909090909091,0.11056363636363636,1.4090909090909092,0.8495301453174379,1.2727272727272727,0.6363636363636364,0.9545454545454546,1.0
11352447,3,1693058400,finished,42,Arsenal,43,Fulham,2,2,fulham-arsenal,2023-08-26 14:00:00,1.0,1.0,1.0,11352447,1693058400,Arsenal,Fulham,2,2,6.609090909090909,0.09090909090909091,0.08473181818181817,1.0,0.8630896355734577,1.3181818181818181,0.6363636363636364,0.8636363636363636,1.0,6.690909090909091,0.045454545454545456,0.07663181818181819,0.6818181818181818,0.8049874349798607,0.7727272727272727,0.2727272727272727,0.3181818181818182,1.0
11352456,3,1693058400,finished,50,Brentford,7,Crystal Palace,1,1,brentford-crystal-palace,2023-08-26 14:00:00,1.0,1.0,1.0,11352456,1693058400,Brentford,Crystal Palace,1,1,7.168181818181819,0.22727272727272727,0.2566727272727273,1.0909090909090908,0.7888981191616186,1.1818181818181819,0.7272727272727273,0.7272727272727273,1.0,7.236363636363637,0.045454545454545456,0.13138636363636366,1.6818181818181819,0.8194162802241624,1.5,0.4090909090909091,1.3181818181818181,1.0
11352495,3,1693058400,finished,48,Everton,3,Wolverhampton,0,1,everton-wolverhampton,2023-08-26 14:00:00,1.0,1.0,1.0,11352495,1693058400,Everton,Wolverhampton,0,1,6.0636363636363635,0.0,0.07068181818181818,0.7727272727272727,0.7292426948216904,1.0,0.6818181818181818,0.7272727272727273,1.0,6.968181818181818,0.045454545454545456,0.19557272727272726,1.5909090909090908,0.8270976798793622,1.4090909090909092,0.7272727272727273,0.9090909090909091,1.0
11352504,3,1693058400,finished,35,Manchester United,14,Nottingham Forest,3,2,manchester-united-nottingham-forest,2023-08-26 14:00:00,1.0,1.0,1.0,11352504,1693058400,Manchester United,Nottingham Forest,3,2,6.409090909090907,0.045454545454545456,0.15943181818181817,1.3181818181818181,0.8515898387497088,1.4090909090909092,0.5,1.0454545454545454,1.0,6.963636363636365,0.09090909090909091,0.10903181818181817,0.8636363636363636,0.7565619364047277,1.3636363636363635,0.5909090909090909,0.6363636363636364,1.0
11352466,3,1693067400,finished,30,Brighton & Hove Albion,37,West Ham United,1,3,west-ham-united-brighton-and-hove-albion,2023-08-26 16:30:00,1.0,1.0,1.0,11352466,1693067400,Brighton & Hove Albion,West Ham United,1,3,6.718181818181819,0.2727272727272727,0.1923181818181818,1.3636363636363635,0.8074933061890367,1.4090909090909092,0.5909090909090909,1.4090909090909092,1.0,6.790909090909091,0.13636363636363635,0.1047,0.8636363636363636,0.5850579305895346,1.6363636363636365,0.9090909090909091,0.9090909090909091,1.0
11352475,3,1693141200,finished,6,Burnley,40,Aston Villa,1,3,aston-villa-burnley,2023-08-27 13:00:00,1.0,1.0,1.0,11352475,1693141200,Burnley,Aston Villa,1,3,6.5200000000000005,0.0,0.025670000000000005,0.4,0.8080252716902268,0.8,0.2,0.3,0.9090909090909091,6.277272727272727,0.13636363636363635,0.17593181818181816,1.0,0.8010507576537077,0.9545454545454546,0.3181818181818182,0.8636363636363636,1.0
11352524,3,1693141200,finished,15,Sheffield United,17,Manchester City,1,2,manchester-city-sheffield-united,2023-08-27 13:00:00,1.0,1.0,1.0,11352524,1693141200,Sheffield United,Manchester City,1,2,6.809090909090909,0.09090909090909091,0.046900000000000004,0.7272727272727273,0.6930310663808442,1.5,0.9545454545454546,0.3181818181818182,1.0,6.713636363636363,0.18181818181818182,0.11064545454545455,1.0,0.8720406529745446,1.1818181818181819,0.18181818181818182,0.7272727272727273,1.0
