minute,value
1.0,-2
2.0,-46
3.0,-34
4.0,-27
5.0,-32
6.0,-31
7.0,-37
8.0,-56
9.0,-21
10.0,-15
11.0,21
12.0,39
13.0,22
14.0,72
15.0,48
16.0,34
17.0,100
18.0,64
19.0,49
20.0,54
21.0,26
22.0,-24
23.0,-5
24.0,17
25.0,-19
26.0,-29
27.0,-14
28.0,88
29.0,44
30.0,12
31.0,14
32.0,46
33.0,16
34.0,4
35.0,10
36.0,-12
37.0,-10
38.0,-66
39.0,-24
40.0,-19
41.0,-14
42.0,-54
43.0,-31
44.0,-94
45.0,-62
45.5,-7
46.0,12
47.0,18
48.0,-33
49.0,-53
50.0,-32
51.0,-34
52.0,-21
53.0,-10
54.0,-25
55.0,-26
56.0,-14
57.0,-8
58.0,33
59.0,17
60.0,12
61.0,37
62.0,44
63.0,22
64.0,11
65.0,-14
66.0,-9
67.0,30
68.0,-127
69.0,-68
70.0,-43
71.0,-29
72.0,-23
73.0,-56
74.0,-27
75.0,17
76.0,64
77.0,43
78.0,35
79.0,12
80.0,-6
81.0,-8
82.0,-9
83.0,-9
84.0,-8
85.0,-3
86.0,-5
87.0,-6
88.0,-55
89.0,-22
90.0,-9
90.5,-26
