minute,value
1.0,-10
2.0,-13
3.0,-15
4.0,-16
5.0,-1
6.0,-64
7.0,-27
8.0,-9
9.0,-14
10.0,-9
11.0,-15
12.0,-20
13.0,-34
14.0,-83
15.0,-50
16.0,43
17.0,-38
18.0,-20
19.0,-7
20.0,-3
21.0,-34
22.0,-23
23.0,-48
24.0,-36
25.0,-50
26.0,-39
27.0,-37
28.0,-27
29.0,-24
30.0,-20
31.0,-20
32.0,-18
33.0,-21
34.0,-53
35.0,-39
36.0,-30
37.0,-49
38.0,-29
39.0,-18
40.0,-7
41.0,-14
42.0,-10
43.0,22
44.0,-13
45.0,-41
45.5,15
46.0,-7
47.0,-17
48.0,-16
49.0,-16
50.0,-16
51.0,-58
52.0,-46
53.0,32
54.0,3
55.0,2
56.0,-12
57.0,-11
58.0,-27
59.0,-35
60.0,-28
61.0,-16
62.0,-10
63.0,5
64.0,2
65.0,-20
66.0,45
67.0,10
68.0,-18
69.0,-17
70.0,-36
71.0,-76
72.0,-78
73.0,-47
74.0,-100
75.0,-84
76.0,-47
77.0,50
78.0,-32
79.0,-12
80.0,-15
81.0,14
82.0,-9
83.0,-9
84.0,14
85.0,-7
86.0,-9
87.0,-90
88.0,-60
89.0,-44
90.0,-33
90.5,-25
