Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2024-04-09,Tue,Champions Lg,Quarter-finals,Home,D 2–2,eng Arsenal,de Bayern Munich,Y,RW,90,1,0,0,0,2,1,0,0,49,1,1,0,0.1,0.1,0.0,3,0,28,36,77.8,2,41,6,5,0,Match Report,bc7dc64d
2024-04-14,Sun,Premier League,Matchweek 33,Home,L 0–2,Arsenal,Aston Villa,Y,"RW,WB",90,0,0,0,0,4,0,0,0,62,2,0,1,0.5,0.5,0.2,4,0,38,49,77.6,4,37,6,2,0,Match Report,bc7dc64d
2024-04-17,Wed,Champions Lg,Quarter-finals,Away,L 0–1,eng Arsenal,de Bayern Munich,Y,"RW,RM",90,0,0,0,0,0,0,0,0,39,3,0,1,0.0,0.0,0.0,1,0,21,28,75.0,1,24,3,4,1,Match Report,bc7dc64d
2024-04-20,Sat,Premier League,Matchweek 34,Away,W 2–0,Arsenal,Wolves,Y,RW,90,0,0,0,0,4,1,0,0,68,0,1,0,0.2,0.2,0.1,8,1,46,61,75.4,3,44,6,2,1,Match Report,bc7dc64d
2024-04-23,Tue,Premier League,Matchweek 29,Home,W 5–0,Arsenal,Chelsea,Y,RW,81,0,1,0,0,4,1,0,0,42,2,1,0,0.1,0.1,0.6,8,2,29,34,85.3,4,24,6,2,1,Match Report,bc7dc64d
2024-04-28,Sun,Premier League,Matchweek 35,Away,W 3–2,Arsenal,Tottenham,Y,"RW,RM",90,1,0,0,0,3,2,0,0,52,5,2,2,0.4,0.4,0.0,3,1,23,30,76.7,2,24,4,5,2,Match Report,bc7dc64d
2024-05-04,Sat,Premier League,Matchweek 36,Home,W 3–0,Arsenal,Bournemouth,Y,RW,85,1,0,1,1,6,2,0,0,53,0,0,1,1.3,0.5,0.8,8,0,31,36,86.1,6,32,2,5,2,Match Report,bc7dc64d
2024-05-12,Sun,Premier League,Matchweek 37,Away,W 1–0,Arsenal,Manchester Utd,Y,RW,81,0,0,0,0,2,1,1,0,49,2,1,1,0.3,0.3,0.2,5,0,21,33,63.6,4,23,2,5,3,Match Report,bc7dc64d
2024-06-07,Fri,Friendlies (M),Friendlies (M),Home,L 0–1,eng England,is Iceland,N,,26,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,bc7dc64d
2024-06-16,Sun,UEFA Euro,Group stage,Neutral,W 1–0,eng England,rs Serbia,Y,RW,75,0,0,0,0,0,0,0,0,45,0,0,0,0.0,0.0,0.0,0,0,29,35,82.9,2,25,4,7,3,Match Report,bc7dc64d
2024-06-20,Thu,UEFA Euro,Group stage,Neutral,D 1–1,eng England,dk Denmark,Y,RW,68,0,0,0,0,3,0,0,0,46,0,1,0,0.2,0.2,0.0,4,1,27,33,81.8,1,24,6,4,2,Match Report,bc7dc64d
2024-06-25,Tue,UEFA Euro,Group stage,Neutral,D 0–0,eng England,si Slovenia,Y,RW,70,0,0,0,0,0,0,0,0,40,0,0,2,0.0,0.0,0.0,2,0,34,38,89.5,6,33,2,1,0,Match Report,bc7dc64d
2024-06-30,Sun,UEFA Euro,Round of 16,Neutral,W 2–1,eng England,sk Slovakia,Y,"RW,RB,LB",120,0,0,0,0,1,0,0,0,72,1,0,3,0.0,0.0,0.0,3,0,48,55,87.3,7,44,4,9,4,Match Report,bc7dc64d
