minute,value
1.0,4
2.0,13
3.0,33
4.0,25
5.0,23
6.0,22
7.0,21
8.0,69
9.0,49
10.0,40
11.0,29
12.0,23
13.0,16
14.0,15
15.0,18
16.0,21
17.0,25
18.0,7
19.0,6
20.0,36
21.0,22
22.0,18
23.0,12
24.0,8
25.0,-13
26.0,-7
27.0,-4
28.0,9
29.0,7
30.0,34
31.0,23
32.0,17
33.0,41
34.0,-29
35.0,42
36.0,28
37.0,5
38.0,-7
39.0,41
40.0,31
41.0,29
42.0,29
43.0,28
44.0,25
45.0,68
45.5,22
46.0,8
47.0,10
48.0,-9
49.0,2
50.0,2
51.0,-7
52.0,-3
53.0,81
54.0,92
55.0,64
56.0,75
57.0,51
58.0,73
59.0,13
60.0,-22
61.0,-12
62.0,39
63.0,24
64.0,26
65.0,53
66.0,30
67.0,-23
68.0,-7
69.0,-1
70.0,24
71.0,24
72.0,46
73.0,45
74.0,76
75.0,48
76.0,33
77.0,31
78.0,-27
79.0,-8
80.0,-4
81.0,-18
82.0,-10
83.0,-3
84.0,-1
85.0,62
86.0,39
87.0,100
88.0,68
89.0,100
90.0,87
90.5,-12
