name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,averageX,averageY,pointsCount,team,sofascoreId
Romain Faivre,,,romain-faivre,R. Faivre,M,21,1034,M,913942,"{'nameTranslation': {'ar': 'رومان فافر', 'hi': 'रोमेन फ़ेवरे', 'bn': 'রোমেন ফেভারে'}, 'shortNameTranslation': {'ar': 'ر. فافر', 'hi': 'आर. फ़ेवरे', 'bn': 'আর. ফেভারে'}}",49.7,53.55,8,home,
Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,32038,M,1106451,"{'nameTranslation': {'ar': 'دانجو أواتارا', 'hi': 'डांगो ओउट्टारा', 'bn': 'ডাঙ্গো ওউত্তারা'}, 'shortNameTranslation': {'ar': 'د. أواتارا', 'hi': 'डी. ओउट्टारा', 'bn': 'ডি. ওউত্তারা'}}",59.988,80.888,25,home,d.ouattara15
Luis Sinisterra,,,luis-sinisterra,L. Sinisterra,F,17,6517,M,836070,"{'nameTranslation': {'ar': 'لويس سينيستيرا', 'hi': 'लुइस सिनिस्टर्रा', 'bn': 'লুইস সিনিস্টেরা'}, 'shortNameTranslation': {'ar': 'ل. سينيستيرا', 'hi': 'एल. सिनिस्टर्रा', 'bn': 'এল. সিনিস্টেরা'}}",59.01,78.85,10,home,Sinisterra29
Justin Kluivert,,,justin-kluivert,J. Kluivert,M,19,7016,M,851596,"{'nameTranslation': {'ar': 'جاستن كلويفرت', 'hi': 'जस्टिन क्लुइवर्ट', 'bn': 'জাস্টিন ক্লুইভার্ট'}, 'shortNameTranslation': {'ar': 'ج. كلويفرت', 'hi': 'जे. क्लुइवर्ट', 'bn': 'জে. ক্লুইভার্ট'}}",45.585185185185,24.696296296296,27,home,justinkluivert
Enes Ünal,,,enes-unal,E. Ünal,F,26,3670,M,336655,"{'nameTranslation': {'ar': 'إينيس أونال', 'hi': 'एनेस उनाल', 'bn': 'এনেস উনাল'}, 'shortNameTranslation': {'ar': 'إ. أونال', 'hi': 'ई. उनाल', 'bn': 'ই. উনাল'}}",70.0,64.875,4,home,EnesUnal16
Alex Scott,Alex Scott,,alex-scott,A. Scott,M,8,2151,M,1104986,"{'nameTranslation': {'ar': 'أليكس سكوت', 'hi': 'एलेक्स स्कॉट', 'bn': 'অ্যালেক্স স্কট'}, 'shortNameTranslation': {'ar': 'أ. سكوت', 'hi': 'ए. स्कॉट', 'bn': 'এ. স্কট'}}",42.678125,28.171875,32,home,
Dominic Solanke,,,dominic-solanke,D. Solanke,F,19,10997,M,361420,"{'nameTranslation': {'ar': 'دومينيك سولانكي', 'hi': 'डोमिनिक सोलंके', 'bn': 'ডমিনিক সোলাঙ্কে'}, 'shortNameTranslation': {'ar': 'د. سولانكي', 'hi': 'डी. सोलंके', 'bn': 'ডি. সোলাঙ্কে'}}",67.908571428571,46.297142857143,35,home,Dom_Solanke
Marcus Tavernier,,,marcus-tavernier,M. Tavernier,M,16,1676,M,895576,"{'nameTranslation': {'ar': 'ماركوس تافيرنييه', 'hi': 'मार्कस टैवर्नियर', 'bn': 'মার্কাস ট্যাভার্নিয়ার'}, 'shortNameTranslation': {'ar': 'م. تافيرنييه', 'hi': 'एम. टैवर्नियर', 'bn': 'এম. ট্যাভার্নিয়ার'}}",52.160869565217,71.613043478261,46,home,
Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,16673,M,1023567,"{'nameTranslation': {'ar': 'إيليا زابارني', 'hi': 'इलिया ज़बरनयी', 'bn': 'ইলিয়া জাবারনি'}, 'shortNameTranslation': {'ar': 'إ. زابارني', 'hi': 'आई. ज़बरनयी', 'bn': 'আই. জাবারনি'}}",33.7,39.06231884058,69,home,IlliaZabarnyi
Miloš Kerkez,Milos,Kerkez,milos-kerkez,M. Kerkez,D,6,24997,M,1097425,"{'nameTranslation': {'ar': 'ميلوش كيركيز', 'hi': 'मिलोस केर्केज़', 'bn': 'মিলোস কেরকেজ'}, 'shortNameTranslation': {'ar': 'م. كيركيز', 'hi': 'एम. केर्केज़', 'bn': 'এম. কেরকেজ'}}",45.961403508772,78.080701754386,57,home,miloskerkez
