player_id,player_name,match_id,date,round,is_home,position,opponent_team_id,team_id,last_total_points,last_minutes,avg_total_points_last_3,avg_total_points_last_5,avg_total_points_last_38,ema_points_span_3,ema_points_span_5,starts_last_5,xFP_weighted,avg_minutes_last_3,avg_goals_last_5,avg_assists_last_5,avg_rating_last_5,form_vs_season,opp_pos_avg_points_allowed,total_points
50480,Chris Wood,12436875,2024-08-17 16:00:00,1,1,F,60,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5879337539432177,8.0
914902,Anthony Gordon,12436874,2024-08-17 16:00:00,1,1,F,45,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5879337539432177,4.0
78152,Matz Sels,12436875,2024-08-17 16:00:00,1,1,G,60,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.518181818181818,7.0
987489,Beto,12436873,2024-08-17 16:00:00,1,1,F,30,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
931278,Rayan Aït-Nouri,12436872,2024-08-17 16:00:00,1,0,D,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,8.0
110846,Michael Keane,12436873,2024-08-17 16:00:00,1,1,D,30,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0
973418,Toti Gomes,12436872,2024-08-17 16:00:00,1,0,D,42,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666666666666667,5.0
994546,Elliot Anderson,12436875,2024-08-17 16:00:00,1,1,M,60,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
99090,Dan Burn,12436874,2024-08-17 16:00:00,1,1,D,45,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.0
975079,João Pedro,12436873,2024-08-17 16:00:00,1,0,M,48,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0
993451,Cameron Archer,12436874,2024-08-17 16:00:00,1,0,F,39,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5879337539432177,1.0
