minute,value
1.0,4
2.0,7
3.0,6
4.0,9
5.0,11
6.0,25
7.0,14
8.0,8
9.0,5
10.0,2
11.0,-38
12.0,-62
13.0,-100
14.0,-67
15.0,-43
16.0,-28
17.0,-41
18.0,-38
19.0,-19
20.0,-19
21.0,51
22.0,27
23.0,41
24.0,92
25.0,61
26.0,73
27.0,43
28.0,23
29.0,44
30.0,22
31.0,-16
32.0,-3
33.0,-1
34.0,-2
35.0,1
36.0,33
37.0,34
38.0,25
39.0,21
40.0,24
41.0,10
42.0,-17
43.0,-1
44.0,17
45.0,57
45.5,29
46.0,7
47.0,-9
48.0,15
49.0,6
50.0,72
51.0,11
52.0,6
53.0,-33
54.0,24
55.0,-3
56.0,38
57.0,39
58.0,25
59.0,10
60.0,-31
61.0,-39
62.0,-21
63.0,-9
64.0,12
65.0,10
66.0,11
67.0,100
68.0,58
69.0,71
70.0,76
71.0,50
72.0,10
73.0,14
74.0,-8
75.0,-9
76.0,-34
77.0,-21
78.0,38
79.0,14
80.0,26
81.0,-23
82.0,-15
83.0,-3
84.0,-25
85.0,-38
86.0,-53
87.0,-26
88.0,-11
89.0,13
90.0,-14
90.5,82
