minute,value
1.0,7
2.0,32
3.0,26
4.0,35
5.0,100
6.0,69
7.0,54
8.0,100
9.0,25
10.0,5
11.0,1
12.0,-62
13.0,-46
14.0,-51
15.0,-41
16.0,70
17.0,30
18.0,23
19.0,20
20.0,49
21.0,22
22.0,5
23.0,9
24.0,16
25.0,-8
26.0,-5
27.0,-7
28.0,-12
29.0,23
30.0,19
31.0,-35
32.0,-11
33.0,41
34.0,17
35.0,-28
36.0,-4
37.0,-1
38.0,-9
39.0,-8
40.0,-100
41.0,-32
42.0,-23
43.0,21
44.0,46
45.0,63
45.5,51
46.0,5
47.0,6
48.0,-23
49.0,-7
50.0,-3
51.0,6
52.0,2
53.0,1
54.0,-1
55.0,-1
56.0,-1
57.0,-9
58.0,-57
59.0,-4
60.0,4
61.0,4
62.0,18
63.0,5
64.0,-54
65.0,-33
66.0,-17
67.0,-8
68.0,4
69.0,60
70.0,87
71.0,55
72.0,13
73.0,14
74.0,11
75.0,12
76.0,1
77.0,-14
78.0,26
79.0,9
80.0,29
81.0,23
82.0,18
83.0,29
84.0,19
85.0,9
86.0,55
87.0,14
88.0,6
89.0,-23
90.0,-12
90.5,-23
