scrape_time,match_timestamp,game_time,game_index,home_is_blue,blue_kills,blue_towers,blue_inhibitors,blue_barons,blue_gold,blue_dragons,blue_dragon_types,red_kills,red_towers,red_inhibitors,red_barons,red_gold,red_dragons,red_dragon_types,pred_blue,pred_red,odds_data,gold_diff,kill_diff,tower_diff,blue_cs_total,red_cs_total,cs_diff
2026-01-14T17:59:53.542049,2026-01-14T17:59:39.659192,00:00,1,False,0,5,0,0,70499,2,"[""infernal"", ""cloud""]",0,8,1,2,81762,4,"[""chemtech"", ""cloud"", ""cloud"", ""cloud""]",0.15394362104183126,0.8460563789581688,"[{""name"": ""Ki nyeri? - 2. p\u00e1lya"", ""game_index"": 2, ""options"": [{""name"": ""Olympiacos Alimou"", ""odds"": 1.35}, {""name"": ""Gamespace MCE"", ""odds"": 2.75}]}]",-11263,0,-3,1330,1458,-128
