name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,firstName,lastName,sofascoreId
Odsonne Édouard,odsonne-edouard,O. Édouard,F,19,5777,M,795228,"{'nameTranslation': {'ar': 'أودسون إدوارد', 'hi': 'ओडसन एडुआर्ड', 'bn': 'ওডসন এডওয়ার্ড'}, 'shortNameTranslation': {'ar': 'أ. إدوارد', 'hi': 'ओ. एडुआर्ड', 'bn': 'ও. এডওয়ার্ড'}}",True,miss,assisted,left-foot,90,5708,308,,18.4,36.4,0,39.2,5.6,,,
Naouirou Ahamada,naouirou-ahamada,N. Ahamada,M,28,422,M,997104,"{'nameTranslation': {'ar': 'نويرو أحمادا', 'hi': 'नाओइरौ अहमदा', 'bn': 'নাউইরু আহমাদা'}, 'shortNameTranslation': {'ar': 'ن. أحمادا', 'hi': 'एन. अहमदा', 'bn': 'এন. আহমাদা'}}",True,miss,assisted,right-foot,90,5588,188,,17.2,56.0,0,41.2,34.7,,,
Kieffer Moore,kieffer-moore,K. Moore,F,19,1406,M,298366,"{'nameTranslation': {'ar': 'كيفر مور', 'hi': 'किफ़र मूर', 'bn': 'কিফার মুর'}, 'shortNameTranslation': {'ar': 'ك. مور', 'hi': 'के. मूर', 'bn': 'কে. মুর'}}",False,goal,assisted,head,90,5438,38,regular,4.5,52.0,0,47.3,7.6,,,
Jordan Ayew,jordan-ayew,J. Ayew,F,9,14311,M,103045,"{'nameTranslation': {'ar': 'جوردان أيو', 'hi': 'जॉर्डन अय्यू', 'bn': 'জর্ডান আইউ'}, 'shortNameTranslation': {'ar': 'ج. أيو', 'hi': 'जे. अय्यू', 'bn': 'জে. আইউ'}}",True,block,assisted,right-foot,90,5412,12,,21.3,46.4,0,47.1,19.0,,,jordanayew9
Marcos Senesi,marcos-senesi,M. Senesi,D,5,4999,M,830659,"{'nameTranslation': {'ar': 'ماركوس سينيسي', 'hi': 'मार्कोस सेनेसी', 'bn': 'মার্কোস সেনেসি'}, 'shortNameTranslation': {'ar': 'م. سينيسي', 'hi': 'एम. सेनेसी', 'bn': 'এম. সেনেসি'}}",False,miss,corner,left-foot,89,5289,2589,,19.7,47.0,0,40.3,27.8,,,
Dango Ouattara,dango-ouattara,D. Ouattara,F,19,32038,M,1106451,"{'nameTranslation': {'ar': 'دانجو أواتارا', 'hi': 'डांगो ओउट्टारा', 'bn': 'ডাঙ্গো ওউত্তারা'}, 'shortNameTranslation': {'ar': 'د. أواتارا', 'hi': 'डी. ओउट्टारा', 'bn': 'ডি. ওউত্তারা'}}",False,block,corner,head,89,5285,2585,,5.8,65.7,0,51.7,19.0,Dango Ouattara,,d.ouattara15
Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,5382,M,355796,"{'nameTranslation': {'ar': 'جيفرسون ليرما', 'hi': 'जेफरसन लेर्मा', 'bn': 'জেফারসন লারমা'}, 'shortNameTranslation': {'ar': 'ج. ليرما', 'hi': 'जे. लेर्मा', 'bn': 'জে. লারমা'}}",True,miss,set-piece,head,84,5021,2321,,9.7,55.0,0,60.8,16.7,,,jeffersonlerma
Odsonne Édouard,odsonne-edouard,O. Édouard,F,19,5777,M,795228,"{'nameTranslation': {'ar': 'أودسون إدوارد', 'hi': 'ओडसन एडुआर्ड', 'bn': 'ওডসন এডওয়ার্ড'}, 'shortNameTranslation': {'ar': 'أ. إدوارد', 'hi': 'ओ. एडुआर्ड', 'bn': 'ও. এডওয়ার্ড'}}",True,block,assisted,right-foot,73,4333,1633,,13.3,35.0,0,54.7,19.0,,,
Jefferson Lerma,jefferson-lerma,J. Lerma,M,8,5382,M,355796,"{'nameTranslation': {'ar': 'جيفرسون ليرما', 'hi': 'जेफरसन लेर्मा', 'bn': 'জেফারসন লারমা'}, 'shortNameTranslation': {'ar': 'ج. ليرما', 'hi': 'जे. लेर्मा', 'bn': 'জে. লারমা'}}",True,miss,set-piece,right-foot,63,3769,1069,,15.1,49.9,0,49.6,68.1,,,jeffersonlerma
Jordan Ayew,jordan-ayew,J. Ayew,F,9,14311,M,103045,"{'nameTranslation': {'ar': 'جوردان أيو', 'hi': 'जॉर्डन अय्यू', 'bn': 'জর্ডান আইউ'}, 'shortNameTranslation': {'ar': 'ج. أيو', 'hi': 'जे. अय्यू', 'bn': 'জে. আইউ'}}",True,block,assisted,right-foot,60,3553,853,,21.2,20.7,0,53.1,19.0,,,jordanayew9
