name,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,firstName,lastName
Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,9379,M,Calteck10,867442,"{'nameTranslation': {'ar': 'كالوم هادسون أودوي', 'hi': 'कैलम हडसन-ओडोई', 'bn': 'ক্যালাম হাডসন-ওডোই'}, 'shortNameTranslation': {'ar': 'ك. هودسون أودوي', 'hi': 'सी. हडसन-ओडोई', 'bn': 'সি. হাডসন-ওডোই'}}",True,goal,assisted,right-foot,90,5640,240,regular,7.6,42.2,0,53.2,3.8,,
Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,89694,M,Kudus,905163,"{'nameTranslation': {'ar': 'محمد قدوس', 'hi': 'मोहम्मद कुडूस', 'bn': 'মোহাম্মদ কুদুস'}, 'shortNameTranslation': {'ar': 'م. قدوس', 'hi': 'एम. कुडूस', 'bn': 'এম. কুদুস'}}",False,block,assisted,left-foot,90,5581,181,,27.2,61.5,0,51.2,19.0,,
Anthony Elanga,anthony-elanga,A. Elanga,M,20,10539,M,anthonyelanga,979232,"{'nameTranslation': {'ar': 'أنتوني إلانغا', 'hi': 'एंथनी एलंगा', 'bn': 'অ্যান্টনি এলাঙ্গা'}, 'shortNameTranslation': {'ar': 'أ. إلانغا', 'hi': 'ए. एलंगा', 'bn': 'এ. এলাঙ্গা'}}",True,miss,fast-break,right-foot,90,5506,106,,13.9,47.3,0,45.5,72.2,,
Danilo,danilo,Danilo,M,35,4572,M,Danilo,1064039,"{'nameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}, 'shortNameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}}",True,block,corner,left-foot,87,5167,2467,,14.0,60.8,0,52.8,19.0,,
Nayef Aguerd,nayef-aguerd,N. Aguerd,D,21,26523,M,nayefaguard,877102,"{'nameTranslation': {'ar': 'نايف أكرد', 'hi': 'नायेफ़ अगुएर्ड', 'bn': 'নায়েফ আগুয়ের্ড'}, 'shortNameTranslation': {'ar': 'ن. أكرد', 'hi': 'एन. अगुएर्ड', 'bn': 'এন. আগুয়ের্ড'}}",False,save,assisted,left-foot,85,5072,2372,,20.8,23.8,0,53.4,19.6,,
Anthony Elanga,anthony-elanga,A. Elanga,M,20,10539,M,anthonyelanga,979232,"{'nameTranslation': {'ar': 'أنتوني إلانغا', 'hi': 'एंथनी एलंगा', 'bn': 'অ্যান্টনি এলাঙ্গা'}, 'shortNameTranslation': {'ar': 'أ. إلانغا', 'hi': 'ए. एलंगा', 'bn': 'এ. এলাঙ্গা'}}",True,miss,fast-break,left-foot,80,4768,2068,,10.3,51.9,0,51.8,72.2,,
Nuno Tavares,nuno-tavares,N. Tavares,D,17,4988,M,nuno_tavares71,944973,"{'nameTranslation': {'ar': 'نونو تافاريس', 'hi': 'नूनो तवारेस', 'bn': 'নুনো টাভারেস'}, 'shortNameTranslation': {'ar': 'ن. تافاريس', 'hi': 'एन. तवारेस', 'bn': 'এন. টাভারেস'}}",True,miss,regular,right-foot,79,4705,2005,,26.5,37.7,0,43.9,58.3,,
Callum Hudson-Odoi,callum-hudson-odoi,C. Hudson-Odoi,M,7,9379,M,Calteck10,867442,"{'nameTranslation': {'ar': 'كالوم هادسون أودوي', 'hi': 'कैलम हडसन-ओडोई', 'bn': 'ক্যালাম হাডসন-ওডোই'}, 'shortNameTranslation': {'ar': 'ك. هودسون أودوي', 'hi': 'सी. हडसन-ओडोई', 'bn': 'সি. হাডসন-ওডোই'}}",True,block,assisted,right-foot,79,4703,2003,,19.2,26.2,0,52.3,19.0,,
Maxwel Cornet,maxwel-cornet,M. Cornet,F,70,1997,M,,280439,"{'nameTranslation': {'ar': 'ماكسويل كورنيه', 'hi': 'मैक्सवेल कॉर्नेट', 'bn': 'ম্যাক্সওয়েল কর্নেট'}, 'shortNameTranslation': {'ar': 'م. كورنيه', 'hi': 'एम. कॉर्नेट', 'bn': 'এম. কর্নেট'}}",False,miss,set-piece,left-foot,77,4566,1866,,8.3,34.8,0,77.1,23.6,,
Danilo,danilo,Danilo,M,35,4572,M,Danilo,1064039,"{'nameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}, 'shortNameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}}",True,save,corner,left-foot,70,4189,1489,,19.1,49.1,0,50.7,24.1,,
Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,3500,M,,359664,"{'nameTranslation': {'ar': 'تايوو أونيي', 'hi': 'ताइवो अवोनीयी', 'bn': 'তাইও আওনিয়ি'}, 'shortNameTranslation': {'ar': 'ت. أونيي', 'hi': 'टी. अवोनीयी', 'bn': 'টি. আওনিয়ি'}}",True,miss,assisted,head,64,3809,1109,,11.4,42.2,0,51.6,56.9,,
Jarrod Bowen,jarrod-bowen,J. Bowen,M,20,8771,M,jarrodbowen,552884,"{'nameTranslation': {'ar': 'جارود بوين', 'hi': 'जारोड बोवेन', 'bn': 'জারড বোয়েন'}, 'shortNameTranslation': {'ar': 'ج. بوين', 'hi': 'जे. बोवेन', 'bn': 'জে. বোয়েন'}}",False,save,regular,right-foot,62,3717,1017,,15.5,41.0,0,49.8,1.9,,
James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,8,4283,M,prowsey16,161717,"{'nameTranslation': {'ar': 'جيمس وارد-براوس', 'hi': 'जेम्स वार्ड-प्रोव्स', 'bn': 'জেমস ওয়ার্ড-প্রোস'}, 'shortNameTranslation': {'ar': 'ج. وارد-براوس', 'hi': 'जे. वार्ड-प्रोव्स', 'bn': 'জে. ওয়ার্ড-প্রোস'}}",False,miss,free-kick,right-foot,61,3637,937,,18.8,26.5,0,53.6,50.0,,
