minute,value
1.0,6
2.0,-34
3.0,-30
4.0,30
5.0,13
6.0,20
7.0,4
8.0,-6
9.0,18
10.0,4
11.0,34
12.0,16
13.0,7
14.0,-96
15.0,-74
16.0,-80
17.0,-44
18.0,-13
19.0,-6
20.0,-3
21.0,-11
22.0,-48
23.0,-38
24.0,-23
25.0,-14
26.0,-8
27.0,-11
28.0,-9
29.0,-9
30.0,-8
31.0,-9
32.0,-29
33.0,-47
34.0,-28
35.0,-18
36.0,16
37.0,-6
38.0,-26
39.0,-36
40.0,-28
41.0,-31
42.0,-22
43.0,-15
44.0,-12
45.0,72
45.5,-33
46.0,-5
47.0,24
48.0,-60
49.0,-21
50.0,-23
51.0,-20
52.0,-21
53.0,-15
54.0,39
55.0,-64
56.0,-30
57.0,-21
58.0,68
59.0,28
60.0,18
61.0,8
62.0,-58
63.0,-33
64.0,-17
65.0,-6
66.0,4
67.0,-14
68.0,17
69.0,23
70.0,30
71.0,56
72.0,-52
73.0,-8
74.0,15
75.0,9
76.0,8
77.0,3
78.0,9
79.0,12
80.0,15
81.0,57
82.0,59
83.0,41
84.0,30
85.0,23
86.0,17
87.0,-13
88.0,6
89.0,17
90.0,-63
90.5,34
