name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId
João Pedro,,,joao-pedro,J. Pedro,F,20,86665,M,975079,"{'nameTranslation': {'ar': 'جواو بيدرو', 'hi': 'जोआओ पेड्रो', 'bn': 'জন পেড্রো'}, 'shortNameTranslation': {'ar': 'ج. بيدرو', 'hi': 'जे. पेड्रो', 'bn': 'জে. পেড্রো'}}",True,miss,assisted,right-foot,29,1711,1711,,14.0,46.4,0,55.3,68.1,joaopedro
Joelinton,,,joelinton,Joelinton,M,7,9814,M,560128,"{'nameTranslation': {'ar': 'جويلينتون', 'hi': 'जोलिंटन', 'bn': 'জোলিন্টন'}, 'shortNameTranslation': {'ar': 'جولينتون', 'hi': 'जोएलिंटन', 'bn': 'জোলিন্টন'}}",False,miss,assisted,left-foot,28,1671,1671,,15.1,48.6,0,59.7,2.8,joelinton34
Evan Ferguson,,,evan-ferguson,E. Ferguson,F,11,8187,M,999231,"{'nameTranslation': {'ar': 'إيفان فيرغسون', 'hi': 'इवान फर्ग्यूसन', 'bn': 'ইভান ফার্গুসন'}, 'shortNameTranslation': {'ar': 'إ. فيرغسون', 'hi': 'ई. फर्ग्यूसन', 'bn': 'ই. ফার্গুসন'}}",True,goal,regular,right-foot,27,1581,1581,regular,6.3,53.4,0,50.6,2.5,EvanFerguson9
Billy Gilmour,,,gilmour-billy,B. Gilmour,M,6,4385,M,907668,"{'nameTranslation': {'ar': 'غيلمور، بيلي', 'hi': 'गिल्मर, बिली', 'bn': 'গিলমোর, বিলি'}, 'shortNameTranslation': {'ar': 'ب. غيلمور', 'hi': 'बी. गिल्मर', 'bn': 'বি. গিলমোর'}}",True,save,regular,right-foot,27,1579,1579,,25.8,38.6,0,47.6,15.8,billygilmour
Kaoru Mitoma,,,mitoma-kaoru,K. Mitoma,M,22,21430,M,936849,"{'nameTranslation': {'ar': 'ميتوما، كاورو', 'hi': 'मिटोमा, काओरू', 'bn': 'মিতোমা, কাওরু'}, 'shortNameTranslation': {'ar': 'ك. ميتوما', 'hi': 'के. काओरू', 'bn': 'কে. মিতোমা'}}",True,save,assisted,left-foot,27,1575,1575,,3.4,35.5,0,47.7,6.3,KaoruM
Kaoru Mitoma,,,mitoma-kaoru,K. Mitoma,M,22,21430,M,936849,"{'nameTranslation': {'ar': 'ميتوما، كاورو', 'hi': 'मिटोमा, काओरू', 'bn': 'মিতোমা, কাওরু'}, 'shortNameTranslation': {'ar': 'ك. ميتوما', 'hi': 'के. काओरू', 'bn': 'কে. মিতোমা'}}",True,block,assisted,right-foot,19,1086,1086,,13.0,27.3,0,49.0,19.0,KaoruM
Kaoru Mitoma,,,mitoma-kaoru,K. Mitoma,M,22,21430,M,936849,"{'nameTranslation': {'ar': 'ميتوما، كاورو', 'hi': 'मिटोमा, काओरू', 'bn': 'মিতোমা, কাওরু'}, 'shortNameTranslation': {'ar': 'ك. ميتوما', 'hi': 'के. काओरू', 'bn': 'কে. মিতোমা'}}",True,block,fast-break,right-foot,16,956,956,,19.4,29.9,0,50.8,19.0,KaoruM
Evan Ferguson,,,evan-ferguson,E. Ferguson,F,11,8187,M,999231,"{'nameTranslation': {'ar': 'إيفان فيرغسون', 'hi': 'इवान फर्ग्यूसन', 'bn': 'ইভান ফার্গুসন'}, 'shortNameTranslation': {'ar': 'إ. فيرغسون', 'hi': 'ई. फर्ग्यूसन', 'bn': 'ই. ফার্গুসন'}}",True,save,assisted,left-foot,14,795,795,,8.7,33.6,0,52.5,3.2,EvanFerguson9
Pervis Estupiñán,,,pervis-estupinan,P. Estupiñán,D,2,14340,M,805465,"{'nameTranslation': {'ar': 'بيرفيس إستوبينيان', 'hi': 'परविस एस्टुपिनान', 'bn': 'পারভিস এস্তুপিনান'}, 'shortNameTranslation': {'ar': 'ب. إستوبينيان', 'hi': 'पी. एस्टुपिनान', 'bn': 'পি. এস্তুপিনান'}}",True,miss,corner,right-foot,11,632,632,,21.4,35.9,0,67.4,11.1,pervisestupinan
João Pedro,,,joao-pedro,J. Pedro,F,20,86665,M,975079,"{'nameTranslation': {'ar': 'جواو بيدرو', 'hi': 'जोआओ पेड्रो', 'bn': 'জন পেড্রো'}, 'shortNameTranslation': {'ar': 'ج. بيدرو', 'hi': 'जे. पेड्रो', 'bn': 'জে. পেড্রো'}}",True,miss,corner,head,7,383,383,,8.5,51.1,0,69.4,8.3,joaopedro
Solly March,,,solly-march,S. March,M,7,1260,M,301288,"{'nameTranslation': {'ar': 'سولي مارتش', 'hi': 'सोली मार्च', 'bn': 'সলি মার্চ'}, 'shortNameTranslation': {'ar': 'س. مارتش', 'hi': 'एस. मार्च', 'bn': 'এস. মার্চ'}}",True,miss,regular,left-foot,5,285,285,,17.8,71.5,0,61.0,45.8,
Alexander Isak,,,alexander-isak,A. Isak,F,9,101689,M,823941,"{'nameTranslation': {'ar': 'ألكسندر إيزاك', 'hi': 'अलेक्जेंडर इसाक', 'bn': 'আলেকজান্ডার ইসাক'}, 'shortNameTranslation': {'ar': 'أ. إيزاك', 'hi': 'ए. इसाक', 'bn': 'এ. ইসাক'}}",False,miss,assisted,right-foot,3,160,160,,12.2,54.4,0,40.5,8.3,AlexIsak
Alexander Isak,,,alexander-isak,A. Isak,F,9,101689,M,823941,"{'nameTranslation': {'ar': 'ألكسندر إيزاك', 'hi': 'अलेक्जेंडर इसाक', 'bn': 'আলেকজান্ডার ইসাক'}, 'shortNameTranslation': {'ar': 'أ. إيزاك', 'hi': 'ए. इसाक', 'bn': 'এ. ইসাক'}}",False,miss,assisted,right-foot,1,53,53,,7.7,60.3,0,42.7,2.8,AlexIsak
