minute,value
1.0,-7
2.0,-26
3.0,-22
4.0,-26
5.0,-29
6.0,-48
7.0,-28
8.0,-12
9.0,-29
10.0,-13
11.0,25
12.0,3
13.0,-4
14.0,-14
15.0,37
16.0,27
17.0,25
18.0,-30
19.0,9
20.0,43
21.0,26
22.0,21
23.0,24
24.0,20
25.0,41
26.0,7
27.0,33
28.0,-29
29.0,-10
30.0,33
31.0,14
32.0,3
33.0,-146
34.0,-56
35.0,37
36.0,6
37.0,6
38.0,42
39.0,22
40.0,10
41.0,-21
42.0,-6
43.0,-2
44.0,4
45.0,5
45.5,46
46.0,4
47.0,-3
48.0,-27
49.0,-11
50.0,-1
51.0,-7
52.0,6
53.0,8
54.0,52
55.0,31
56.0,20
57.0,12
58.0,16
59.0,23
60.0,13
61.0,50
62.0,30
63.0,23
64.0,17
65.0,15
66.0,24
67.0,19
68.0,-16
69.0,37
70.0,27
71.0,57
72.0,50
73.0,47
74.0,61
75.0,100
76.0,52
77.0,14
78.0,5
79.0,2
80.0,-17
81.0,-30
82.0,-11
83.0,-2
84.0,6
85.0,21
86.0,23
87.0,20
88.0,-26
89.0,10
90.0,-22
90.5,9
