name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,firstName,lastName,sofascoreId
Willy Boly,willy-boly,W. Boly,D,30,1805,M,139310,"{'nameTranslation': {'ar': 'ويلي بولي', 'hi': 'विली बोली', 'bn': 'উইলি বলি'}, 'shortNameTranslation': {'ar': 'و. بولي', 'hi': 'डब्लू. बोली', 'bn': 'ডব্লিউ. বলি'}}",False,miss,corner,head,61,3651,951,,6.8,44.4,0,63.7,63.9,,,
Gonzalo Montiel,gonzalo-montiel,G. Montiel,D,4,9289,M,822933,"{'nameTranslation': {'ar': 'غونزالو مونتييل', 'hi': 'गोंजालो मोंटिएल', 'bn': 'গঞ্জালো মন্টিয়েল'}, 'shortNameTranslation': {'ar': 'غ. مونتيل', 'hi': 'जी. मोंटिएल', 'bn': 'জি. মন্টিয়েল'}}",False,block,assisted,right-foot,61,3602,902,,7.0,69.7,0,47.3,19.0,,,gonzalo_montiel29
Orel Mangala,orel-mangala,O. Mangala,M,20,1539,M,793988,"{'nameTranslation': {'ar': 'مانغالا، أوريل', 'hi': 'मंगला, ओरेल', 'bn': 'মঙ্গলা, ওরেল'}, 'shortNameTranslation': {'ar': 'أ. مانغالا', 'hi': 'ओ. मंगला', 'bn': 'ও. মঙ্গলা'}}",False,miss,corner,right-foot,52,3109,409,,14.2,58.3,0,48.9,68.1,,,
Willy Boly,willy-boly,W. Boly,D,30,1805,M,139310,"{'nameTranslation': {'ar': 'ويلي بولي', 'hi': 'विली बोली', 'bn': 'উইলি বলি'}, 'shortNameTranslation': {'ar': 'و. بولي', 'hi': 'डब्लू. बोली', 'bn': 'ডব্লিউ. বলি'}}",False,block,corner,head,52,3106,406,,7.5,57.1,0,48.4,19.0,,,
Murillo,murillo,Murillo,D,5,9796,M,1199282,"{'nameTranslation': {'ar': 'موريو', 'hi': 'मुरिलो', 'bn': 'মুরিলো'}, 'shortNameTranslation': {'ar': 'موريو', 'hi': 'मुरिलो', 'bn': 'মুরিলো'}}",False,save,regular,right-foot,45,2798,98,,8.7,53.8,0,50.4,7.0,Murillo,,murillosantiago40
Murillo,murillo,Murillo,D,5,9796,M,1199282,"{'nameTranslation': {'ar': 'موريو', 'hi': 'मुरिलो', 'bn': 'মুরিলো'}, 'shortNameTranslation': {'ar': 'موريو', 'hi': 'मुरिलो', 'bn': 'মুরিলো'}}",False,save,assisted,right-foot,45,2797,97,,13.4,54.2,0,48.8,27.8,Murillo,,murillosantiago40
Jesurun Rak-Sakyi,jesurun-rak-sakyi,J. Rak-Sakyi,M,19,1031,M,1101362,"{'nameTranslation': {'ar': 'جيسورون راك-ساكيي', 'hi': 'जेसुरुन राक-साकी', 'bn': 'জেসুরুন রাক-সাকি'}, 'shortNameTranslation': {'ar': 'ج. راك-ساكيي', 'hi': 'जे. राक-साकी', 'bn': 'জে. রাক-সাকাই'}}",True,block,regular,left-foot,41,2455,2455,,11.7,54.2,0,48.3,19.0,,,
Jordan Ayew,jordan-ayew,J. Ayew,F,9,14311,M,103045,"{'nameTranslation': {'ar': 'جوردان أيو', 'hi': 'जॉर्डन अय्यू', 'bn': 'জর্ডান আইউ'}, 'shortNameTranslation': {'ar': 'ج. أيو', 'hi': 'जे. अय्यू', 'bn': 'জে. আইউ'}}",True,miss,assisted,right-foot,33,1941,1941,,9.1,45.4,0,36.1,95.8,,,jordanayew9
Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,6717,M,865912,"{'nameTranslation': {'ar': 'مورغان غيبز-وايت', 'hi': 'मॉर्गन गिब्स-व्हाइट', 'bn': 'মরগান গিবস-হোয়াইট'}, 'shortNameTranslation': {'ar': 'م. غيبز-وايت', 'hi': 'एम. गिब्स-व्हाइट', 'bn': 'এম. গিবস-হোয়াইট'}}",False,miss,throw-in-set-piece,right-foot,28,1679,1679,,13.6,71.6,0,68.4,9.7,,,Morgangibbs27
Orel Mangala,orel-mangala,O. Mangala,M,20,1539,M,793988,"{'nameTranslation': {'ar': 'مانغالا، أوريل', 'hi': 'मंगला, ओरेल', 'bn': 'মঙ্গলা, ওরেল'}, 'shortNameTranslation': {'ar': 'أ. مانغالا', 'hi': 'ओ. मंगला', 'bn': 'ও. মঙ্গলা'}}",False,miss,assisted,right-foot,22,1304,1304,,15.2,57.9,0,36.6,61.1,,,
Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,6717,M,865912,"{'nameTranslation': {'ar': 'مورغان غيبز-وايت', 'hi': 'मॉर्गन गिब्स-व्हाइट', 'bn': 'মরগান গিবস-হোয়াইট'}, 'shortNameTranslation': {'ar': 'م. غيبز-وايت', 'hi': 'एम. गिब्स-व्हाइट', 'bn': 'এম. গিবস-হোয়াইট'}}",False,post,assisted,right-foot,21,1206,1206,,15.7,55.8,0,55.1,13.9,,,Morgangibbs27
Serge Aurier,serge-aurier,S. Aurier,D,93,3021,M,105697,"{'nameTranslation': {'ar': 'سيرج أورييه', 'hi': 'सर्ज ऑरिएर', 'bn': 'সার্জ অউরিয়ার'}, 'shortNameTranslation': {'ar': 'س. أورييه', 'hi': 'एस. ऑरिएर', 'bn': 'সি. অউরিয়ার'}}",False,save,assisted,right-foot,18,1024,1024,,12.9,88.5,0,51.3,22.2,,,Serge_aurier
Serge Aurier,serge-aurier,S. Aurier,D,93,3021,M,105697,"{'nameTranslation': {'ar': 'سيرج أورييه', 'hi': 'सर्ज ऑरिएर', 'bn': 'সার্জ অউরিয়ার'}, 'shortNameTranslation': {'ar': 'س. أورييه', 'hi': 'एस. ऑरिएर', 'bn': 'সি. অউরিয়ার'}}",False,miss,assisted,right-foot,16,942,942,,22.5,74.0,0,66.4,19.4,,,Serge_aurier
Harry Toffolo,harry-toffolo,H. Toffolo,D,15,379,M,358218,"{'nameTranslation': {'ar': 'هاري توفولو', 'hi': 'हैरी टोफ़ोलो', 'bn': 'হ্যারি টফোলো'}, 'shortNameTranslation': {'ar': 'ه. توفولو', 'hi': 'एच. टोफ़ोलो', 'bn': 'এইচ. টফোলো'}}",False,save,corner,left-foot,15,883,883,,29.9,42.3,0,52.6,13.9,,,
