name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ
Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,89694,M,Kudus,905163,"{'nameTranslation': {'ar': 'محمد قدوس', 'hi': 'मोहम्मद कुडूस', 'bn': 'মোহাম্মদ কুদুস'}, 'shortNameTranslation': {'ar': 'م. قدوس', 'hi': 'एम. कुडूस', 'bn': 'এম. কুদুস'}}",False,block,assisted,left-foot,90,5744,344,,12.0,62.6,0,50.2,19.0
Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,89694,M,Kudus,905163,"{'nameTranslation': {'ar': 'محمد قدوس', 'hi': 'मोहम्मद कुडूस', 'bn': 'মোহাম্মদ কুদুস'}, 'shortNameTranslation': {'ar': 'م. قدوس', 'hi': 'एम. कुडूस', 'bn': 'এম. কুদুস'}}",False,miss,assisted,left-foot,90,5597,197,,23.8,58.9,0,42.0,5.6
Scott McTominay,,,scott-mctominay,S. McTominay,M,8,24760,M,ScottMcTominay,879346,"{'nameTranslation': {'ar': 'سكوت مكتوميناي', 'hi': 'स्कॉट मैकटोमिने', 'bn': 'স্কট ম্যাকটোমিনে'}, 'shortNameTranslation': {'ar': 'س. مكتوميناي', 'hi': 'एस. मैकटोमिने', 'bn': 'এস. ম্যাকটোমিনে'}}",True,miss,assisted,right-foot,90,5549,149,,19.4,53.6,0,58.3,9.7
Edson Álvarez,,,edson-alvarez,E. Álvarez,M,11,10874,M,EdsonAlvarez19,847151,"{'nameTranslation': {'ar': 'إيدسون ألفاريز', 'hi': 'एडसन अल्वारेज़', 'bn': 'এডসন আলভারেজ'}, 'shortNameTranslation': {'ar': 'إ. ألفاريز', 'hi': 'ई. अल्वारेज़', 'bn': 'ই. আলভারেজ'}}",False,miss,assisted,right-foot,87,5185,2485,,27.3,40.4,0,45.0,79.2
Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,145162,M,AleGarnacho,1135873,"{'nameTranslation': {'ar': 'أليخاندرو غارناتشو', 'hi': 'एलेजांद्रो गार्नाचो', 'bn': 'আলেজান্দ্রো গার্নাচো'}, 'shortNameTranslation': {'ar': 'أ. غارناتشو', 'hi': 'ए. गार्नाचो', 'bn': 'এ. গার্নাচো'}}",True,goal,fast-break,right-foot,84,5032,2332,regular,11.0,60.9,0,51.4,1.3
Kalvin Phillips,,,kalvin-phillips,K. Phillips,M,44,7665,M,kalvinphillips,786028,"{'nameTranslation': {'ar': 'كالفين فيليبس', 'hi': 'केल्विन फिलिप्स', 'bn': 'ক্যালভিন ফিলিপস'}, 'shortNameTranslation': {'ar': 'ك. فيليبس', 'hi': 'के. फिलिप्स', 'bn': 'কে. ফিলিপস'}}",False,miss,regular,right-foot,80,4762,2062,,26.8,59.7,0,45.2,81.9
Kurt Zouma,,,kurt-zouma,K. Zouma,D,4,2242,M,,139227,"{'nameTranslation': {'ar': 'كورت زوما', 'hi': 'कर्ट ज़ौमा', 'bn': 'কার্ট জৌমা'}, 'shortNameTranslation': {'ar': 'ك. زوما', 'hi': 'के. ज़ौमा', 'bn': 'কে. জৌমা'}}",False,miss,corner,right-foot,77,4593,1893,,9.9,44.6,0,58.5,6.9
Maxwel Cornet,,,maxwel-cornet,M. Cornet,F,70,1997,M,,280439,"{'nameTranslation': {'ar': 'ماكسويل كورنيه', 'hi': 'मैक्सवेल कॉर्नेट', 'bn': 'ম্যাক্সওয়েল কর্নেট'}, 'shortNameTranslation': {'ar': 'م. كورنيه', 'hi': 'एम. कॉर्नेट', 'bn': 'এম. কর্নেট'}}",False,miss,corner,right-foot,77,4593,1893,,16.0,66.9,0,59.7,5.6
Emerson Palmieri,,,emerson-palmieri,Emerson,D,3,2307,M,,155997,"{'nameTranslation': {'ar': 'إيمرسون بالميري', 'hi': 'एमर्सन पामिएरी', 'bn': 'এমারসন পালমিরি'}, 'shortNameTranslation': {'ar': 'إيمرسون', 'hi': 'एमर्सन पामिएरी', 'bn': 'এমারসন'}}",False,miss,corner,left-foot,72,4272,1572,,18.5,45.0,0,36.1,26.4
Jarrod Bowen,,,jarrod-bowen,J. Bowen,M,20,8771,M,jarrodbowen,552884,"{'nameTranslation': {'ar': 'جارود بوين', 'hi': 'जारोड बोवेन', 'bn': 'জারড বোয়েন'}, 'shortNameTranslation': {'ar': 'ج. بوين', 'hi': 'जे. बोवेन', 'bn': 'জে. বোয়েন'}}",False,block,fast-break,right-foot,69,4115,1415,,12.0,63.0,0,50.0,19.0
Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,351448,M,Rashford,814590,"{'nameTranslation': {'ar': 'ماركوس راشفورد', 'hi': 'मार्कस रैशफोर्ड', 'bn': 'মার্কাস রাশফোর্ড'}, 'shortNameTranslation': {'ar': 'م. راشفورد', 'hi': 'एम. रैशफोर्ड', 'bn': 'এম. রাশফোর্ড'}}",True,miss,regular,right-foot,58,3429,729,,15.8,44.2,0,38.2,88.9
Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,216692,M,BrunoFernandes,288205,"{'nameTranslation': {'ar': 'برونو فيرنانديز', 'hi': 'ब्रूनो फर्नांडीस', 'bn': 'ব্রুনো ফার্নান্দেস'}, 'shortNameTranslation': {'ar': 'ب. فرنانديز', 'hi': 'बी. फर्नांडीस', 'bn': 'বি. ফার্নান্দেস'}}",True,block,assisted,right-foot,58,3427,727,,14.5,63.8,0,50.8,19.0
Emerson Palmieri,,,emerson-palmieri,Emerson,D,3,2307,M,,155997,"{'nameTranslation': {'ar': 'إيمرسون بالميري', 'hi': 'एमर्सन पामिएरी', 'bn': 'এমারসন পালমিরি'}, 'shortNameTranslation': {'ar': 'إيمرسون', 'hi': 'एमर्सन पामिएरी', 'bn': 'এমারসন'}}",False,save,assisted,left-foot,55,3274,574,,13.2,41.2,0,51.8,25.3
Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,22683,M,DDalot,843200,"{'nameTranslation': {'ar': 'ديوغو دالوت', 'hi': 'डिओगो डालोत', 'bn': 'ডিওগো ডালট'}, 'shortNameTranslation': {'ar': 'د. دالوت', 'hi': 'डी. डालोत', 'bn': 'ডি. ডালট'}}",True,miss,corner,right-foot,54,3234,534,,23.2,64.8,0,45.7,52.8
Marcus Rashford,,,marcus-rashford,M. Rashford,M,14,351448,M,Rashford,814590,"{'nameTranslation': {'ar': 'ماركوس راشفورد', 'hi': 'मार्कस रैशफोर्ड', 'bn': 'মার্কাস রাশফোর্ড'}, 'shortNameTranslation': {'ar': 'م. راشفورد', 'hi': 'एम. रैशफोर्ड', 'bn': 'এম. রাশফোর্ড'}}",True,miss,assisted,right-foot,51,3036,336,,13.6,30.9,0,40.8,6.9
Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,145162,M,AleGarnacho,1135873,"{'nameTranslation': {'ar': 'أليخاندرو غارناتشو', 'hi': 'एलेजांद्रो गार्नाचो', 'bn': 'আলেজান্দ্রো গার্নাচো'}, 'shortNameTranslation': {'ar': 'أ. غارناتشو', 'hi': 'ए. गार्नाचो', 'bn': 'এ. গার্নাচো'}}",True,goal,assisted,left-foot,49,2906,206,regular,12.8,65.8,0,48.0,17.7
Emerson Palmieri,,,emerson-palmieri,Emerson,D,3,2307,M,,155997,"{'nameTranslation': {'ar': 'إيمرسون بالميري', 'hi': 'एमर्सन पामिएरी', 'bn': 'এমারসন পালমিরি'}, 'shortNameTranslation': {'ar': 'إيمرسون', 'hi': 'एमर्सन पामिएरी', 'bn': 'এমারসন'}}",False,miss,regular,left-foot,48,2860,160,,6.1,33.1,0,57.3,61.1
Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,22683,M,DDalot,843200,"{'nameTranslation': {'ar': 'ديوغو دالوت', 'hi': 'डिओगो डालोत', 'bn': 'ডিওগো ডালট'}, 'shortNameTranslation': {'ar': 'د. دالوت', 'hi': 'डी. डालोत', 'bn': 'ডি. ডালট'}}",True,block,assisted,right-foot,46,2756,56,,25.7,61.3,0,47.1,19.0
Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,71511,M,RHøjlund,1086417,"{'nameTranslation': {'ar': 'راسموس هويجلوند', 'hi': 'रस्मस होजलंड', 'bn': 'রাসমাস হলান্ড'}, 'shortNameTranslation': {'ar': 'راسموس هوجلوند', 'hi': 'रासमस होजलंड', 'bn': 'রাসমাস হলান্ড'}}",True,miss,assisted,left-foot,45,2711,11,,7.0,29.5,0,58.0,8.3
James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,8,4283,M,prowsey16,161717,"{'nameTranslation': {'ar': 'جيمس وارد-براوس', 'hi': 'जेम्स वार्ड-प्रोव्स', 'bn': 'জেমস ওয়ার্ড-প্রোস'}, 'shortNameTranslation': {'ar': 'ج. وارد-براوس', 'hi': 'जे. वार्ड-प्रोव्स', 'bn': 'জে. ওয়ার্ড-প্রোস'}}",False,miss,regular,right-foot,44,2589,2589,,23.2,53.0,0,69.4,12.5
Jarrod Bowen,,,jarrod-bowen,J. Bowen,M,20,8771,M,jarrodbowen,552884,"{'nameTranslation': {'ar': 'جارود بوين', 'hi': 'जारोड बोवेन', 'bn': 'জারড বোয়েন'}, 'shortNameTranslation': {'ar': 'ج. بوين', 'hi': 'जे. बोवेन', 'bn': 'জে. বোয়েন'}}",False,block,assisted,right-foot,42,2460,2460,,22.1,68.2,0,51.3,19.0
Edson Álvarez,,,edson-alvarez,E. Álvarez,M,11,10874,M,EdsonAlvarez19,847151,"{'nameTranslation': {'ar': 'إيدسون ألفاريز', 'hi': 'एडसन अल्वारेज़', 'bn': 'এডসন আলভারেজ'}, 'shortNameTranslation': {'ar': 'إ. ألفاريز', 'hi': 'ई. अल्वारेज़', 'bn': 'ই. আলভারেজ'}}",False,block,corner,head,41,2405,2405,,7.0,54.2,0,51.5,19.0
Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,89694,M,Kudus,905163,"{'nameTranslation': {'ar': 'محمد قدوس', 'hi': 'मोहम्मद कुडूस', 'bn': 'মোহাম্মদ কুদুস'}, 'shortNameTranslation': {'ar': 'م. قدوس', 'hi': 'एम. कुडूस', 'bn': 'এম. কুদুস'}}",False,save,assisted,head,31,1835,1835,,8.2,44.6,0,47.5,1.9
Ben Johnson,,,ben-johnson,B. Johnson,D,18,653,M,,914412,"{'nameTranslation': {'ar': 'بن جونسون', 'hi': 'बेन जॉनसन', 'bn': 'বেন জনসন'}, 'shortNameTranslation': {'ar': 'ب. جونسون', 'hi': 'बी. जॉनसन', 'bn': 'বি. জনসন'}}",False,save,corner,right-foot,27,1564,1564,,28.1,56.4,0,51.9,13.3
Ben Johnson,,,ben-johnson,B. Johnson,D,18,653,M,,914412,"{'nameTranslation': {'ar': 'بن جونسون', 'hi': 'बेन जॉनसन', 'bn': 'বেন জনসন'}, 'shortNameTranslation': {'ar': 'ب. جونسون', 'hi': 'बी. जॉनसन', 'bn': 'বি. জনসন'}}",False,block,set-piece,right-foot,26,1525,1525,,15.0,70.5,0,48.7,19.0
Rasmus Højlund,,,rasmus-hojlund,R. Højlund,F,19,71511,M,RHøjlund,1086417,"{'nameTranslation': {'ar': 'راسموس هويجلوند', 'hi': 'रस्मस होजलंड', 'bn': 'রাসমাস হলান্ড'}, 'shortNameTranslation': {'ar': 'راسموس هوجلوند', 'hi': 'रासमस होजलंड', 'bn': 'রাসমাস হলান্ড'}}",True,goal,assisted,right-foot,23,1369,1369,regular,16.0,51.5,0,53.0,5.7
James Ward-Prowse,,,james-ward-prowse,J. Ward-Prowse,M,8,4283,M,prowsey16,161717,"{'nameTranslation': {'ar': 'جيمس وارد-براوس', 'hi': 'जेम्स वार्ड-प्रोव्स', 'bn': 'জেমস ওয়ার্ড-প্রোস'}, 'shortNameTranslation': {'ar': 'ج. وارد-براوس', 'hi': 'जे. वार्ड-प्रोव्स', 'bn': 'জে. ওয়ার্ড-প্রোস'}}",False,block,free-kick,right-foot,20,1168,1168,,20.1,43.3,0,50.2,19.0
Mohammed Kudus,,,mohammed-kudus,M. Kudus,M,20,89694,M,Kudus,905163,"{'nameTranslation': {'ar': 'محمد قدوس', 'hi': 'मोहम्मद कुडूस', 'bn': 'মোহাম্মদ কুদুস'}, 'shortNameTranslation': {'ar': 'م. قدوس', 'hi': 'एम. कुडूस', 'bn': 'এম. কুদুস'}}",False,block,corner,left-foot,18,1059,1059,,20.4,44.4,0,51.0,19.0
Tomáš Souček,,,tomas-soucek,T. Souček,M,28,3227,M,,799041,"{'nameTranslation': {'ar': 'توماش سوتشيك', 'hi': 'टॉमस सौसेक', 'bn': 'তোমাস সোউচেক'}, 'shortNameTranslation': {'ar': 'ت. سوتشيك', 'hi': 'टी. सौसेक', 'bn': 'টি. সোউচেক'}}",False,block,assisted,right-foot,17,1012,1012,,15.6,42.7,0,49.7,19.0
Ben Johnson,,,ben-johnson,B. Johnson,D,18,653,M,,914412,"{'nameTranslation': {'ar': 'بن جونسون', 'hi': 'बेन जॉनसन', 'bn': 'বেন জনসন'}, 'shortNameTranslation': {'ar': 'ب. جونسون', 'hi': 'बी. जॉनसन', 'bn': 'বি. জনসন'}}",False,miss,assisted,right-foot,17,982,982,,14.5,75.6,0,99.5,2.8
Diogo Dalot,,,diogo-dalot,D. Dalot,M,2,22683,M,DDalot,843200,"{'nameTranslation': {'ar': 'ديوغو دالوت', 'hi': 'डिओगो डालोत', 'bn': 'ডিওগো ডালট'}, 'shortNameTranslation': {'ar': 'د. دالوت', 'hi': 'डी. डालोत', 'bn': 'ডি. ডালট'}}",True,save,corner,right-foot,15,896,896,,24.0,62.9,0,48.5,7.6
Bruno Fernandes,,,bruno-fernandes,B. Fernandes,M,8,216692,M,BrunoFernandes,288205,"{'nameTranslation': {'ar': 'برونو فيرنانديز', 'hi': 'ब्रूनो फर्नांडीस', 'bn': 'ব্রুনো ফার্নান্দেস'}, 'shortNameTranslation': {'ar': 'ب. فرنانديز', 'hi': 'बी. फर्नांडीस', 'bn': 'বি. ফার্নান্দেস'}}",True,save,corner,right-foot,15,860,860,,23.5,29.7,0,48.0,26.6
Nayef Aguerd,,,nayef-aguerd,N. Aguerd,D,21,26523,M,nayefaguard,877102,"{'nameTranslation': {'ar': 'نايف أكرد', 'hi': 'नायेफ़ अगुएर्ड', 'bn': 'নায়েফ আগুয়ের্ড'}, 'shortNameTranslation': {'ar': 'ن. أكرد', 'hi': 'एन. अगुएर्ड', 'bn': 'এন. আগুয়ের্ড'}}",False,miss,corner,left-foot,11,618,618,,4.5,54.0,0,42.0,1.4
Tomáš Souček,,,tomas-soucek,T. Souček,M,28,3227,M,,799041,"{'nameTranslation': {'ar': 'توماش سوتشيك', 'hi': 'टॉमस सौसेक', 'bn': 'তোমাস সোউচেক'}, 'shortNameTranslation': {'ar': 'ت. سوتشيك', 'hi': 'टी. सौसेक', 'bn': 'টি. সোউচেক'}}",False,miss,corner,head,11,616,616,,9.9,54.2,0,78.3,5.6
