name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,firstName,lastName,sofascoreId
Emerson Palmieri,emerson-palmieri,Emerson,D,3,2307,M,155997,"{'nameTranslation': {'ar': 'إيمرسون بالميري', 'hi': 'एमर्सन पामिएरी', 'bn': 'এমারসন পালমিরি'}, 'shortNameTranslation': {'ar': 'إيمرسون', 'hi': 'एमर्सन पामिएरी', 'bn': 'এমারসন'}}",False,miss,corner,left-foot,90,5522,122,,23.1,33.2,0,52.9,98.6,,,
Frank Onyeka,frank-onyeka,F. Onyeka,M,15,3717,M,885864,"{'nameTranslation': {'ar': 'فرانك أونييكا', 'hi': 'फ्रैंक ओनेका', 'bn': 'ফ্রাঙ্ক ওনিয়েকা'}, 'shortNameTranslation': {'ar': 'ف. أونييكا', 'hi': 'एफ. ओनेका', 'bn': 'এফ. ওনিয়েকা'}}",True,save,assisted,right-foot,90,5368,2668,,26.4,30.1,0,50.7,7.6,,,
Neal Maupay,neal-maupay,N. Maupay,F,9,2064,M,268903,"{'nameTranslation': {'ar': 'نيل موباي', 'hi': 'नील मौपे', 'bn': 'নিল মাউপে'}, 'shortNameTranslation': {'ar': 'ن. موباي', 'hi': 'एन. मौपे', 'bn': 'এন. মাউপে'}}",True,miss,assisted,right-foot,87,5165,2465,,13.4,48.5,0,57.3,8.3,,,
Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,89694,M,905163,"{'nameTranslation': {'ar': 'محمد قدوس', 'hi': 'मोहम्मद कुडूस', 'bn': 'মোহাম্মদ কুদুস'}, 'shortNameTranslation': {'ar': 'م. قدوس', 'hi': 'एम. कुडूस', 'bn': 'এম. কুদুস'}}",False,miss,assisted,head,86,5118,2418,,9.4,43.7,0,18.3,4.2,,,Kudus
Pablo Fornals,pablo-fornals,P. Fornals,M,8,2506,M,816763,"{'nameTranslation': {'ar': 'فورناليس، بابلو', 'hi': 'फ़ोर्नल्स, पाब्लो', 'bn': 'ফরনালস, পাবলো'}, 'shortNameTranslation': {'ar': 'ب. فورناليس', 'hi': 'पी. फ़ोर्नल्स', 'bn': 'পি. ফরনালস'}}",False,miss,assisted,right-foot,80,4768,2068,,16.8,49.3,0,45.2,54.2,,,
Vladimír Coufal,vladimir-coufal,V. Coufal,D,34,1643,M,138024,"{'nameTranslation': {'ar': 'فلاديمير كوفال', 'hi': 'व्लादिमीर कुफाल', 'bn': 'ভ্লাদিমির কউফল'}, 'shortNameTranslation': {'ar': 'ف. كوفال', 'hi': 'वी. कुफाल', 'bn': 'ভি. কউফল'}}",False,block,assisted,left-foot,80,4765,2065,,26.2,72.1,0,47.9,19.0,,,
James Ward-Prowse,james-ward-prowse,J. Ward-Prowse,M,8,4283,M,161717,"{'nameTranslation': {'ar': 'جيمس وارد-براوس', 'hi': 'जेम्स वार्ड-प्रोव्स', 'bn': 'জেমস ওয়ার্ড-প্রোস'}, 'shortNameTranslation': {'ar': 'ج. وارد-براوس', 'hi': 'जे. वार्ड-प्रोव्स', 'bn': 'জে. ওয়ার্ড-প্রোস'}}",False,block,assisted,right-foot,79,4725,2025,,13.4,72.6,0,53.6,19.0,,,prowsey16
Nathan Collins,nathan-collins,N. Collins,D,22,1469,M,958916,"{'nameTranslation': {'ar': 'ناثان كولينز', 'hi': 'नाथन कोलिन्स', 'bn': 'নাথান কলিন্স'}, 'shortNameTranslation': {'ar': 'ن. كولينز', 'hi': 'एन. कोलिन्स', 'bn': 'এন. কলিন্স'}}",True,goal,assisted,head,69,4134,1434,regular,6.5,47.0,0,52.6,27.2,,,
Vitaly Janelt,vitaly-janelt,V. Janelt,M,27,1013,M,814873,"{'nameTranslation': {'ar': 'فيتالي جانيلت', 'hi': 'विटाली जेनेल्ट', 'bn': 'ভিটালি জেনেল্ট'}, 'shortNameTranslation': {'ar': 'ف. جانيلت', 'hi': 'वी. जेनेल्ट', 'bn': 'ভি. জেনেল্ট'}}",True,block,regular,left-foot,67,3961,1261,,21.8,32.0,0,47.1,19.0,,,
Neal Maupay,neal-maupay,N. Maupay,F,9,2064,M,268903,"{'nameTranslation': {'ar': 'نيل موباي', 'hi': 'नील मौपे', 'bn': 'নিল মাউপে'}, 'shortNameTranslation': {'ar': 'ن. موباي', 'hi': 'एन. मौपे', 'bn': 'এন. মাউপে'}}",True,block,throw-in-set-piece,right-foot,66,3958,1258,,9.9,53.1,0,51.1,19.0,,,
