minute,value
1.0,6
2.0,8
3.0,15
4.0,13
5.0,-19
6.0,-6
7.0,6
8.0,21
9.0,45
10.0,16
11.0,15
12.0,18
13.0,18
14.0,79
15.0,58
16.0,37
17.0,-26
18.0,-38
19.0,-22
20.0,-4
21.0,-14
22.0,-39
23.0,-26
24.0,-69
25.0,-45
26.0,-32
27.0,-32
28.0,-19
29.0,-36
30.0,-23
31.0,-100
32.0,-55
33.0,-78
34.0,-42
35.0,-15
36.0,4
37.0,13
38.0,15
39.0,13
40.0,37
41.0,36
42.0,75
43.0,51
44.0,38
45.0,18
45.5,30
46.0,1
47.0,2
48.0,2
49.0,3
50.0,-6
51.0,46
52.0,24
53.0,22
54.0,15
55.0,31
56.0,16
57.0,12
58.0,8
59.0,-13
60.0,18
61.0,-28
62.0,-11
63.0,-7
64.0,-19
65.0,-13
66.0,-54
67.0,-3
68.0,2
69.0,12
70.0,49
71.0,31
72.0,17
73.0,10
74.0,27
75.0,11
76.0,7
77.0,4
78.0,2
79.0,-1
80.0,-62
81.0,-46
82.0,-33
83.0,-37
84.0,-38
85.0,-19
86.0,-12
87.0,-26
88.0,-20
89.0,-15
90.0,-10
90.5,-27
