minute,value
1.0,-2
2.0,-3
3.0,-10
4.0,-14
5.0,-16
6.0,-67
7.0,-44
8.0,-23
9.0,-16
10.0,26
11.0,19
12.0,12
13.0,23
14.0,45
15.0,19
16.0,4
17.0,-24
18.0,-8
19.0,-1
20.0,8
21.0,11
22.0,13
23.0,13
24.0,11
25.0,46
26.0,24
27.0,6
28.0,19
29.0,14
30.0,13
31.0,11
32.0,34
33.0,34
34.0,26
35.0,20
36.0,13
37.0,3
38.0,27
39.0,12
40.0,4
41.0,-5
42.0,-5
43.0,21
44.0,17
45.0,18
45.5,41
46.0,5
47.0,-12
48.0,8
49.0,10
50.0,16
51.0,12
52.0,28
53.0,12
54.0,10
55.0,34
56.0,23
57.0,16
58.0,38
59.0,31
60.0,93
61.0,51
62.0,75
63.0,2
64.0,7
65.0,6
66.0,84
67.0,42
68.0,10
69.0,24
70.0,17
71.0,7
72.0,49
73.0,33
74.0,21
75.0,45
76.0,28
77.0,46
78.0,30
79.0,23
80.0,14
81.0,11
82.0,11
83.0,19
84.0,-49
85.0,40
86.0,6
87.0,48
88.0,26
89.0,15
90.0,-10
90.5,1
