name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId
Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,6717,M,865912,"{'nameTranslation': {'ar': 'مورغان غيبز-وايت', 'hi': 'मॉर्गन गिब्स-व्हाइट', 'bn': 'মরগান গিবস-হোয়াইট'}, 'shortNameTranslation': {'ar': 'م. غيبز-وايت', 'hi': 'एम. गिब्स-व्हाइट', 'bn': 'এম. গিবস-হোয়াইট'}}",True,block,set-piece,right-foot,75,4446,1746,,22.0,49.6,0,50.0,19.0,Morgangibbs27
Danilo,,,danilo,Danilo,M,35,4572,M,1064039,"{'nameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}, 'shortNameTranslation': {'ar': 'دانيلو', 'hi': 'डेनिलो', 'bn': 'দানিলো'}}",True,miss,assisted,left-foot,69,4089,1389,,16.4,40.7,0,59.8,87.5,Danilo
Dejan Kulusevski,,,dejan-kulusevski,D. Kulusevski,M,21,12068,M,928124,"{'nameTranslation': {'ar': 'ديان كولوسيفسكي', 'hi': 'देजान कुलुसेवस्की', 'bn': 'দেজান কুলুসেভস্কি'}, 'shortNameTranslation': {'ar': 'د. كولوسيفسكي', 'hi': 'डी. कुलुसेवस्की', 'bn': 'ডি. কুলুসেভস্কি'}}",False,goal,regular,right-foot,65,3844,1144,regular,5.7,68.8,0,47.1,20.9,dejan_k10
Heung-min Son,,,heung-min-son,H. M. Son,F,7,126618,M,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",False,save,assisted,right-foot,64,3824,1124,,10.6,54.2,0,49.8,20.3,HMSon
Heung-min Son,,,heung-min-son,H. M. Son,F,7,126618,M,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",False,block,regular,right-foot,63,3731,1031,,12.5,40.7,0,51.4,19.0,HMSon
Dejan Kulusevski,,,dejan-kulusevski,D. Kulusevski,M,21,12068,M,928124,"{'nameTranslation': {'ar': 'ديان كولوسيفسكي', 'hi': 'देजान कुलुसेवस्की', 'bn': 'দেজান কুলুসেভস্কি'}, 'shortNameTranslation': {'ar': 'د. كولوسيفسكي', 'hi': 'डी. कुलुसेवस्की', 'bn': 'ডি. কুলুসেভস্কি'}}",False,block,assisted,left-foot,63,3728,1028,,9.0,58.5,0,48.3,19.0,dejan_k10
Willy Boly,,,willy-boly,W. Boly,D,30,1805,M,139310,"{'nameTranslation': {'ar': 'ويلي بولي', 'hi': 'विली बोली', 'bn': 'উইলি বলি'}, 'shortNameTranslation': {'ar': 'و. بولي', 'hi': 'डब्लू. बोली', 'bn': 'ডব্লিউ. বলি'}}",True,miss,assisted,right-foot,49,2894,194,,12.7,62.4,0,44.5,76.4,
Richarlison,,,richarlison,Richarlison,F,9,46727,M,840217,"{'nameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}, 'shortNameTranslation': {'ar': 'ريتشارليسون', 'hi': 'रिचर्डसन', 'bn': 'রিচার্লিসন'}}",False,goal,assisted,head,45,2770,70,regular,5.1,49.4,0,51.7,15.2,Richarlison
Heung-min Son,,,heung-min-son,H. M. Son,F,7,126618,M,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",False,block,assisted,right-foot,44,2599,2599,,20.3,37.7,0,52.0,19.0,HMSon
Morgan Gibbs-White,,,morgan-gibbs-white,M. Gibbs-White,M,10,6717,M,865912,"{'nameTranslation': {'ar': 'مورغان غيبز-وايت', 'hi': 'मॉर्गन गिब्स-व्हाइट', 'bn': 'মরগান গিবস-হোয়াইট'}, 'shortNameTranslation': {'ar': 'م. غيبز-وايت', 'hi': 'एम. गिब्स-व्हाइट', 'bn': 'এম. গিবস-হোয়াইট'}}",True,miss,assisted,left-foot,37,2200,2200,,17.7,62.7,0,65.5,68.1,Morgangibbs27
Pedro Porro,,,pedro-porro,P. Porro,D,23,11089,M,913654,"{'nameTranslation': {'ar': 'بيدرو بورو', 'hi': 'पेड्रो पोरो', 'bn': 'পেড্রো পোরো'}, 'shortNameTranslation': {'ar': 'ب. بورو', 'hi': 'पी. पोरो', 'bn': 'পি. পোরো'}}",False,miss,assisted,head,35,2093,2093,,7.1,55.2,0,39.3,5.6,pedroporro29
Murillo,Murillo,,murillo,Murillo,D,5,9796,M,1199282,"{'nameTranslation': {'ar': 'موريو', 'hi': 'मुरिलो', 'bn': 'মুরিলো'}, 'shortNameTranslation': {'ar': 'موريو', 'hi': 'मुरिलो', 'bn': 'মুরিলো'}}",True,miss,throw-in-set-piece,left-foot,34,2015,2015,,13.8,70.0,0,78.3,2.8,murillosantiago40
Harry Toffolo,,,harry-toffolo,H. Toffolo,D,15,379,M,358218,"{'nameTranslation': {'ar': 'هاري توفولو', 'hi': 'हैरी टोफ़ोलो', 'bn': 'হ্যারি টফোলো'}, 'shortNameTranslation': {'ar': 'ه. توفولو', 'hi': 'एच. टोफ़ोलो', 'bn': 'এইচ. টফোলো'}}",True,miss,throw-in-set-piece,left-foot,28,1633,1633,,22.2,34.5,0,58.2,95.8,
Anthony Elanga,,,anthony-elanga,A. Elanga,M,20,10539,M,979232,"{'nameTranslation': {'ar': 'أنتوني إلانغا', 'hi': 'एंथनी एलंगा', 'bn': 'অ্যান্টনি এলাঙ্গা'}, 'shortNameTranslation': {'ar': 'أ. إلانغا', 'hi': 'ए. एलंगा', 'bn': 'এ. এলাঙ্গা'}}",True,block,throw-in-set-piece,left-foot,28,1628,1628,,12.7,54.8,0,49.2,19.0,anthonyelanga
Ben Davies,,,ben-davies,B. Davies,D,33,2694,M,94758,"{'nameTranslation': {'ar': 'بين ديفيز', 'hi': 'बेन डेविस', 'bn': 'বেন ডেভিস'}, 'shortNameTranslation': {'ar': 'ب. ديفيز', 'hi': 'बी. डेविस', 'bn': 'বি. ডেভিস'}}",False,miss,corner,head,24,1432,1432,,4.6,46.6,0,51.8,62.5,
Brennan Johnson,,,brennan-johnson,B. Johnson,F,22,9634,M,1085180,"{'nameTranslation': {'ar': 'برينان جونسون', 'hi': 'ब्रेनन जॉनसन', 'bn': 'ব্রেনান জনসন'}, 'shortNameTranslation': {'ar': 'ب. جونسون', 'hi': 'बी. जॉनसन', 'bn': 'বি. জনসন'}}",False,save,assisted,right-foot,23,1375,1375,,12.6,54.5,0,51.4,7.6,brenjohnson_
Heung-min Son,,,heung-min-son,H. M. Son,F,7,126618,M,111505,"{'nameTranslation': {'ar': 'هيونغ مين سون', 'hi': 'ह्युंग-मिन सोन', 'bn': 'হেউং-মিন সন'}, 'shortNameTranslation': {'ar': 'ه. م. سون', 'hi': 'एच.एम. सोन', 'bn': 'এইচ. এম. সন'}}",False,save,assisted,right-foot,3,149,149,,9.4,31.3,0,51.3,1.3,HMSon
