minute,value
1.0,-6
2.0,-13
3.0,-22
4.0,-20
5.0,-74
6.0,-47
7.0,-32
8.0,-23
9.0,-7
10.0,8
11.0,49
12.0,32
13.0,25
14.0,18
15.0,47
16.0,90
17.0,99
18.0,86
19.0,40
20.0,24
21.0,12
22.0,7
23.0,5
24.0,17
25.0,13
26.0,-33
27.0,-1
28.0,2
29.0,-3
30.0,-4
31.0,74
32.0,50
33.0,38
34.0,-28
35.0,-4
36.0,-15
37.0,-22
38.0,-30
39.0,-18
40.0,-9
41.0,48
42.0,44
43.0,59
44.0,39
45.0,40
45.5,-42
46.0,6
47.0,100
48.0,58
49.0,1
50.0,-7
51.0,-12
52.0,-21
53.0,-18
54.0,25
55.0,13
56.0,2
57.0,5
58.0,13
59.0,10
60.0,-17
61.0,-31
62.0,-21
63.0,-15
64.0,-5
65.0,-3
66.0,4
67.0,-45
68.0,-39
69.0,-20
70.0,-8
71.0,-78
72.0,-43
73.0,-26
74.0,-16
75.0,55
76.0,31
77.0,17
78.0,2
79.0,-2
80.0,-2
81.0,-3
82.0,-3
83.0,-8
84.0,19
85.0,-12
86.0,-45
87.0,-29
88.0,-20
89.0,-5
90.0,-25
90.5,19
