minute,value
1.0,-3
2.0,-2
3.0,22
4.0,90
5.0,57
6.0,65
7.0,49
8.0,28
9.0,68
10.0,41
11.0,43
12.0,38
13.0,-62
14.0,50
15.0,33
16.0,-26
17.0,-3
18.0,-28
19.0,44
20.0,62
21.0,36
22.0,10
23.0,32
24.0,15
25.0,4
26.0,4
27.0,-13
28.0,-8
29.0,-6
30.0,23
31.0,11
32.0,27
33.0,24
34.0,55
35.0,59
36.0,21
37.0,-14
38.0,4
39.0,-3
40.0,-6
41.0,-5
42.0,10
43.0,-8
44.0,35
45.0,-54
45.5,11
46.0,-7
47.0,-11
48.0,-15
49.0,-13
50.0,-96
51.0,-45
52.0,-33
53.0,-22
54.0,19
55.0,55
56.0,26
57.0,7
58.0,18
59.0,47
60.0,28
61.0,32
62.0,56
63.0,47
64.0,20
65.0,69
66.0,60
67.0,37
68.0,13
69.0,57
70.0,84
71.0,45
72.0,53
73.0,72
74.0,34
75.0,-31
76.0,10
77.0,3
78.0,5
79.0,5
80.0,34
81.0,27
82.0,13
83.0,-14
84.0,-9
85.0,-10
86.0,-71
87.0,-46
88.0,-11
89.0,-14
90.0,-49
90.5,-51
