minute,value
1.0,-5
2.0,-13
3.0,-2
4.0,-8
5.0,-15
6.0,-6
7.0,25
8.0,31
9.0,20
10.0,13
11.0,-32
12.0,-22
13.0,-23
14.0,-54
15.0,-37
16.0,-26
17.0,-21
18.0,-18
19.0,-12
20.0,25
21.0,7
22.0,9
23.0,23
24.0,6
25.0,-6
26.0,5
27.0,-12
28.0,-28
29.0,-26
30.0,-41
31.0,-40
32.0,-27
33.0,-18
34.0,-14
35.0,-5
36.0,-5
37.0,26
38.0,11
39.0,18
40.0,44
41.0,56
42.0,61
43.0,30
44.0,-25
45.0,-9
45.5,-90
46.0,4
47.0,3
48.0,28
49.0,100
50.0,85
51.0,44
52.0,30
53.0,10
54.0,-53
55.0,-33
56.0,-19
57.0,-24
58.0,-38
59.0,-25
60.0,-16
61.0,29
62.0,12
63.0,24
64.0,16
65.0,-28
66.0,-13
67.0,-18
68.0,-26
69.0,-23
70.0,-19
71.0,-18
72.0,-64
73.0,-48
74.0,-72
75.0,-48
76.0,-35
77.0,-23
78.0,-3
79.0,-7
80.0,-18
81.0,-11
82.0,-6
83.0,-3
84.0,-4
85.0,-1
86.0,1
87.0,18
88.0,7
89.0,-52
90.0,-32
90.5,23
