name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,averageX,averageY,pointsCount,team,sofascoreId,firstName,lastName
Nélson Semedo,nelson-semedo,N. Semedo,M,27,7468,M,252821,"{'nameTranslation': {'ar': 'نيلسون سيميدو', 'hi': 'नेल्सन सेमेदो', 'bn': 'নেলসন সেমেডো'}, 'shortNameTranslation': {'ar': 'ن. سيميدو', 'hi': 'एन. सेमेदो', 'bn': 'এন. সেমিডো'}}",50.10396039604,15.673267326733,101,home,nelsonsemedo50,,
Mario Lemina,mario-lemina,M. Lemina,M,99,8485,M,307284,"{'nameTranslation': {'ar': 'ماريو ليمينا', 'hi': 'मारियो लेमिना', 'bn': 'মারিও লেমিনা'}, 'shortNameTranslation': {'ar': 'م. ليمينا', 'hi': 'एम. लेमिना', 'bn': 'এম. লেমিনা'}}",57.2140625,42.28125,64,home,,,
Tommy Doyle,tommy-doyle,T. Doyle,M,7,809,M,932628,"{'nameTranslation': {'ar': 'تومي دويل', 'hi': 'टॉमी डॉयल', 'bn': 'টমি ডয়েল'}, 'shortNameTranslation': {'ar': 'ت. دويل', 'hi': 'टी. डॉयल', 'bn': 'টি. ডয়েল'}}",48.075949367089,61.182278481013,79,home,,,
Craig Dawson,craig-dawson,C. Dawson,D,,423,M,50027,"{'nameTranslation': {'ar': 'كريغ داوسون', 'hi': 'क्रेग डावसन', 'bn': 'ক্রেগ ডসন'}, 'shortNameTranslation': {'ar': 'ك. داوسون', 'hi': 'सी. डावसन', 'bn': 'সি. ডসন'}}",35.89,54.89,80,home,,,
Pedro Neto,pedro-neto,P. Neto,M,7,39950,M,879349,"{'nameTranslation': {'ar': 'بيدرو نيتو', 'hi': 'पेड्रो नेटो', 'bn': 'পেড্রো নেটো'}, 'shortNameTranslation': {'ar': 'ب. نيتو', 'hi': 'पी. नेटो', 'bn': 'পি. নেটো'}}",68.254761904762,43.238095238095,84,home,pedroneto_30,,
Scott McTominay,scott-mctominay,S. McTominay,M,8,24760,M,879346,"{'nameTranslation': {'ar': 'سكوت مكتوميناي', 'hi': 'स्कॉट मैकटोमिने', 'bn': 'স্কট ম্যাকটোমিনে'}, 'shortNameTranslation': {'ar': 'س. مكتوميناي', 'hi': 'एस. मैकटोमिने', 'bn': 'এস. ম্যাকটোমিনে'}}",59.605882352941,31.8,17,away,ScottMcTominay,,
Jonny Evans,jonny-evans,J. Evans,D,,4632,M,30144,"{'nameTranslation': {'ar': 'جوني إيفانز', 'hi': 'जॉनी इवांस', 'bn': 'জনি ইভান্স'}, 'shortNameTranslation': {'ar': 'ج. إيفانز', 'hi': 'जे. इवांस', 'bn': 'জে. ইভান্স'}}",84.466666666667,29.6,3,away,6jevans,,
Harry Maguire,harry-maguire,H. Maguire,D,5,27440,M,149380,"{'nameTranslation': {'ar': 'هاري ماغواير', 'hi': 'हैरी मैगुइर', 'bn': 'হ্যারি ম্যাগুইরে'}, 'shortNameTranslation': {'ar': 'ه. ماغواير', 'hi': 'एच. मैगुइर', 'bn': 'এইচ. ম্যাগুইরে'}}",55.683333333333,38.5,6,away,harrymaguire93,,
Omari Forson,forson-omari,O. Forson,M,20,1079,M,1153434,"{'nameTranslation': {'ar': 'فورسون، أوماري', 'hi': 'फ़ोरसन, ओमारी', 'bn': 'ফোরসন, ওমারি'}, 'shortNameTranslation': {'ar': 'ف. أوماري', 'hi': 'ओ. फ़ोरसन', 'bn': 'ও. ফোরসন'}}",56.133333333333,42.233333333333,6,away,,,
Marcus Rashford,marcus-rashford,M. Rashford,M,14,351448,M,814590,"{'nameTranslation': {'ar': 'ماركوس راشفورد', 'hi': 'मार्कस रैशफोर्ड', 'bn': 'মার্কাস রাশফোর্ড'}, 'shortNameTranslation': {'ar': 'م. راشفورد', 'hi': 'एम. रैशफोर्ड', 'bn': 'এম. রাশফোর্ড'}}",63.652631578947,77.355263157895,38,away,Rashford,,
Rasmus Højlund,rasmus-hojlund,R. Højlund,F,19,71511,M,1086417,"{'nameTranslation': {'ar': 'راسموس هويجلوند', 'hi': 'रस्मस होजलंड', 'bn': 'রাসমাস হলান্ড'}, 'shortNameTranslation': {'ar': 'راسموس هوجلوند', 'hi': 'रासमस होजलंड', 'bn': 'রাসমাস হলান্ড'}}",59.783333333333,40.886111111111,36,away,RHøjlund,,
Antony,antony,Antony,M,7,222476,M,958380,"{'nameTranslation': {'ar': 'أنتوني', 'hi': 'एंटोनी', 'bn': 'অ্যান্টনি'}, 'shortNameTranslation': {'ar': 'أنتوني', 'hi': 'एंटोनी', 'bn': 'অ্যান্টনি'}}",64.445,59.62,20,away,Antony,,
Alejandro Garnacho,alejandro-garnacho,A. Garnacho,F,49,145162,M,1135873,"{'nameTranslation': {'ar': 'أليخاندرو غارناتشو', 'hi': 'एलेजांद्रो गार्नाचो', 'bn': 'আলেজান্দ্রো গার্নাচো'}, 'shortNameTranslation': {'ar': 'أ. غارناتشو', 'hi': 'ए. गार्नाचो', 'bn': 'এ. গার্নাচো'}}",58.06393442623,25.850819672131,61,away,AleGarnacho,,
Raphaël Varane,raphael-varane,R. Varane,D,,10416,M,138310,"{'nameTranslation': {'ar': 'رافاييل فاران', 'hi': 'रफएल वरने', 'bn': 'রাফায়েল ভারানে'}, 'shortNameTranslation': {'ar': 'ر. فاران', 'hi': 'आर. वरने', 'bn': 'আর. ভারানে'}}",33.413725490196,28.605882352941,51,away,raphael_varane,,
Luke Shaw,luke-shaw,L. Shaw,D,23,17125,M,190839,"{'nameTranslation': {'ar': 'لوك شو', 'hi': 'ल्यूक शॉ', 'bn': 'লুক শ'}, 'shortNameTranslation': {'ar': 'ل. شاو', 'hi': 'एल. शॉ', 'bn': 'এল. শ'}}",47.747368421053,83.153947368421,76,away,lukeshaw23,,
Diogo Dalot,diogo-dalot,D. Dalot,M,2,22683,M,843200,"{'nameTranslation': {'ar': 'ديوغو دالوت', 'hi': 'डिओगो डालोत', 'bn': 'ডিওগো ডালট'}, 'shortNameTranslation': {'ar': 'د. دالوت', 'hi': 'डी. डालोत', 'bn': 'ডি. ডালট'}}",43.617567567568,18.298648648649,74,away,DDalot,,
André Onana,andre-onana,A. Onana,G,24,55570,M,787498,"{'nameTranslation': {'ar': 'أندريه أونانا', 'hi': 'आंद्रे ओनाना', 'bn': 'আন্দ্রে ওনানা'}, 'shortNameTranslation': {'ar': 'أ. أونانا', 'hi': 'ए. ओनाना', 'bn': 'এ. ওনানা'}}",9.7844827586207,45.501724137931,58,away,AndréOnana24,,
Casemiro,casemiro,Casemiro,M,18,88452,M,122951,"{'nameTranslation': {'ar': 'كاسيميرو', 'hi': 'कैसेमिरो', 'bn': 'ক্যাসেমিরো'}, 'shortNameTranslation': {'ar': 'كاسيميرو', 'hi': 'कैसेमिरो', 'bn': 'ক্যাসেমিরো'}}",43.41975308642,47.249382716049,81,away,Casemiro,,
Kobbie Mainoo,kobbie-mainoo,K. Mainoo,M,37,54282,M,1142175,"{'nameTranslation': {'ar': 'كوبي ماينو', 'hi': 'कोबी मैनू', 'bn': 'কোবি মাইনু'}, 'shortNameTranslation': {'ar': 'ك. ماينو', 'hi': 'के. मैनू', 'bn': 'কে. মাইনু'}}",47.960294117647,41.094117647059,68,away,KobbieM,Kobbie,Mainoo
Bruno Fernandes,bruno-fernandes,B. Fernandes,M,8,216692,M,288205,"{'nameTranslation': {'ar': 'برونو فيرنانديز', 'hi': 'ब्रूनो फर्नांडीस', 'bn': 'ব্রুনো ফার্নান্দেস'}, 'shortNameTranslation': {'ar': 'ب. فرنانديز', 'hi': 'बी. फर्नांडीस', 'bn': 'বি. ফার্নান্দেস'}}",56.763333333333,58.572222222222,90,away,BrunoFernandes,,
Lisandro Martínez,lisandro-martinez,L. Martínez,D,6,51098,M,859999,"{'nameTranslation': {'ar': 'ليساندرو مارتينيز', 'hi': 'लिसांड्रो मार्टिनेज', 'bn': 'লিসান্দ্রো মার্টিনেজ'}, 'shortNameTranslation': {'ar': 'ل. مارتينيز', 'hi': 'एल. मार्टिनेज', 'bn': 'এল. মার্টিনেজ'}}",31.368674698795,62.134939759036,83,away,LichaMartínez,,
