minute,value
1.0,-2
2.0,-3
3.0,-6
4.0,-6
5.0,-5
6.0,-5
7.0,4
8.0,9
9.0,23
10.0,22
11.0,20
12.0,56
13.0,30
14.0,18
15.0,14
16.0,10
17.0,2
18.0,1
19.0,14
20.0,4
21.0,-4
22.0,-16
23.0,-59
24.0,-39
25.0,-30
26.0,-50
27.0,-63
28.0,-34
29.0,-25
30.0,-13
31.0,6
32.0,6
33.0,6
34.0,40
35.0,27
36.0,29
37.0,41
38.0,19
39.0,-18
40.0,-3
41.0,-12
42.0,38
43.0,13
44.0,3
45.0,-18
45.5,-16
46.0,7
47.0,10
48.0,29
49.0,28
50.0,73
51.0,46
52.0,46
53.0,-36
54.0,-3
55.0,6
56.0,29
57.0,15
58.0,48
59.0,78
60.0,100
61.0,89
62.0,53
63.0,39
64.0,19
65.0,-39
66.0,-25
67.0,-8
68.0,26
69.0,-24
70.0,-16
71.0,-2
72.0,7
73.0,-8
74.0,-6
75.0,17
76.0,49
77.0,30
78.0,60
79.0,27
80.0,44
81.0,25
82.0,17
83.0,9
84.0,37
85.0,22
86.0,-22
87.0,-14
88.0,-15
89.0,52
90.0,58
90.5,38
