minute,value
1.0,-2
2.0,-2
3.0,6
4.0,21
5.0,12
6.0,55
7.0,28
8.0,27
9.0,60
10.0,44
11.0,-29
12.0,42
13.0,15
14.0,-8
15.0,-3
16.0,-37
17.0,-17
18.0,29
19.0,22
20.0,64
21.0,59
22.0,31
23.0,13
24.0,-11
25.0,-41
26.0,-21
27.0,-16
28.0,-36
29.0,-52
30.0,-75
31.0,-38
32.0,25
33.0,12
34.0,13
35.0,37
36.0,24
37.0,5
38.0,8
39.0,-28
40.0,-32
41.0,-23
42.0,-12
43.0,-15
44.0,-4
45.0,-36
45.5,-46
46.0,-6
47.0,-53
48.0,-29
49.0,-12
50.0,31
51.0,11
52.0,2
53.0,25
54.0,11
55.0,1
56.0,-4
57.0,-5
58.0,12
59.0,22
60.0,16
61.0,1
62.0,3
63.0,-8
64.0,-4
65.0,-17
66.0,-8
67.0,-37
68.0,-20
69.0,-12
70.0,-4
71.0,-1
72.0,5
73.0,33
74.0,22
75.0,56
76.0,36
77.0,38
78.0,23
79.0,19
80.0,12
81.0,11
82.0,17
83.0,37
84.0,16
85.0,5
86.0,-20
87.0,-15
88.0,-24
89.0,-26
90.0,-34
90.5,-18
