minute,value
1.0,3
2.0,-4
3.0,-30
4.0,-51
5.0,-33
6.0,-22
7.0,-15
8.0,-29
9.0,-10
10.0,-16
11.0,16
12.0,43
13.0,29
14.0,25
15.0,4
16.0,-4
17.0,-15
18.0,25
19.0,3
20.0,2
21.0,-72
22.0,-34
23.0,-26
24.0,-17
25.0,-35
26.0,-9
27.0,20
28.0,2
29.0,-4
30.0,-4
31.0,-12
32.0,-52
33.0,-25
34.0,-7
35.0,-1
36.0,4
37.0,-20
38.0,17
39.0,15
40.0,37
41.0,31
42.0,50
43.0,22
44.0,-56
45.0,-38
45.5,-39
46.0,-6
47.0,-38
48.0,-28
49.0,-13
50.0,19
51.0,6
52.0,-21
53.0,11
54.0,19
55.0,32
56.0,19
57.0,-30
58.0,-35
59.0,-38
60.0,-24
61.0,-14
62.0,-36
63.0,-20
64.0,-10
65.0,-44
66.0,-1
67.0,-58
68.0,-36
69.0,-36
70.0,-25
71.0,-11
72.0,5
73.0,20
74.0,11
75.0,-50
76.0,-29
77.0,-13
78.0,-12
79.0,-38
80.0,-36
81.0,-24
82.0,-14
83.0,-11
84.0,-7
85.0,-60
86.0,-38
87.0,-55
88.0,-37
89.0,-51
90.0,-86
90.5,6
