minute,value
1.0,1
2.0,27
3.0,4
4.0,10
5.0,-47
6.0,-19
7.0,-4
8.0,3
9.0,-6
10.0,37
11.0,30
12.0,27
13.0,79
14.0,51
15.0,12
16.0,-45
17.0,-30
18.0,53
19.0,19
20.0,37
21.0,28
22.0,42
23.0,28
24.0,28
25.0,22
26.0,26
27.0,7
28.0,-8
29.0,39
30.0,44
31.0,36
32.0,33
33.0,27
34.0,19
35.0,-35
36.0,-10
37.0,-11
38.0,-7
39.0,-12
40.0,-53
41.0,-32
42.0,-58
43.0,-52
44.0,-47
45.0,-26
45.5,-84
46.0,-8
47.0,18
48.0,13
49.0,47
50.0,34
51.0,-31
52.0,-3
53.0,40
54.0,24
55.0,24
56.0,29
57.0,36
58.0,27
59.0,45
60.0,57
61.0,36
62.0,-44
63.0,-15
64.0,-11
65.0,16
66.0,5
67.0,13
68.0,-26
69.0,-12
70.0,-10
71.0,-31
72.0,-22
73.0,-12
74.0,-4
75.0,-3
76.0,51
77.0,12
78.0,13
79.0,14
80.0,-14
81.0,-2
82.0,-58
83.0,-34
84.0,-14
85.0,-86
86.0,-51
87.0,-25
88.0,-54
89.0,-32
90.0,20
90.5,-27
