name,slug,shortName,position,jerseyNumber,userCount,gender,sofascoreId,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,firstName,lastName
Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,6495,M,Hwangso,786186,"{'nameTranslation': {'ar': 'هي تشان هوانغ', 'hi': 'ही-चान ह्वांग', 'bn': 'হি-চ্যান হোয়াং'}, 'shortNameTranslation': {'ar': 'ه. هوانغ', 'hi': 'एच. ह्वांग', 'bn': 'এইচ. হোয়াং'}}",False,miss,set-piece,right-foot,90,6017,617,,18.5,67.2,0,51.4,54.2,,
Willian,willian,Willian,F,88,9705,M,willianborges88,31417,"{'nameTranslation': {'ar': 'ويليان', 'hi': 'विलियन', 'bn': 'উইলিয়ান'}, 'shortNameTranslation': {'ar': 'ويليان', 'hi': 'विलियन', 'bn': 'উইলিয়ান'}}",True,goal,penalty,right-foot,90,5600,200,penalty,11.5,50.0,0,54.5,8.9,,
Harrison Reed,harrison-reed,H. Reed,M,6,269,M,,365802,"{'nameTranslation': {'ar': 'هاريسون ريد', 'hi': 'हैरिसन रीड', 'bn': 'হ্যারিসন রিড'}, 'shortNameTranslation': {'ar': 'ه. ريد', 'hi': 'एच. रीड', 'bn': 'এইচ. রিড'}}",True,block,regular,right-foot,82,4904,2204,,22.7,49.8,0,50.6,19.0,,
Alex Iwobi,alex-iwobi,A. Iwobi,M,17,7053,M,alexanderiwobi,352770,"{'nameTranslation': {'ar': 'أليكس إيووبي', 'hi': 'एलेक्स इवोबी', 'bn': 'অ্যালেক্স ইওবি'}, 'shortNameTranslation': {'ar': 'أ. إيووبي', 'hi': 'ए. इवोबी', 'bn': 'এ. ইওবি'}}",True,save,assisted,right-foot,79,4712,2012,,23.1,48.0,0,45.8,5.1,,
Matt Doherty,matt-doherty,M. Doherty,D,2,1503,M,,143047,"{'nameTranslation': {'ar': 'مات دوهيرتي', 'hi': 'मैट डोहर्टी', 'bn': 'ম্যাট ডোহার্টি'}, 'shortNameTranslation': {'ar': 'م. دوهيرتي', 'hi': 'एम. डोहर्टी', 'bn': 'এম. ডোহার্টি'}}",False,save,regular,right-foot,78,4655,1955,,6.7,35.1,0,50.1,2.5,,
Tom Cairney,tom-cairney,T. Cairney,M,10,480,M,,82566,"{'nameTranslation': {'ar': 'توم كايرني', 'hi': 'टॉम केर्नी', 'bn': 'টম কেয়ারনে'}, 'shortNameTranslation': {'ar': 'ت. كايرني', 'hi': 'टी. केर्नी', 'bn': 'টি. কেয়ারনে'}}",True,miss,assisted,left-foot,77,4581,1881,,22.5,60.2,0,43.0,13.9,,
Hee-Chan Hwang,hee-chan-hwang,H. Hwang,F,11,6495,M,Hwangso,786186,"{'nameTranslation': {'ar': 'هي تشان هوانغ', 'hi': 'ही-चान ह्वांग', 'bn': 'হি-চ্যান হোয়াং'}, 'shortNameTranslation': {'ar': 'ه. هوانغ', 'hi': 'एच. ह्वांग', 'bn': 'এইচ. হোয়াং'}}",False,goal,penalty,right-foot,75,4477,1777,penalty,11.5,50.0,0,49.2,21.5,,
Mario Lemina,mario-lemina,M. Lemina,M,99,8485,M,,307284,"{'nameTranslation': {'ar': 'ماريو ليمينا', 'hi': 'मारियो लेमिना', 'bn': 'মারিও লেমিনা'}, 'shortNameTranslation': {'ar': 'م. ليمينا', 'hi': 'एम. लेमिना', 'bn': 'এম. লেমিনা'}}",False,save,assisted,right-foot,72,4262,1562,,10.7,67.8,0,48.7,16.5,,
Alex Iwobi,alex-iwobi,A. Iwobi,M,17,7053,M,alexanderiwobi,352770,"{'nameTranslation': {'ar': 'أليكس إيووبي', 'hi': 'एलेक्स इवोबी', 'bn': 'অ্যালেক্স ইওবি'}, 'shortNameTranslation': {'ar': 'أ. إيووبي', 'hi': 'ए. इवोबी', 'bn': 'এ. ইওবি'}}",True,save,assisted,right-foot,68,4069,1369,,16.4,63.0,0,51.7,27.8,,
Nélson Semedo,nelson-semedo,N. Semedo,M,27,7468,M,nelsonsemedo50,252821,"{'nameTranslation': {'ar': 'نيلسون سيميدو', 'hi': 'नेल्सन सेमेदो', 'bn': 'নেলসন সেমেডো'}, 'shortNameTranslation': {'ar': 'ن. سيميدو', 'hi': 'एन. सेमेदो', 'bn': 'এন. সেমিডো'}}",False,save,assisted,left-foot,60,3579,879,,11.7,71.9,0,47.4,3.8,,
Willian,willian,Willian,F,88,9705,M,willianborges88,31417,"{'nameTranslation': {'ar': 'ويليان', 'hi': 'विलियन', 'bn': 'উইলিয়ান'}, 'shortNameTranslation': {'ar': 'ويليان', 'hi': 'विलियन', 'bn': 'উইলিয়ান'}}",True,goal,penalty,right-foot,59,3493,793,penalty,11.5,50.0,0,46.2,2.5,,
Max Kilman,max-kilman,M. Kilman,D,3,1235,M,,894474,"{'nameTranslation': {'ar': 'ماكس كيلمان', 'hi': 'मैक्स किलमन', 'bn': 'ম্যাক্স কিলম্যান'}, 'shortNameTranslation': {'ar': 'م. كيلمان', 'hi': 'एम. किलमन', 'bn': 'এম. কিলম্যান'}}",False,save,corner,head,54,3215,515,,9.1,39.6,0,51.0,13.3,,
Mario Lemina,mario-lemina,M. Lemina,M,99,8485,M,,307284,"{'nameTranslation': {'ar': 'ماريو ليمينا', 'hi': 'मारियो लेमिना', 'bn': 'মারিও লেমিনা'}, 'shortNameTranslation': {'ar': 'م. ليمينا', 'hi': 'एम. लेमिना', 'bn': 'এম. লেমিনা'}}",False,miss,assisted,left-foot,48,2861,161,,21.4,66.2,0,42.0,8.3,,
Matheus Cunha,matheus-cunha,M. Cunha,F,10,62297,M,Cunha,886363,"{'nameTranslation': {'ar': 'ماثيوس كونيا', 'hi': 'मैथियस कुन्हा', 'bn': 'ম্যাথিউস কুনহা'}, 'shortNameTranslation': {'ar': 'م. كونيا', 'hi': 'एम. कुन्हा', 'bn': 'এম. কুনহা'}}",False,miss,assisted,head,46,2712,12,,8.4,56.9,0,40.2,22.2,,
