minute,value
1.0,2
2.0,-15
3.0,-1
4.0,8
5.0,65
6.0,17
7.0,50
8.0,22
9.0,8
10.0,-21
11.0,23
12.0,-18
13.0,-14
14.0,-13
15.0,-12
16.0,-22
17.0,-18
18.0,-31
19.0,-32
20.0,-22
21.0,-26
22.0,22
23.0,2
24.0,-5
25.0,-9
26.0,-4
27.0,-4
28.0,5
29.0,31
30.0,12
31.0,-9
32.0,-25
33.0,-39
34.0,-52
35.0,-17
36.0,-14
37.0,-20
38.0,-42
39.0,-21
40.0,-34
41.0,-13
42.0,-51
43.0,-30
44.0,-62
45.0,-25
45.5,18
46.0,-2
47.0,-19
48.0,-21
49.0,-15
50.0,-12
51.0,-10
52.0,-8
53.0,-25
54.0,-5
55.0,-10
56.0,-22
57.0,-18
58.0,-44
59.0,-58
60.0,-49
61.0,-4
62.0,-12
63.0,-10
64.0,-19
65.0,-12
66.0,-14
67.0,-13
68.0,-19
69.0,21
70.0,-22
71.0,-65
72.0,-41
73.0,-27
74.0,-36
75.0,-4
76.0,-3
77.0,58
78.0,32
79.0,43
80.0,16
81.0,7
82.0,-4
83.0,-5
84.0,-19
85.0,-17
86.0,-17
87.0,-19
88.0,-47
89.0,-20
90.0,-25
90.5,3
