Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-08-11,Fri,Premier League,Matchweek 1,Home,L 0–3,Burnley,Manchester City,Y,CB,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,35.0,80.0,0.0,21.0,0.0,1.0,0.0,Match Report,9af1f9ff
2023-09-02,Sat,Premier League,Matchweek 4,Home,L 2–5,Burnley,Tottenham,Y,CB,73.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,63.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,54.0,87.0,2.0,40.0,0.0,3.0,2.0,Match Report,9af1f9ff
2023-09-18,Mon,Premier League,Matchweek 5,Away,D 1–1,Burnley,Nott'ham Forest,Y,CB,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.0,76.0,94.7,1.0,56.0,0.0,0.0,0.0,Match Report,9af1f9ff
2023-09-23,Sat,Premier League,Matchweek 6,Home,L 0–1,Burnley,Manchester Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,101.0,109.0,92.7,0.0,87.0,3.0,0.0,0.0,Match Report,9af1f9ff
2023-09-30,Sat,Premier League,Matchweek 7,Away,L 0–2,Burnley,Newcastle Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,70.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,55.0,61.0,90.2,0.0,52.0,1.0,0.0,0.0,Match Report,9af1f9ff
2023-10-03,Tue,Premier League,Matchweek 2,Away,W 2–1,Burnley,Luton Town,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,26.0,32.0,81.3,2.0,14.0,0.0,0.0,0.0,Match Report,9af1f9ff
2023-11-04,Sat,Premier League,Matchweek 11,Home,L 0–2,Burnley,Crystal Palace,Y,CB,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,96.0,2.0,1.0,0.0,0.1,0.1,0.0,4.0,0.0,80.0,88.0,90.9,4.0,71.0,0.0,0.0,0.0,Match Report,9af1f9ff
2023-11-11,Sat,Premier League,Matchweek 12,Away,L 1–3,Burnley,Arsenal,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,2.0,1.0,0.0,0.0,0.1,2.0,0.0,49.0,52.0,94.2,5.0,43.0,1.0,0.0,0.0,Match Report,9af1f9ff
2023-11-25,Sat,Premier League,Matchweek 13,Home,L 1–2,Burnley,West Ham,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,87.0,1.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,76.0,78.0,97.4,1.0,50.0,0.0,1.0,1.0,Match Report,9af1f9ff
2023-12-02,Sat,Premier League,Matchweek 14,Home,W 5–0,Burnley,Sheffield Utd,Y,CB,90.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,62.0,3.0,0.0,0.0,0.1,0.1,0.2,1.0,1.0,54.0,58.0,93.1,3.0,33.0,1.0,0.0,0.0,Match Report,9af1f9ff
2023-12-09,Sat,Premier League,Matchweek 16,Away,D 1–1,Burnley,Brighton,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,86.7,0.0,25.0,0.0,0.0,0.0,Match Report,9af1f9ff
2023-12-16,Sat,Premier League,Matchweek 17,Home,L 0–2,Burnley,Everton,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,87.0,101.0,86.1,5.0,74.0,3.0,1.0,1.0,Match Report,9af1f9ff
2023-12-23,Sat,Premier League,Matchweek 18,Away,W 2–0,Burnley,Fulham,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,39.0,51.0,76.5,1.0,37.0,0.0,0.0,0.0,Match Report,9af1f9ff
2023-12-26,Tue,Premier League,Matchweek 19,Home,L 0–2,Burnley,Liverpool,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,6.0,3.0,5.0,0.2,0.2,0.0,0.0,0.0,20.0,30.0,66.7,1.0,18.0,0.0,1.0,0.0,Match Report,9af1f9ff
2023-12-30,Sat,Premier League,Matchweek 20,Away,L 2–3,Burnley,Aston Villa,Y,CB,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,100.0,0.0,3.0,0.0,0.0,0.0,Match Report,9af1f9ff
