Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-08-12,Sat,Premier League,Matchweek 1,Away,W 1–0,Fulham,Everton,Y,LW,45,0,0,0,0,0,0,1,0,33,1,0,0,0.0,0.0,0.0,1,0,23,28,82.1,1,25,2,2,1,Match Report,8b9ebd03
2023-08-19,Sat,Premier League,Matchweek 2,Home,L 0–3,Fulham,Brentford,N,LM,23,0,0,0,0,1,0,0,0,14,0,0,0,0.1,0.1,0.0,0,0,8,10,80.0,0,8,0,1,0,Match Report,8b9ebd03
2023-09-02,Sat,Premier League,Matchweek 4,Away,L 1–5,Fulham,Manchester City,N,LW,18,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,7,42.9,0,7,0,0,0,Match Report,8b9ebd03
2023-09-16,Sat,Premier League,Matchweek 5,Home,W 1–0,Fulham,Luton Town,Y,LW,89,0,0,0,0,2,0,0,0,58,2,2,1,0.1,0.1,0.1,4,0,39,45,86.7,7,43,6,5,1,Match Report,8b9ebd03
2023-09-23,Sat,Premier League,Matchweek 6,Away,D 0–0,Fulham,Crystal Palace,Y,LW,90,0,0,0,0,2,2,0,0,50,0,0,1,0.1,0.1,0.0,4,0,37,42,88.1,5,35,2,4,2,Match Report,8b9ebd03
2023-09-27,Wed,EFL Cup,Third round,Home,W 2–1,Fulham,Norwich City,Y,FW,78,0,0,0,0,3,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,8b9ebd03
2023-10-02,Mon,Premier League,Matchweek 7,Home,L 0–2,Fulham,Chelsea,Y,LW,90,0,0,0,0,1,1,0,0,46,0,0,1,0.0,0.0,0.0,3,0,38,41,92.7,9,32,5,3,0,Match Report,8b9ebd03
2023-10-07,Sat,Premier League,Matchweek 8,Home,W 3–1,Fulham,Sheffield Utd,Y,LW,90,1,0,0,0,5,3,0,0,69,0,1,2,0.6,0.6,0.1,8,0,41,56,73.2,9,46,8,4,3,Match Report,8b9ebd03
2023-10-23,Mon,Premier League,Matchweek 9,Away,L 0–2,Fulham,Tottenham,Y,LW,90,0,0,0,0,0,0,0,0,59,0,1,2,0.0,0.0,0.2,7,0,38,51,74.5,5,47,4,3,1,Match Report,8b9ebd03
2023-10-29,Sun,Premier League,Matchweek 10,Away,D 1–1,Fulham,Brighton,Y,LW,85,0,0,0,0,1,1,0,0,36,0,0,0,0.0,0.0,0.1,4,0,18,27,66.7,2,24,2,1,0,Match Report,8b9ebd03
2023-11-04,Sat,Premier League,Matchweek 11,Home,L 0–1,Fulham,Manchester Utd,Y,LW,75,0,0,0,0,5,0,0,0,34,0,0,0,0.3,0.3,0.2,5,0,17,27,63.0,1,22,5,4,3,Match Report,8b9ebd03
2023-11-12,Sun,Premier League,Matchweek 12,Away,L 1–3,Fulham,Aston Villa,Y,LW,81,0,0,0,0,3,1,0,0,39,1,0,0,0.2,0.2,0.0,2,0,23,31,74.2,2,25,4,1,1,Match Report,8b9ebd03
2023-11-27,Mon,Premier League,Matchweek 13,Home,W 3–2,Fulham,Wolves,Y,LW,89,2,0,2,2,0,0,0,0,59,0,0,0,1.6,0.0,0.1,4,2,51,57,89.5,11,44,3,1,0,Match Report,8b9ebd03
2023-12-03,Sun,Premier League,Matchweek 14,Away,L 3–4,Fulham,Liverpool,N,"LW,LM",29,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,2,1,15,18,83.3,3,16,0,1,0,Match Report,8b9ebd03
2023-12-06,Wed,Premier League,Matchweek 15,Home,W 5–0,Fulham,Nott'ham Forest,Y,LW,62,0,1,0,0,0,0,0,0,57,0,0,1,0.0,0.0,0.5,3,1,46,52,88.5,9,29,2,0,0,Match Report,8b9ebd03
2023-12-10,Sun,Premier League,Matchweek 16,Home,W 5–0,Fulham,West Ham,Y,LW,45,1,0,0,0,2,2,0,0,44,1,0,1,0.5,0.5,0.1,4,1,29,35,82.9,2,26,1,0,0,Match Report,8b9ebd03
2023-12-16,Sat,Premier League,Matchweek 17,Away,L 0–3,Fulham,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,8b9ebd03
2023-12-19,Tue,EFL Cup,Quarter-finals,Away,D 1 (7)–1 (6),Fulham,Everton,Y,AM,61,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,8b9ebd03
2023-12-31,Sun,Premier League,Matchweek 20,Home,W 2–1,Fulham,Arsenal,Y,LW,79,0,0,0,0,2,0,0,0,35,0,2,0,0.1,0.1,0.1,5,1,25,31,80.6,5,26,3,1,0,Match Report,8b9ebd03
2024-01-05,Fri,FA Cup,Third round proper,Home,W 1–0,Fulham,Rotherham Utd,N,,17,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,8b9ebd03
2024-01-10,Wed,EFL Cup,Semi-finals,Away,L 1–2,Fulham,Liverpool,Y,AM,71,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,8b9ebd03
2024-01-13,Sat,Premier League,Matchweek 21,Away,L 0–1,Fulham,Chelsea,Y,LW,90,0,0,0,0,2,0,0,0,58,1,0,1,0.2,0.2,0.1,6,0,45,51,88.2,12,46,7,3,2,Match Report,8b9ebd03
2024-01-24,Wed,EFL Cup,Semi-finals,Home,D 1–1,Fulham,Liverpool,Y,AM,90,0,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,,Match Report,8b9ebd03
2024-01-27,Sat,FA Cup,Fourth round proper,Home,L 0–2,Fulham,Newcastle Utd,N,,46,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,8b9ebd03
2024-01-30,Tue,Premier League,Matchweek 22,Home,D 0–0,Fulham,Everton,Y,LW,90,0,0,0,0,2,0,0,0,88,1,0,1,0.1,0.1,0.1,6,0,62,77,80.5,10,47,2,4,2,Match Report,8b9ebd03
2024-02-03,Sat,Premier League,Matchweek 23,Away,D 2–2,Fulham,Burnley,Y,LW,90,0,0,0,0,4,2,0,0,59,0,2,0,0.2,0.2,0.2,6,0,43,50,86.0,8,38,3,1,0,Match Report,8b9ebd03
