Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-08-12,Sat,Premier League,Matchweek 1,Away,L 1–4,Luton Town,Brighton,Y,CM,87,0,0,0,0,2,0,0,0,22,1,1,1,0.3,0.3,0.0,0,0,9,14,64.3,1,15,1,0,0,Match Report,a9b1c319
2023-08-25,Fri,Premier League,Matchweek 3,Away,L 0–3,Luton Town,Chelsea,N,CM,14,0,0,0,0,1,0,0,0,3,0,0,0,0.0,0.0,0.0,2,0,2,2,100.0,1,3,0,1,1,Match Report,a9b1c319
2023-08-29,Tue,EFL Cup,Second round,Home,W 3–2,Luton Town,Gillingham,Y,CM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,a9b1c319
2023-09-01,Fri,Premier League,Matchweek 4,Home,L 1–2,Luton Town,West Ham,N,CM,20,0,0,0,0,0,0,0,0,17,0,0,0,0.0,0.0,0.0,1,0,11,15,73.3,2,7,0,1,0,Match Report,a9b1c319
2023-09-16,Sat,Premier League,Matchweek 5,Away,L 0–1,Luton Town,Fulham,N,"RM,CM",17,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,0,0,2,4,50.0,2,4,0,0,0,Match Report,a9b1c319
2023-09-23,Sat,Premier League,Matchweek 6,Home,D 1–1,Luton Town,Wolves,N,CM,34,0,0,0,0,2,0,0,0,32,0,0,0,0.1,0.1,0.2,3,0,24,28,85.7,6,19,1,0,0,Match Report,a9b1c319
2023-09-26,Tue,EFL Cup,Third round,Away,L 0–1,Luton Town,Exeter City,Y*,CM,90,0,0,0,0,1,0,0,0,,,3,,,,,,,,,,,,,,,Match Report,a9b1c319
2023-09-30,Sat,Premier League,Matchweek 7,Away,W 2–1,Luton Town,Everton,Y,CM,90,0,0,0,0,0,0,0,0,29,2,1,0,0.0,0.0,0.0,1,0,9,22,40.9,3,12,1,1,1,Match Report,a9b1c319
2023-10-03,Tue,Premier League,Matchweek 2,Home,L 1–2,Luton Town,Burnley,Y,CM,90,0,0,0,0,2,0,0,0,42,0,0,1,0.1,0.1,0.1,1,0,22,32,68.8,4,23,1,1,0,Match Report,a9b1c319
2023-10-07,Sat,Premier League,Matchweek 8,Home,L 0–1,Luton Town,Tottenham,Y,CM,66,0,0,0,0,0,0,0,0,23,1,1,2,0.0,0.0,0.1,3,0,10,14,71.4,3,7,0,0,0,Match Report,a9b1c319
2023-10-21,Sat,Premier League,Matchweek 9,Away,D 2–2,Luton Town,Nott'ham Forest,Y,CM,71,0,0,0,0,1,0,0,0,29,1,1,1,0.0,0.0,0.0,0,0,12,21,57.1,0,9,2,1,1,Match Report,a9b1c319
2023-10-29,Sun,Premier League,Matchweek 10,Away,L 1–3,Luton Town,Aston Villa,N,CM,15,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,1,4,0,0,0,Match Report,a9b1c319
2023-11-05,Sun,Premier League,Matchweek 11,Home,D 1–1,Luton Town,Liverpool,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,a9b1c319
2023-11-11,Sat,Premier League,Matchweek 12,Away,L 0–1,Luton Town,Manchester Utd,N,CM,6,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,3,0,0,0,Match Report,a9b1c319
2023-11-25,Sat,Premier League,Matchweek 13,Home,W 2–1,Luton Town,Crystal Palace,Y,CM,60,0,0,0,0,0,0,0,0,33,1,0,2,0.0,0.0,0.0,1,0,24,29,82.8,4,13,0,0,0,Match Report,a9b1c319
2023-12-02,Sat,Premier League,Matchweek 14,Away,L 1–3,Luton Town,Brentford,Y,CM,59,0,0,0,0,0,0,0,0,20,1,0,1,0.0,0.0,0.0,0,0,4,8,50.0,0,5,0,1,1,Match Report,a9b1c319
2023-12-05,Tue,Premier League,Matchweek 15,Home,L 3–4,Luton Town,Arsenal,Y*,CM,87,0,0,0,0,1,0,0,0,33,1,1,0,0.0,0.0,0.0,0,0,18,24,75.0,0,14,1,0,0,Match Report,a9b1c319
2023-12-10,Sun,Premier League,Matchweek 16,Home,L 1–2,Luton Town,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,a9b1c319
2023-12-23,Sat,Premier League,Matchweek 18,Home,W 1–0,Luton Town,Newcastle Utd,N,CM,11,0,0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.0,0,0,5,5,100.0,0,3,0,1,0,Match Report,a9b1c319
2023-12-26,Tue,Premier League,Matchweek 19,Away,W 3–2,Luton Town,Sheffield Utd,N,AM,7,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,3,0,0,0,Match Report,a9b1c319
2023-12-30,Sat,Premier League,Matchweek 20,Home,L 2–3,Luton Town,Chelsea,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,a9b1c319
2024-01-07,Sun,FA Cup,Third round proper,Home,D 0–0,Luton Town,Bolton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,a9b1c319
2024-01-12,Fri,Premier League,Matchweek 21,Away,D 1–1,Luton Town,Burnley,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,a9b1c319
2024-01-16,Tue,FA Cup,Third round proper,Away,W 2–1,Luton Town,Bolton,Y,DM,90,0,0,0,0,3,2,0,0,,,0,,,,,,,,,,,,,,,Match Report,a9b1c319
2024-01-27,Sat,FA Cup,Fourth round proper,Away,W 2–1,Luton Town,Everton,N,,25,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,a9b1c319
2024-01-30,Tue,Premier League,Matchweek 22,Home,W 4–0,Luton Town,Brighton,N,CM,23,0,0,0,0,0,0,0,0,13,0,0,1,0.0,0.0,0.0,0,0,6,10,60.0,0,9,0,1,0,Match Report,a9b1c319
2024-02-03,Sat,Premier League,Matchweek 23,Away,D 4–4,Luton Town,Newcastle Utd,N,AM,23,0,0,0,0,1,1,0,0,9,0,0,0,0.1,0.1,0.0,1,0,6,6,100.0,0,7,0,2,1,Match Report,a9b1c319
2024-02-10,Sat,Premier League,Matchweek 24,Home,L 1–3,Luton Town,Sheffield Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,a9b1c319
2024-02-18,Sun,Premier League,Matchweek 25,Home,L 1–2,Luton Town,Manchester Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,a9b1c319
2024-02-21,Wed,Premier League,Matchweek 26,Away,L 1–4,Luton Town,Liverpool,N,CM,45,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,10,13,76.9,1,4,0,0,0,Match Report,a9b1c319
2024-02-27,Tue,FA Cup,Fifth round proper,Home,L 2–6,Luton Town,Manchester City,N,,29,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,a9b1c319
2024-03-02,Sat,Premier League,Matchweek 27,Home,L 2–3,Luton Town,Aston Villa,N,AM,7,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,2,0,0,0,Match Report,a9b1c319
2024-03-09,Sat,Premier League,Matchweek 28,Away,D 1–1,Luton Town,Crystal Palace,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,a9b1c319
2024-03-13,Wed,Premier League,Matchweek 17,Away,L 3–4,Luton Town,Bournemouth,N,CB,23,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,1,1,0,0,0,Match Report,a9b1c319
2024-03-16,Sat,Premier League,Matchweek 29,Home,D 1–1,Luton Town,Nott'ham Forest,Y,CM,59,0,0,0,0,0,0,0,0,38,2,1,1,0.0,0.0,0.0,4,0,30,32,93.8,4,21,2,2,2,Match Report,a9b1c319
2024-03-30,Sat,Premier League,Matchweek 30,Away,L 1–2,Luton Town,Tottenham,Y,LM,90,0,0,0,0,0,0,1,0,28,1,1,2,0.0,0.0,0.0,0,0,12,16,75.0,0,10,0,3,1,Match Report,a9b1c319
2024-04-03,Wed,Premier League,Matchweek 31,Away,L 0–2,Luton Town,Arsenal,Y,CM,52,0,0,0,0,0,0,0,0,30,1,1,2,0.0,0.0,0.0,0,0,20,25,80.0,0,22,1,0,0,Match Report,a9b1c319
2024-04-06,Sat,Premier League,Matchweek 32,Home,W 2–1,Luton Town,Bournemouth,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,a9b1c319
