Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-08-12,Sat,Premier League,Matchweek 1,Home,W 4–1,Brighton,Luton Town,Y,RB,78,0,0,0,0,0,0,0,0,52,2,0,2,0.0,0.0,0.0,3,0,39,43,90.7,5,26,1,0,0,Match Report,2f90f6b8
2023-08-19,Sat,Premier League,Matchweek 2,Away,W 4–1,Brighton,Wolves,Y,RB,56,0,0,0,0,0,0,1,0,35,2,1,0,0.0,0.0,0.1,1,0,22,30,73.3,2,18,0,0,0,Match Report,2f90f6b8
2023-08-26,Sat,Premier League,Matchweek 3,Home,L 1–3,Brighton,West Ham,Y,RB,71,0,0,0,0,0,0,0,0,75,1,2,1,0.0,0.0,0.0,0,0,52,63,82.5,10,54,0,1,0,Match Report,2f90f6b8
2023-09-02,Sat,Premier League,Matchweek 4,Home,W 3–1,Brighton,Newcastle Utd,N,LM,10,0,0,0,0,0,0,1,0,14,1,0,0,0.0,0.0,0.0,0,0,12,13,92.3,0,8,1,0,0,Match Report,2f90f6b8
2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Brighton,Manchester Utd,N,LB,14,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,8,8,100.0,0,5,0,0,0,Match Report,2f90f6b8
2023-09-21,Thu,Europa Lg,Group stage,Home,L 2–3,eng Brighton,gr AEK Athens,Y,RB,54,0,0,0,0,0,0,0,0,29,2,0,1,0.0,0.0,0.0,1,0,19,25,76.0,3,14,1,0,0,Match Report,2f90f6b8
2023-10-21,Sat,Premier League,Matchweek 9,Away,L 1–2,Brighton,Manchester City,Y,RB,45,0,0,0,0,0,0,0,0,19,1,1,0,0.0,0.0,0.0,0,0,9,13,69.2,1,11,0,0,0,Match Report,2f90f6b8
2023-10-26,Thu,Europa Lg,Group stage,Home,W 2–0,eng Brighton,nl Ajax,Y,LB,84,0,0,0,0,1,1,0,0,91,1,0,1,0.1,0.1,0.0,0,0,75,82,91.5,4,57,0,0,0,Match Report,2f90f6b8
2023-10-29,Sun,Premier League,Matchweek 10,Home,D 1–1,Brighton,Fulham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,2f90f6b8
2023-11-04,Sat,Premier League,Matchweek 11,Away,D 1–1,Brighton,Everton,Y,"LM,CM",78,0,0,0,0,0,0,0,0,94,1,1,2,0.0,0.0,0.1,3,0,71,85,83.5,10,63,1,1,1,Match Report,2f90f6b8
