Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-08-12,Sat,Premier League,Matchweek 1,Away,W 1–0,Crystal Palace,Sheffield Utd,Y,AM,90,0,0,0,0,8,0,0,0,76,0,0,1,0.5,0.5,0.5,13,0,44,55,80.0,4,51,3,2,2,Match Report,ae4fc6a4
2023-08-21,Mon,Premier League,Matchweek 2,Home,L 0–1,Crystal Palace,Arsenal,Y,AM,90,0,0,0,0,4,1,0,0,53,1,0,0,0.3,0.3,0.1,3,0,37,43,86.0,4,33,3,5,3,Match Report,ae4fc6a4
2023-08-26,Sat,Premier League,Matchweek 3,Away,D 1–1,Crystal Palace,Brentford,Y,"AM,LW",90,0,0,0,0,4,1,0,0,47,4,1,0,0.4,0.4,0.1,4,0,25,30,83.3,2,33,4,6,5,Match Report,ae4fc6a4
2023-08-29,Tue,EFL Cup,Second round,Away,W 4–2,Crystal Palace,Plymouth Argyle,N,,36,0,2,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,ae4fc6a4
2023-09-03,Sun,Premier League,Matchweek 4,Home,W 3–2,Crystal Palace,Wolves,Y,"RM,LW",90,1,0,0,0,3,3,0,0,52,4,0,1,0.6,0.6,0.2,5,0,29,38,76.3,3,31,3,5,3,Match Report,ae4fc6a4
2023-09-09,Sat,UEFA Euro Qualifying,Group stage,Away,D 1–1,eng England,ua Ukraine,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,ae4fc6a4
2023-09-12,Tue,Friendlies (M),Friendlies (M),Away,W 3–1,eng England,sct Scotland,N,,19,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,ae4fc6a4
2023-09-16,Sat,Premier League,Matchweek 5,Away,L 1–3,Crystal Palace,Aston Villa,Y,"LW,FW,AM",90,0,0,0,0,4,2,1,0,52,1,0,1,0.4,0.4,0.0,1,0,31,37,83.8,5,36,4,11,7,Match Report,ae4fc6a4
2023-09-23,Sat,Premier League,Matchweek 6,Home,D 0–0,Crystal Palace,Fulham,Y,"LW,AM",90,0,0,0,0,3,1,0,0,61,1,1,0,0.1,0.1,0.2,3,0,28,40,70.0,3,38,2,12,5,Match Report,ae4fc6a4
2023-09-26,Tue,EFL Cup,Third round,Away,L 0–3,Crystal Palace,Manchester Utd,N,,31,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,ae4fc6a4
2023-09-30,Sat,Premier League,Matchweek 7,Away,W 1–0,Crystal Palace,Manchester Utd,Y,RM,87,0,0,0,0,1,0,0,0,37,1,0,1,0.1,0.1,0.4,3,0,15,24,62.5,3,18,2,5,2,Match Report,ae4fc6a4
2023-11-04,Sat,Premier League,Matchweek 11,Away,W 2–0,Crystal Palace,Burnley,N,"AM,LM",33,0,1,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.4,1,1,5,6,83.3,1,3,0,1,1,Match Report,ae4fc6a4
2023-11-11,Sat,Premier League,Matchweek 12,Home,L 2–3,Crystal Palace,Everton,Y,"AM,CM",90,1,0,1,1,1,1,1,0,56,5,0,1,0.9,0.1,0.1,5,1,26,40,65.0,6,32,3,5,3,Match Report,ae4fc6a4
2023-11-25,Sat,Premier League,Matchweek 13,Away,L 1–2,Crystal Palace,Luton Town,Y,AM,48,0,0,0,0,2,2,0,0,34,3,0,1,0.1,0.1,0.0,4,0,17,21,81.0,3,19,2,2,1,Match Report,ae4fc6a4
2023-12-16,Sat,Premier League,Matchweek 17,Away,D 2–2,Crystal Palace,Manchester City,N,AM,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,1,100.0,0,3,0,1,0,Match Report,ae4fc6a4
2023-12-21,Thu,Premier League,Matchweek 18,Home,D 1–1,Crystal Palace,Brighton,N,LW,21,0,0,0,0,2,0,0,0,15,1,1,1,0.3,0.3,0.0,1,0,3,5,60.0,0,7,0,2,0,Match Report,ae4fc6a4
2023-12-27,Wed,Premier League,Matchweek 19,Away,L 1–2,Crystal Palace,Chelsea,Y,"LM,RM",90,0,0,0,0,4,0,0,0,53,0,2,3,0.2,0.2,0.1,4,0,29,39,74.4,6,31,1,3,1,Match Report,ae4fc6a4
2023-12-30,Sat,Premier League,Matchweek 20,Home,W 3–1,Crystal Palace,Brentford,Y,LM,85,1,0,0,0,3,2,0,0,60,1,0,0,0.2,0.2,0.1,2,0,38,46,82.6,7,48,0,3,1,Match Report,ae4fc6a4
2024-01-04,Thu,FA Cup,Third round proper,Home,D 0–0,Crystal Palace,Everton,Y,AM,90,0,0,0,0,4,2,1,0,,,0,,,,,,,,,,,,,,,Match Report,ae4fc6a4
2024-01-17,Wed,FA Cup,Third round proper,Away,L 0–1,Crystal Palace,Everton,Y,AM,63,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,ae4fc6a4
2024-01-20,Sat,Premier League,Matchweek 21,Away,L 0–5,Crystal Palace,Arsenal,Y,LW,90,0,0,0,0,4,2,0,0,54,0,0,0,0.1,0.1,0.1,10,0,29,42,69.0,3,34,5,10,6,Match Report,ae4fc6a4
2024-01-30,Tue,Premier League,Matchweek 22,Home,W 3–2,Crystal Palace,Sheffield Utd,Y,"RM,LM",76,2,0,0,0,4,3,0,0,47,1,0,0,0.8,0.8,0.1,4,1,30,38,78.9,4,29,6,5,3,Match Report,ae4fc6a4
2024-03-02,Sat,Premier League,Matchweek 27,Away,L 1–3,Crystal Palace,Tottenham,Y,AM,65,1,0,0,0,1,1,0,0,22,0,1,1,0.1,0.1,0.0,1,1,8,14,57.1,1,11,1,5,0,Match Report,ae4fc6a4
2024-03-09,Sat,Premier League,Matchweek 28,Home,D 1–1,Crystal Palace,Luton Town,Y,LW,90,0,0,0,0,6,1,1,0,67,1,0,3,0.5,0.5,0.6,8,0,43,50,86.0,4,35,4,1,1,Match Report,ae4fc6a4
2024-03-30,Sat,Premier League,Matchweek 30,Away,D 1–1,Crystal Palace,Nott'ham Forest,Y,AM,90,0,1,0,0,3,2,0,0,70,1,2,1,0.7,0.7,0.2,4,1,35,49,71.4,4,41,4,6,2,Match Report,ae4fc6a4
2024-04-02,Tue,Premier League,Matchweek 31,Away,L 0–1,Crystal Palace,Bournemouth,Y,RW,90,0,0,0,0,0,0,0,0,67,1,0,0,0.0,0.0,0.2,3,0,38,54,70.4,5,41,2,7,3,Match Report,ae4fc6a4
2024-04-06,Sat,Premier League,Matchweek 32,Home,L 2–4,Crystal Palace,Manchester City,Y,LW,63,0,0,0,0,0,0,0,0,25,1,1,2,0.0,0.0,0.0,1,0,14,19,73.7,2,18,1,0,0,Match Report,ae4fc6a4
2024-04-14,Sun,Premier League,Matchweek 33,Away,W 1–0,Crystal Palace,Liverpool,Y,LW,76,1,0,0,0,2,2,0,0,50,0,0,3,0.6,0.6,0.7,4,0,25,33,75.8,5,28,2,7,3,Match Report,ae4fc6a4
2024-04-21,Sun,Premier League,Matchweek 34,Home,W 5–2,Crystal Palace,West Ham,Y,AM,80,1,1,0,0,7,2,0,0,60,1,1,0,0.8,0.8,0.2,5,2,38,46,82.6,7,45,7,8,4,Match Report,ae4fc6a4
2024-04-24,Wed,Premier League,Matchweek 29,Home,W 2–0,Crystal Palace,Newcastle Utd,Y,AM,82,0,0,0,0,5,1,0,0,67,0,0,2,0.2,0.2,0.1,9,0,36,48,75.0,4,37,3,10,4,Match Report,ae4fc6a4
2024-05-06,Mon,Premier League,Matchweek 36,Home,W 4–0,Crystal Palace,Manchester Utd,Y,AM,84,0,0,0,0,3,1,0,0,41,1,1,0,0.2,0.2,0.1,3,0,22,29,75.9,3,30,2,11,7,Match Report,ae4fc6a4
2024-05-11,Sat,Premier League,Matchweek 37,Away,W 3–1,Crystal Palace,Wolves,Y,AM,87,1,0,0,0,3,1,0,0,39,2,0,0,0.8,0.8,0.4,4,1,21,24,87.5,2,25,2,5,1,Match Report,ae4fc6a4
2024-05-19,Sun,Premier League,Matchweek 38,Home,W 5–0,Crystal Palace,Aston Villa,Y,AM,87,2,1,0,0,5,4,0,0,56,4,0,5,0.3,0.3,0.5,5,3,33,38,86.8,2,32,2,2,1,Match Report,ae4fc6a4
2024-06-03,Mon,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,ba Bosnia & Herz'na,Y,AM,62,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,ae4fc6a4
2024-06-07,Fri,Friendlies (M),Friendlies (M),Home,L 0–1,eng England,is Iceland,N,,14,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,ae4fc6a4
2024-06-16,Sun,UEFA Euro,Group stage,Neutral,W 1–0,eng England,rs Serbia,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,ae4fc6a4
2024-06-20,Thu,UEFA Euro,Group stage,Neutral,D 1–1,eng England,dk Denmark,N,RW,22,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,5,7,71.4,1,8,0,0,0,Match Report,ae4fc6a4
2024-06-25,Tue,UEFA Euro,Group stage,Neutral,D 0–0,eng England,si Slovenia,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,ae4fc6a4
2024-06-30,Sun,UEFA Euro,Round of 16,Neutral,W 2–1,eng England,sk Slovakia,N,"LM,LB",37,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,1,1,7,11,63.6,0,8,2,4,2,Match Report,ae4fc6a4
