Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,D 1 (1)–1 (4),Manchester City,Arsenal,N,,27,0,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,e46012d4
2023-08-11,Fri,Premier League,Matchweek 1,Away,W 3–0,Manchester City,Burnley,Y*,DM,22,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.2,2,1,6,10,60.0,1,5,0,0,0,Match Report,e46012d4
2023-12-30,Sat,Premier League,Matchweek 20,Home,W 2–0,Manchester City,Sheffield Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,e46012d4
2024-01-07,Sun,FA Cup,Third round proper,Home,W 5–0,Manchester City,Huddersfield,N,,34,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,e46012d4
2024-01-13,Sat,Premier League,Matchweek 21,Away,W 3–2,Manchester City,Newcastle Utd,N,AM,22,1,1,0,0,2,1,0,0,35,0,0,0,0.2,0.2,1.1,2,0,19,32,59.4,3,18,1,0,0,Match Report,e46012d4
2024-01-26,Fri,FA Cup,Fourth round proper,Away,W 1–0,Manchester City,Tottenham,N,,26,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,e46012d4
2024-01-31,Wed,Premier League,Matchweek 22,Home,W 3–1,Manchester City,Burnley,Y*,AM,70,0,1,0,0,3,0,0,0,69,2,0,0,0.1,0.1,0.4,5,3,50,60,83.3,6,24,2,4,1,Match Report,e46012d4
2024-02-05,Mon,Premier League,Matchweek 23,Away,W 3–1,Manchester City,Brentford,Y,CM,90,0,1,0,0,3,2,0,0,121,1,0,0,0.1,0.1,0.4,8,1,79,106,74.5,8,81,2,4,1,Match Report,e46012d4
2024-02-10,Sat,Premier League,Matchweek 24,Home,W 2–0,Manchester City,Everton,N,CM,34,0,1,0,0,1,0,0,0,33,1,0,0,0.2,0.2,0.5,3,1,21,29,72.4,1,23,2,1,0,Match Report,e46012d4
2024-02-13,Tue,Champions Lg,Round of 16,Away,W 3–1,eng Manchester City,dk FC Copenhagen,Y,AM,90,1,2,0,0,7,3,0,0,87,3,0,0,0.6,0.6,0.4,6,0,54,71,76.1,6,36,5,3,0,Match Report,e46012d4
2024-02-17,Sat,Premier League,Matchweek 25,Home,D 1–1,Manchester City,Chelsea,Y,CM,90,0,0,0,0,1,0,0,0,96,0,0,0,0.1,0.1,0.7,12,0,64,91,70.3,13,42,5,2,1,Match Report,e46012d4
