Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-08-12,Sat,Premier League,Matchweek 1,Away,L 1–2,Nott'ham Forest,Arsenal,Y,"FW,RW",79,0,0,0,0,1,0,0,0,15,1,0,2,0.3,0.3,0.0,0,0,6,6,100.0,0,11,1,2,0,Match Report,0cd31129
2023-08-18,Fri,Premier League,Matchweek 2,Home,W 2–1,Nott'ham Forest,Sheffield Utd,Y,RW,89,0,0,0,0,2,0,0,0,44,1,0,0,0.1,0.1,0.0,3,1,24,37,64.9,0,25,5,2,0,Match Report,0cd31129
2023-08-26,Sat,Premier League,Matchweek 3,Away,L 2–3,Nott'ham Forest,Manchester Utd,Y,AM,69,0,0,0,0,0,0,0,0,26,2,0,2,0.0,0.0,0.2,4,2,17,18,94.4,1,14,2,3,2,Match Report,0cd31129
2023-08-30,Wed,EFL Cup,Second round,Home,L 0–1,Nott'ham Forest,Burnley,N,,19,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Match Report,0cd31129
2023-09-07,Thu,Friendlies (M),Friendlies (M),Home,D 0–0,wls Wales,kr Korea Republic,Y,FW,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,0cd31129
2023-09-11,Mon,UEFA Euro Qualifying,Group stage,Away,W 2–0,wls Wales,lv Latvia,Y,FW,86,0,0,0,0,5,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,0cd31129
2023-09-16,Sat,Premier League,Matchweek 5,Home,W 2–1,Tottenham,Sheffield Utd,N,RW,11,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.1,2,0,7,7,100.0,0,6,2,1,0,Match Report,0cd31129
2023-09-24,Sun,Premier League,Matchweek 6,Away,D 2–2,Tottenham,Arsenal,Y,LW,62,0,0,0,0,3,2,0,0,18,0,1,0,0.6,0.6,0.0,1,0,7,10,70.0,0,14,3,1,0,Match Report,0cd31129
2023-10-23,Mon,Premier League,Matchweek 9,Home,W 2–0,Tottenham,Fulham,N,LW,10,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,7,1,0,0,Match Report,0cd31129
2023-10-27,Fri,Premier League,Matchweek 10,Away,W 2–1,Tottenham,Crystal Palace,N,"LW,RW",27,0,1,0,0,0,0,1,0,12,2,0,0,0.0,0.0,0.8,4,2,7,8,87.5,2,6,0,1,0,Match Report,0cd31129
2023-11-06,Mon,Premier League,Matchweek 11,Home,L 1–4,Tottenham,Chelsea,Y,LW,33,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,1,0,6,8,75.0,3,9,4,1,0,Match Report,0cd31129
2023-11-11,Sat,Premier League,Matchweek 12,Away,L 1–2,Tottenham,Wolves,Y,LW,74,1,0,0,0,2,1,0,0,39,1,0,0,0.4,0.4,0.0,0,0,22,32,68.8,3,34,4,1,0,Match Report,0cd31129
2023-11-18,Sat,UEFA Euro Qualifying,Group stage,Away,D 1–1,wls Wales,am Armenia,N,,41,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,0cd31129
2023-11-21,Tue,UEFA Euro Qualifying,Group stage,Home,D 1–1,wls Wales,tr Türkiye,Y,FW,90,0,0,0,0,3,2,1,0,,,0,,,,,,,,,,,,,,,Match Report,0cd31129
2023-11-26,Sun,Premier League,Matchweek 13,Home,L 1–2,Tottenham,Aston Villa,Y,"RW,LW,LM",90,0,0,0,0,3,1,0,0,37,0,0,1,0.6,0.6,0.0,4,0,22,29,75.9,4,17,3,5,1,Match Report,0cd31129
2023-12-03,Sun,Premier League,Matchweek 14,Away,D 3–3,Tottenham,Manchester City,Y,"LW,RW",89,0,1,0,0,2,1,0,0,37,1,0,2,0.0,0.0,0.2,2,1,13,25,52.0,1,14,3,0,0,Match Report,0cd31129
2023-12-07,Thu,Premier League,Matchweek 15,Home,L 1–2,Tottenham,West Ham,Y,LW,83,0,0,0,0,5,2,0,0,44,0,0,1,0.4,0.4,0.1,3,0,29,35,82.9,8,35,3,2,2,Match Report,0cd31129
2023-12-10,Sun,Premier League,Matchweek 16,Home,W 4–1,Tottenham,Newcastle Utd,Y,RW,85,0,0,0,0,2,0,0,0,38,1,1,2,0.2,0.2,0.3,3,0,19,27,70.4,4,25,5,4,4,Match Report,0cd31129
2023-12-15,Fri,Premier League,Matchweek 17,Away,W 2–0,Tottenham,Nott'ham Forest,Y,RW,31,0,0,0,0,1,1,0,0,12,0,1,1,0.1,0.1,0.0,1,0,4,6,66.7,0,7,2,0,0,Match Report,0cd31129
2023-12-23,Sat,Premier League,Matchweek 18,Home,W 2–1,Tottenham,Everton,Y,RW,90,0,1,0,0,4,1,0,0,38,0,1,2,0.5,0.5,0.6,7,2,20,26,76.9,3,25,2,2,1,Match Report,0cd31129
2023-12-28,Thu,Premier League,Matchweek 19,Away,L 2–4,Tottenham,Brighton,Y,RW,69,0,0,0,0,1,0,0,0,24,0,0,0,0.1,0.1,0.1,2,0,11,20,55.0,1,19,5,2,1,Match Report,0cd31129
2023-12-31,Sun,Premier League,Matchweek 20,Home,W 3–1,Tottenham,Bournemouth,Y,RW,81,0,1,0,0,0,0,0,0,33,4,0,2,0.0,0.0,0.5,1,1,12,20,60.0,1,18,2,1,1,Match Report,0cd31129
2024-01-05,Fri,FA Cup,Third round proper,Home,W 1–0,Tottenham,Burnley,Y,AM,82,0,0,0,0,6,4,0,0,,,1,,,,,,,,,,,,,,,Match Report,0cd31129
2024-01-14,Sun,Premier League,Matchweek 21,Away,D 2–2,Tottenham,Manchester Utd,Y,RW,90,0,0,0,0,2,1,0,0,43,2,1,4,0.1,0.1,0.0,2,0,19,26,73.1,4,27,4,6,1,Match Report,0cd31129
2024-01-26,Fri,FA Cup,Fourth round proper,Home,L 0–1,Tottenham,Manchester City,Y,AM,71,0,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,0cd31129
2024-01-31,Wed,Premier League,Matchweek 22,Home,W 3–2,Tottenham,Brentford,N,"DM,LW,RW",45,1,0,0,0,1,1,0,0,23,1,0,1,0.9,0.9,0.2,2,0,13,13,100.0,1,15,0,0,0,Match Report,0cd31129
2024-02-03,Sat,Premier League,Matchweek 23,Away,D 2–2,Tottenham,Everton,Y,RW,63,0,0,0,0,0,0,0,0,18,1,0,0,0.0,0.0,0.0,0,0,6,16,37.5,0,11,2,2,1,Match Report,0cd31129
2024-02-10,Sat,Premier League,Matchweek 24,Home,W 2–1,Tottenham,Brighton,N,RW,29,1,0,0,0,2,2,0,0,17,0,0,0,0.4,0.4,0.0,0,0,8,12,66.7,1,12,2,1,0,Match Report,0cd31129
2024-02-17,Sat,Premier League,Matchweek 25,Home,L 1–2,Tottenham,Wolves,N,RW,20,0,0,0,0,0,0,0,0,18,2,0,0,0.0,0.0,0.0,1,0,6,11,54.5,0,12,0,2,0,Match Report,0cd31129
2024-03-02,Sat,Premier League,Matchweek 27,Home,W 3–1,Tottenham,Crystal Palace,N,"RW,LW",28,0,2,0,0,1,0,0,0,26,1,0,1,0.2,0.2,0.7,2,2,12,19,63.2,2,18,2,3,0,Match Report,0cd31129
2024-03-10,Sun,Premier League,Matchweek 28,Away,W 4–0,Tottenham,Aston Villa,Y,LW,87,1,0,0,0,2,1,0,0,50,2,0,2,0.3,0.3,0.0,0,0,28,38,73.7,4,33,5,8,4,Match Report,0cd31129
2024-03-16,Sat,Premier League,Matchweek 29,Away,L 0–3,Tottenham,Fulham,Y,"LW,RW",79,0,0,0,0,2,1,1,0,48,1,0,5,0.8,0.8,0.9,2,0,22,33,66.7,3,32,2,2,0,Match Report,0cd31129
2024-03-21,Thu,UEFA Euro Qualifying,Play-off round — Semi-finals,Home,W 4–1,wls Wales,fi Finland,Y,FW,72,1,0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,0cd31129
2024-03-26,Tue,UEFA Euro Qualifying,Play-off round — Finals,Home,D 0 (4)–0 (5),wls Wales,pl Poland,Y,AM,69,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,0cd31129
2024-03-30,Sat,Premier League,Matchweek 30,Home,W 2–1,Tottenham,Luton Town,N,"RW,RM",45,0,1,0,0,2,0,0,0,28,1,0,1,0.8,0.8,0.4,3,1,16,23,69.6,2,15,4,2,1,Match Report,0cd31129
2024-04-02,Tue,Premier League,Matchweek 31,Away,D 1–1,Tottenham,West Ham,Y,RW,89,1,0,0,0,2,1,1,0,47,0,0,0,0.4,0.4,0.1,3,0,27,40,67.5,4,31,4,2,2,Match Report,0cd31129
2024-04-07,Sun,Premier League,Matchweek 32,Home,W 3–1,Tottenham,Nott'ham Forest,Y,RW,88,0,0,0,0,2,1,0,0,64,2,2,1,0.8,0.8,0.1,5,1,44,54,81.5,4,40,6,3,1,Match Report,0cd31129
