Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-08-11,Fri,Premier League,Matchweek 1,Home,L 0–3,Burnley,Manchester City,Y,LB,90,0,0,0,0,0,0,0,0,31,0,1,2,0.0,0.0,0.1,2,0,20,25,80.0,0,14,1,1,0,Match Report,9295dc1c
2023-08-27,Sun,Premier League,Matchweek 3,Home,L 1–3,Burnley,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,9295dc1c
2023-08-30,Wed,EFL Cup,Second round,Away,W 1–0,Burnley,Nott'ham Forest,Y,RB,34,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,9295dc1c
2023-09-26,Tue,EFL Cup,Third round,Away,W 4–0,Burnley,Salford City,Y,RB,65,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,9295dc1c
2023-09-30,Sat,Premier League,Matchweek 7,Away,L 0–2,Burnley,Newcastle Utd,N,RB,3,0,0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,7,9,77.8,1,8,2,1,1,Match Report,9295dc1c
2023-10-03,Tue,Premier League,Matchweek 2,Away,W 2–1,Burnley,Luton Town,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play",Match Report,9295dc1c
2023-10-07,Sat,Premier League,Matchweek 8,Home,L 1–4,Burnley,Chelsea,Y,RB,60,0,0,0,0,0,0,0,0,24,0,1,0,0.0,0.0,0.0,1,1,12,15,80.0,2,16,3,2,0,Match Report,9295dc1c
2023-10-28,Sat,Premier League,Matchweek 10,Away,L 1–2,Burnley,Bournemouth,Y,RB,90,0,0,0,0,0,0,0,0,81,0,0,3,0.0,0.0,0.1,2,0,60,74,81.1,8,49,3,0,0,Match Report,9295dc1c
2023-11-01,Wed,EFL Cup,Fourth round,Away,L 0–3,Burnley,Everton,Y,RB,82,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Match Report,9295dc1c
2023-11-04,Sat,Premier League,Matchweek 11,Home,L 0–2,Burnley,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,77,2,0,0,0.0,0.0,0.0,2,0,49,68,72.1,1,38,4,2,1,Match Report,9295dc1c
