Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Performance_Gls,Performance_Ast,Performance_PK,Performance_PKatt,Performance_Sh,Performance_SoT,Performance_CrdY,Performance_CrdR,Performance_Touches,Performance_Tkl,Performance_Int,Performance_Blocks,Expected_xG,Expected_npxG,Expected_xAG,SCA_SCA,SCA_GCA,Passes_Cmp,Passes_Att,Passes_Cmp%,Passes_PrgP,Carries_Carries,Carries_PrgC,Take-Ons_Att,Take-Ons_Succ,Match Report,player_id
2023-08-12,Sat,Premier League,Matchweek 1,Away,W 1–0,Crystal Palace,Sheffield Utd,Y,RW,90,0,1,0,0,2,1,0,0,61,1,1,4,0.1,0.1,0.7,4,1,34,46,73.9,1,38,4,4,1,Match Report,da052c14
2023-08-21,Mon,Premier League,Matchweek 2,Home,L 0–1,Crystal Palace,Arsenal,Y,RW,90,0,0,0,0,3,0,1,0,37,2,0,0,0.1,0.1,0.0,3,0,17,23,73.9,2,22,4,6,1,Match Report,da052c14
2023-08-26,Sat,Premier League,Matchweek 3,Away,D 1–1,Crystal Palace,Brentford,Y,RW,90,0,1,0,0,5,1,0,0,54,2,0,0,0.2,0.2,0.1,6,1,29,35,82.9,2,40,5,7,4,Match Report,da052c14
2023-08-29,Tue,EFL Cup,Second round,Away,W 4–2,Crystal Palace,Plymouth Argyle,N,,36,0,1,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,da052c14
2023-09-03,Sun,Premier League,Matchweek 4,Home,W 3–2,Crystal Palace,Wolves,Y,RW,90,0,0,0,0,2,1,0,0,55,6,1,0,0.5,0.5,0.2,3,0,24,37,64.9,3,40,0,4,0,Match Report,da052c14
2023-09-07,Thu,Africa Cup of Nations qualification,Group stage,Home,W 2–1,gh Ghana,cf CAR,Y*,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,da052c14
2023-09-16,Sat,Premier League,Matchweek 5,Away,L 1–3,Crystal Palace,Aston Villa,Y,RM,24,0,0,0,0,0,0,0,0,8,1,1,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,1,0,Match Report,da052c14
2023-09-23,Sat,Premier League,Matchweek 6,Home,D 0–0,Crystal Palace,Fulham,Y,RW,90,0,0,0,0,0,0,1,0,54,2,0,1,0.0,0.0,0.0,1,0,31,48,64.6,3,34,4,2,2,Match Report,da052c14
2023-09-26,Tue,EFL Cup,Third round,Away,L 0–3,Crystal Palace,Manchester Utd,Y*,AM,90,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,Match Report,da052c14
2023-09-30,Sat,Premier League,Matchweek 7,Away,W 1–0,Crystal Palace,Manchester Utd,Y,RW,90,0,0,0,0,0,0,0,0,46,4,2,3,0.0,0.0,0.1,3,1,13,26,50.0,4,30,3,10,6,Match Report,da052c14
