minute,value
1.0,1
2.0,11
3.0,5
4.0,-23
5.0,-10
6.0,-2
7.0,-3
8.0,7
9.0,7
10.0,7
11.0,41
12.0,45
13.0,35
14.0,35
15.0,22
16.0,8
17.0,7
18.0,6
19.0,54
20.0,39
21.0,48
22.0,57
23.0,40
24.0,59
25.0,31
26.0,23
27.0,16
28.0,18
29.0,17
30.0,44
31.0,28
32.0,58
33.0,36
34.0,22
35.0,12
36.0,49
37.0,43
38.0,51
39.0,48
40.0,-55
41.0,40
42.0,18
43.0,10
44.0,10
45.0,20
45.5,0
46.0,2
47.0,2
48.0,3
49.0,3
50.0,-18
51.0,-17
52.0,-26
53.0,36
54.0,21
55.0,20
56.0,43
57.0,67
58.0,-50
59.0,13
60.0,9
61.0,10
62.0,10
63.0,17
64.0,16
65.0,72
66.0,49
67.0,36
68.0,28
69.0,42
70.0,29
71.0,26
72.0,24
73.0,22
74.0,20
75.0,34
76.0,20
77.0,13
78.0,7
79.0,5
80.0,-22
81.0,-9
82.0,-2
83.0,4
84.0,6
85.0,9
86.0,9
87.0,58
88.0,34
89.0,72
90.0,9
90.5,7
