minute,value
1.0,-3
2.0,-1
3.0,6
4.0,8
5.0,9
6.0,-8
7.0,-14
8.0,-9
9.0,-12
10.0,18
11.0,78
12.0,51
13.0,32
14.0,15
15.0,49
16.0,19
17.0,18
18.0,-23
19.0,45
20.0,28
21.0,2
22.0,52
23.0,81
24.0,52
25.0,45
26.0,46
27.0,18
28.0,26
29.0,13
30.0,53
31.0,24
32.0,5
33.0,2
34.0,54
35.0,40
36.0,50
37.0,59
38.0,43
39.0,21
40.0,81
41.0,59
42.0,53
43.0,43
44.0,20
45.0,16
45.5,-15
46.0,-9
47.0,13
48.0,36
49.0,20
50.0,46
51.0,28
52.0,16
53.0,-26
54.0,-14
55.0,-41
56.0,-83
57.0,-37
58.0,-8
59.0,13
60.0,20
61.0,24
62.0,39
63.0,33
64.0,58
65.0,69
66.0,80
67.0,26
68.0,24
69.0,20
70.0,-18
71.0,12
72.0,1
73.0,11
74.0,8
75.0,64
76.0,39
77.0,26
78.0,2
79.0,-6
80.0,-40
81.0,-26
82.0,-7
83.0,-5
84.0,17
85.0,39
86.0,-54
87.0,-12
88.0,9
89.0,9
90.0,10
90.5,-3
