minute,value
1.0,3
2.0,4
3.0,5
4.0,43
5.0,27
6.0,18
7.0,12
8.0,-20
9.0,-6
10.0,-8
11.0,-10
12.0,10
13.0,41
14.0,32
15.0,28
16.0,29
17.0,19
18.0,11
19.0,19
20.0,27
21.0,17
22.0,14
23.0,8
24.0,9
25.0,6
26.0,-7
27.0,-20
28.0,-49
29.0,-9
30.0,-9
31.0,-52
32.0,-23
33.0,-9
34.0,10
35.0,-5
36.0,-24
37.0,-10
38.0,-2
39.0,4
40.0,47
41.0,36
42.0,62
43.0,42
44.0,33
45.0,21
45.5,-22
46.0,-7
47.0,-4
48.0,-48
49.0,-31
50.0,-18
51.0,-17
52.0,-10
53.0,4
54.0,4
55.0,6
56.0,6
57.0,25
58.0,18
59.0,57
60.0,35
61.0,24
62.0,-16
63.0,4
64.0,122
65.0,77
66.0,79
67.0,77
68.0,55
69.0,51
70.0,43
71.0,45
72.0,-38
73.0,-4
74.0,6
75.0,6
76.0,20
77.0,52
78.0,50
79.0,37
80.0,42
81.0,51
82.0,34
83.0,42
84.0,30
85.0,24
86.0,22
87.0,31
88.0,16
89.0,4
90.0,43
90.5,-20
