race_id,date,distance,track_quality,temperature,horse_id,driver_id,h_age,h_sex,h_win_rate,h_top_3_rate,h_avg_percentile,h_avg_speed,h_best_speed,h_speed_ratio,h_win_rate_l5,h_top_3_rate_l5,h_avg_percentile_l5,h_avg_speed_l5,h_points_l5,h_top3_l3,h_gallop_rate,h_total_prize,h_days_since,dist_diff,d_win_rate,d_top_3_rate,t_win_rate,t_top3_rate,hd_pair_runs,win
18776,2025-12-31,1900.0,0,0.0,7358,1791,4,1,0.2857142857142857,0.5714285714285714,0.5733766233766234,12.551021766039257,12.578616352201259,0.9970749738668279,0.4,0.6,0.6527272727272727,12.541823570651923,13,0.6666666666666666,0.42857142857142855,435000.0,179,0.0,0.16923076923076924,0.37948717948717947,0.19973190348525469,0.5281501340482574,0,0
18785,2025-12-31,1800.0,0,0.0,6340,33,7,2,0.15384615384615385,0.38461538461538464,0.5051898101898101,12.533498369669882,13.089005235602093,0.899006891762971,0.4,0.6,0.5599999999999999,11.76710591312789,13,0.3333333333333333,0.4,4500500.0,365,100.0,0.10414694186707063,0.3380041658776747,0.10475578406169665,0.35796915167095117,0,1
18785,2025-12-31,1800.0,0,0.0,6308,860,7,2,0.21666666666666667,0.6166666666666667,0.5854401154401155,12.824482985426634,13.333333333333334,0.8735735460509194,0.6,0.6,0.5,11.647647280678926,15,0.6666666666666666,0.3,6202000.0,365,100.0,0.15865168539325844,0.42067415730337077,0.1448019801980198,0.43935643564356436,0,0
18785,2025-12-31,1800.0,0,0.0,6700,1509,5,2,0.2,0.64,0.6315238095238095,12.669516822476703,13.192612137203167,0.9425648764038486,0.6,1.0,0.8214285714285715,12.434892828546815,21,1.0,0.1,2354000.0,365,100.0,0.15709969788519637,0.459214501510574,0.17661691542288557,0.48258706467661694,0,0
18785,2025-12-31,1800.0,0,0.0,7173,110,7,1,0.19047619047619047,0.2857142857142857,0.4294028722600151,12.90290501022765,13.26259946949602,0.9768228973907673,0.0,0.2,0.33333333333333337,12.955210840726357,2,0.3333333333333333,0.0,8785970.0,365,100.0,0.16399560922063666,0.41251372118551044,0.14358974358974358,0.38461538461538464,0,0
18785,2025-12-31,1800.0,0,0.0,7136,1791,4,2,0.11538461538461539,0.5,0.4851273726273726,12.568926702332622,12.953367875647668,0.9433342602007097,0.0,0.6,0.45499999999999996,12.219355702081732,8,0.3333333333333333,0.2,1775000.0,365,100.0,0.16923076923076924,0.37948717948717947,0.19973190348525469,0.5281501340482574,0,0
18785,2025-12-31,1800.0,0,0.0,6310,719,7,2,0.3,0.575,0.5463095238095238,12.529670085714876,13.03780964797914,0.9201989774646764,0.2,0.4,0.4411111111111111,11.997379106449497,9,0.3333333333333333,0.2,3673000.0,365,100.0,0.15789473684210525,0.40789473684210525,0.13548387096774195,0.4258064516129032,0,0
18785,2025-12-31,1800.0,0,0.0,6617,841,6,0,0.21153846153846154,0.4807692307692308,0.5702644577644578,12.69678758828465,13.123359580052494,0.9206330980854659,0.4,0.4,0.53,12.081799187473306,11,0.3333333333333333,0.1,4171000.0,365,100.0,0.12280701754385964,0.2631578947368421,0.12944983818770225,0.39158576051779936,0,0
18785,2025-12-31,1800.0,0,0.0,5905,28,9,0,0.16666666666666666,0.47058823529411764,0.5863982966924144,12.710871985982413,13.26259946949602,0.9015243416546748,0.0,0.6,0.6666666666666666,11.956556255367039,8,0.3333333333333333,0.1,9155500.0,365,100.0,0.14170908116796144,0.3964639699973212,0.11175337186897881,0.394990366088632,0,0
18785,2025-12-31,1800.0,0,0.0,6704,23,5,1,0.041666666666666664,0.375,0.4758447570947571,12.602816024599472,13.03780964797914,0.9279059752321729,0.2,0.6,0.64,12.097861476299517,11,1.0,0.2,3561000.0,365,100.0,0.08223240765705042,0.31760582367214885,0.12,0.38666666666666666,0,0
18785,2025-12-31,1800.0,0,0.0,6018,620,8,2,0.12857142857142856,0.4857142857142857,0.5156921253349824,12.61399894876185,13.386880856760374,0.8885489510480103,0.4,0.6,0.6777777777777778,11.89489894307912,13,0.3333333333333333,0.0,5298000.0,365,100.0,0.13333333333333333,0.44,0.10852713178294573,0.43410852713178294,0,0
18782,2025-12-31,1900.0,0,0.0,6021,1747,9,1,0.11764705882352941,0.49019607843137253,0.5871442011147894,12.517812774432986,13.03780964797914,0.8910351652697485,0.2,0.2,0.4222222222222222,11.617146874442614,6,0.3333333333333333,0.1,7139000.0,365,0.0,0.2,0.7,0.08543046357615894,0.30596026490066225,0,1
18782,2025-12-31,1900.0,0,0.0,5288,2220,12,2,0.15789473684210525,0.38345864661654133,0.5114997992817542,12.470360076878432,12.987012987012987,0.8527131782945737,0.0,0.0,0.13333333333333336,11.07419712070875,1,0.0,0.6,8259500.0,365,0.0,0.0,0.3333333333333333,0.10475578406169665,0.35796915167095117,0,0
18782,2025-12-31,1900.0,0,0.0,5960,2219,9,1,0.16901408450704225,0.4507042253521127,0.5898852712232994,12.64251063876324,13.245033112582782,0.9143254789563225,0.4,0.8,0.8666666666666666,12.110271244454603,16,0.6666666666666666,0.1,7787400.0,365,0.0,0.8,0.8,0.1448019801980198,0.43935643564356436,0,0
18782,2025-12-31,1900.0,0,0.0,6435,2223,6,1,0.09259259259259259,0.42592592592592593,0.4789201539201539,12.548401141610226,12.936610608020699,0.9401278145315197,0.2,0.4,0.425,12.162067458363774,7,0.3333333333333333,0.3,3342000.0,365,0.0,0.10526315789473684,0.47368421052631576,0.08543046357615894,0.30596026490066225,0,0
18782,2025-12-31,1900.0,0,0.0,6438,2105,6,0,0.13043478260869565,0.30434782608695654,0.474838446577577,12.473113473527611,12.936610608020699,0.9340275413560296,0.4,0.6,0.6799999999999999,12.083150599689905,15,0.6666666666666666,0.0,3284000.0,365,0.0,0.08333333333333333,0.3333333333333333,0.11885245901639344,0.29508196721311475,0,0
18782,2025-12-31,1900.0,0,0.0,5247,219,12,0,0.1271186440677966,0.423728813559322,0.5692371658473353,12.463458684417088,12.953367875647668,0.9297124856905263,0.4,1.0,0.888888888888889,12.042907845732206,17,1.0,0.2,7239000.0,365,0.0,0.08571428571428572,0.37142857142857144,0.11885245901639344,0.29508196721311475,0,0
18782,2025-12-31,1900.0,0,0.0,6153,2222,8,2,0.16129032258064516,0.3225806451612903,0.4655337941628264,12.434850850950678,12.936610608020699,0.9349530889517428,0.0,0.2,0.5777777777777778,12.095124048534835,6,0.3333333333333333,0.2,3101000.0,365,0.0,0.16666666666666666,0.5,0.09942135718043135,0.35139400315623354,0,0
18782,2025-12-31,1900.0,0,0.0,6679,228,10,1,0.15873015873015872,0.2222222222222222,0.42508646556265606,12.590201259992293,13.477088948787062,0.9862385321100917,0.0,0.0,0.11111111111111112,13.29162442196889,0,0.0,0.3,7806200.0,365,0.0,0.20833333333333334,0.2916666666666667,0.16393442622950818,0.35154826958105645,0,0
18779,2025-12-31,1900.0,0,0.0,6864,148,7,0,0.16363636363636364,0.6727272727272727,0.6677633477633478,12.906482430643482,13.280212483399735,0.9705219939011022,0.2,0.4,0.3555555555555555,12.888738298819419,7,0.3333333333333333,0.2,6143600.0,365,0.0,0.12939643942683457,0.40425531914893614,0.11627906976744186,0.3905038759689923,0,1
18779,2025-12-31,1900.0,0,0.0,7171,110,7,2,0.0625,0.40625,0.5482638888888889,12.748400364866724,13.297872340425531,0.9778093513101729,0.0,0.2,0.5555555555555556,13.00278392699698,3,0.3333333333333333,0.0,5828660.0,365,0.0,0.16399560922063666,0.41251372118551044,0.14358974358974358,0.38461538461538464,0,0
18779,2025-12-31,1900.0,0,0.0,7001,1509,4,0,0.20689655172413793,0.5862068965517241,0.644704433497537,12.675661003208054,13.404825737265417,0.9011585266531649,0.2,0.6,0.7555555555555555,12.079873011436527,12,0.3333333333333333,0.0,6259000.0,365,0.0,0.15709969788519637,0.459214501510574,0.17661691542288557,0.48258706467661694,0,0
18779,2025-12-31,1900.0,0,0.0,6898,32,5,2,0.20454545454545456,0.5681818181818182,0.656143414666142,12.619801290878168,13.368983957219251,0.8944282060126223,0.4,0.6,0.5833333333333334,11.957596337067143,12,0.6666666666666666,0.1,5356000.0,365,0.0,0.0641727493917275,0.2822384428223844,0.10475578406169665,0.35796915167095117,0,0
18779,2025-12-31,1900.0,0,0.0,7363,841,4,0,0.0,0.4166666666666667,0.569973544973545,13.066347003314206,13.333333333333334,0.9834583626960003,0.0,0.2,0.48888888888888893,13.112778169280004,3,0.3333333333333333,0.1,385000.0,365,0.0,0.12280701754385964,0.2631578947368421,0.16964285714285715,0.4642857142857143,0,0
18779,2025-12-31,1900.0,0,0.0,6965,39,4,1,0.28,0.72,0.7084603174603175,12.670360968954343,13.192612137203167,0.9230247574799576,0.4,0.6,0.6488888888888888,12.177107618469098,13,0.6666666666666666,0.0,4570571.0,365,0.0,0.16848850358085188,0.43648699585375045,0.12944983818770225,0.39158576051779936,0,0
18779,2025-12-31,1900.0,0,0.0,7471,2271,6,2,0.0,0.4,0.46333333333333326,12.862055814685487,13.280212483399735,0.975066647498116,0.0,0.4,0.48888888888888893,12.94909226425121,7,0.3333333333333333,0.0,5410761.0,365,0.0,0.208955223880597,0.46766169154228854,0.17661691542288557,0.48258706467661694,0,0
18779,2025-12-31,1900.0,0,0.0,7336,1401,5,2,0.3,0.4,0.5842063492063492,13.015284726465207,13.513513513513514,0.9673509906078795,0.4,0.4,0.48888888888888893,13.072310683890265,10,0.6666666666666666,0.2,6615724.0,365,0.0,0.23702830188679244,0.5589622641509434,0.19973190348525469,0.5281501340482574,0,0
18779,2025-12-31,1900.0,0,0.0,7375,2125,7,1,0.0,0.15,0.4435119047619048,12.9344651178141,13.531799729364005,0.9637249818443702,0.0,0.4,0.4222222222222222,13.04093344850298,6,0.6666666666666666,0.0,7341501.0,365,0.0,0.0223463687150838,0.1452513966480447,0.09942135718043135,0.35139400315623354,0,0
18779,2025-12-31,1900.0,0,0.0,6901,635,5,0,0.3548387096774194,0.4838709677419355,0.6150747102360006,12.76490221805439,13.280212483399735,0.9371695852129114,0.8,1.0,0.9428571428571428,12.445811224607057,22,1.0,0.0,5660000.0,365,0.0,0.20234113712374582,0.451505016722408,0.1541318477251625,0.36768802228412256,0,0
18784,2025-12-31,1900.0,0,-1.0,6066,2219,8,1,0.14705882352941177,0.5441176470588235,0.6331418173329938,12.670198057051769,13.157894736842104,0.905425041149228,0.2,0.6,0.6858585858585858,11.913487383542472,11,0.3333333333333333,0.0,6870080.0,365,0.0,0.8,0.8,0.1448019801980198,0.43935643564356436,0,1
18784,2025-12-31,1900.0,0,-1.0,5570,2397,11,2,0.16666666666666666,0.4473684210526316,0.6152091086301612,12.642495556784969,13.280212483399735,0.8866357367157448,0.0,0.4,0.6444444444444445,11.774710978960755,5,0.6666666666666666,0.1,10124000.0,365,0.0,0.0,0.0,0.16393442622950818,0.35154826958105645,0,0
18784,2025-12-31,1900.0,0,-1.0,6328,1912,7,1,0.05747126436781609,0.3103448275862069,0.4744174089001675,12.448359064491932,13.106159895150721,0.8991880580411022,0.4,0.6,0.7247619047619047,11.784902464496753,14,0.6666666666666666,0.1,3625000.0,365,0.0,0.07692307692307693,0.46153846153846156,0.1111111111111111,0.3367003367003367,0,0
18784,2025-12-31,1900.0,0,-1.0,5228,1724,12,2,0.22018348623853212,0.5045871559633027,0.6007906721209473,12.691981223651663,13.26259946949602,0.8396436525612474,0.0,0.2,0.17777777777777776,11.1358574610245,3,0.3333333333333333,0.5,12135000.0,365,0.0,0.07692307692307693,0.3076923076923077,0.16393442622950818,0.35154826958105645,0,0
18784,2025-12-31,1900.0,0,-1.0,6657,1532,6,1,0.1282051282051282,0.41025641025641024,0.42814777814777816,12.36645495813926,12.936610608020699,0.8816851131642012,0.2,0.4,0.3877272727272727,11.406016987893935,8,0.3333333333333333,0.4,2137000.0,365,0.0,0.0,0.2857142857142857,0.1541318477251625,0.36768802228412256,0,0
18784,2025-12-31,1900.0,0,-1.0,6342,2223,7,2,0.12121212121212122,0.45454545454545453,0.5013582797673707,12.672203419165823,13.14060446780552,0.9009068043951408,0.2,0.6,0.3888888888888889,11.838459978911182,10,0.6666666666666666,0.3,4899000.0,365,0.0,0.10526315789473684,0.47368421052631576,0.08543046357615894,0.30596026490066225,0,0
18784,2025-12-31,1900.0,0,-1.0,5325,2446,12,2,0.15328467153284672,0.36496350364963503,0.5268258708039729,12.468425317049993,13.157894736842104,0.8681584936097093,0.0,0.2,0.3333333333333333,11.423138073811964,3,0.3333333333333333,0.3,9036000.0,365,0.0,0.25,0.25,0.1448019801980198,0.43935643564356436,0,0
18780,2025-12-31,1960.0,0,-1.0,7428,615,6,2,0.18181818181818182,0.5454545454545454,0.6641414141414141,13.459846302206,14.104372355430183,0.9639459595258157,0.2,0.4,0.6,13.595852743664537,8,0.3333333333333333,0.0,35459689.0,365,60.0,0.11188118811881188,0.3594059405940594,0.13548387096774195,0.4258064516129032,0,1
18780,2025-12-31,1960.0,0,-1.0,6514,27,6,2,0.3333333333333333,0.6222222222222222,0.6543706910373577,12.800453786709456,13.26259946949602,0.9265668956718481,0.4,0.6,0.48,12.288685618990028,13,0.6666666666666666,0.2,7507000.0,365,60.0,0.061850311850311854,0.2312889812889813,0.12116316639741519,0.36187399030694667,0,0
18780,2025-12-31,1960.0,0,-1.0,6355,1401,7,1,0.5588235294117647,0.8823529411764706,0.8572829131652662,13.018471115515165,13.513513513513514,0.9362816059453142,1.0,1.0,0.9,12.652454134396137,25,1.0,0.0,8009560.0,365,60.0,0.23702830188679244,0.5589622641509434,0.19973190348525469,0.5281501340482574,0,0
18780,2025-12-31,1960.0,0,-1.0,5906,28,9,1,0.16981132075471697,0.5943396226415094,0.656266165700128,12.733701179790815,13.386880856760374,0.8710076069205591,0.0,0.4,0.6,11.660075059177498,6,0.6666666666666666,0.0,12530440.0,365,60.0,0.14170908116796144,0.3964639699973212,0.11175337186897881,0.394990366088632,0,0
18780,2025-12-31,1960.0,0,-1.0,6261,860,8,2,0.1724137931034483,0.4482758620689655,0.5673844354878838,12.719281928327813,13.495276653171391,0.8810105190222186,0.2,0.8,0.7555555555555555,11.889480688558956,14,1.0,0.1,6554200.0,365,60.0,0.15865168539325844,0.42067415730337077,0.1448019801980198,0.43935643564356436,0,0
18780,2025-12-31,1960.0,0,-1.0,6783,110,5,0,0.6388888888888888,0.8333333333333334,0.7933752204585538,13.07152915738488,13.831258644536653,0.9091387834294948,0.6,1.0,0.775,12.574533657392736,21,1.0,0.2,33885000.0,365,60.0,0.16399560922063666,0.41251372118551044,0.23796033994334279,0.49575070821529743,0,0
18780,2025-12-31,1960.0,0,-1.0,7253,2036,8,1,0.11764705882352941,0.23529411764705882,0.3630952380952381,13.008521074651679,13.605442176870747,0.9697449577630278,0.0,0.4,0.4666666666666667,13.19380894915684,4,0.6666666666666666,0.1,14107689.0,365,60.0,0.05263157894736842,0.10526315789473684,0.18333333333333332,0.3769230769230769,0,0
18781,2025-12-31,1800.0,0,-1.0,6927,110,4,2,0.06666666666666667,0.3333333333333333,0.45905002405002404,12.323022596755367,12.78772378516624,0.9137354954875131,0.2,0.6,0.3090909090909091,11.68459712899633,10,0.6666666666666666,0.1,1120000.0,365,100.0,0.16399560922063666,0.41251372118551044,0.09386281588447654,0.2743682310469314,0,1
18781,2025-12-31,1800.0,0,-1.0,4968,898,13,0,0.1557377049180328,0.4016393442622951,0.5320999810753909,12.404005597763494,12.903225806451612,0.8881702197554802,0.2,0.6,0.5777777777777777,11.460260900070711,10,0.3333333333333333,0.1,7858000.0,365,100.0,0.09906759906759907,0.3146853146853147,0.11885245901639344,0.29508196721311475,0,0
18781,2025-12-31,1800.0,0,-1.0,5700,1064,11,2,0.06451612903225806,0.2903225806451613,0.5163600288600289,12.343335494410661,12.903225806451612,0.8988963773743933,0.2,0.4,0.6888888888888889,11.598662933863139,9,0.3333333333333333,0.1,5074000.0,365,100.0,0.09814323607427056,0.27851458885941643,0.09386281588447654,0.2743682310469314,0,0
18781,2025-12-31,1800.0,0,-1.0,6343,1023,7,2,0.07936507936507936,0.38095238095238093,0.5222949449139925,12.500497991807617,12.936610608020699,0.9242660594569757,0.4,0.8,0.64,11.956870109404601,16,1.0,0.0,3114000.0,365,100.0,0.07246376811594203,0.2318840579710145,0.11885245901639344,0.29508196721311475,0,0
18781,2025-12-31,1800.0,0,-1.0,6999,1854,4,1,0.0425531914893617,0.1276595744680851,0.2425792883239692,12.093395609263435,12.626262626262626,0.8934081203650447,0.2,0.2,0.22222222222222224,11.280405560164706,5,0.3333333333333333,0.6,862000.0,365,100.0,0.03769140164899882,0.15312131919905772,0.0473186119873817,0.14195583596214512,0,0
18781,2025-12-31,1800.0,0,-1.0,6674,2125,6,1,0.027777777777777776,0.1388888888888889,0.37876683501683506,12.361233957454957,12.919896640826872,0.9117367662189972,0.2,0.4,0.48,11.779544783191177,7,0.3333333333333333,0.0,1222323.0,365,100.0,0.0223463687150838,0.1452513966480447,0.09942135718043135,0.35139400315623354,0,0
18781,2025-12-31,1800.0,0,-1.0,7194,33,3,1,0.0,0.25,0.4157986111111111,12.109468477259421,12.578616352201259,0.9428990693560803,0.0,0.2,0.2416666666666667,11.86036565227774,6,0.0,0.0,400000.0,365,100.0,0.10414694186707063,0.3380041658776747,0.10475578406169665,0.35796915167095117,0,0
18777,2025-12-31,1800.0,0,-1.0,7188,451,3,2,0.26666666666666666,0.4,0.45016835016835016,12.145374910227005,12.755102040816325,0.9098861522297104,0.2,0.2,0.3416666666666667,11.605690717215692,5,0.3333333333333333,0.2,1010000.0,365,100.0,0.0855614973262032,0.21390374331550802,0.08543046357615894,0.30596026490066225,0,1
18777,2025-12-31,1800.0,0,-1.0,6918,1509,4,2,0.26666666666666666,0.6666666666666666,0.5511111111111112,12.492080839614147,12.87001287001287,0.9229214548684572,0.6,0.6,0.5,11.878011002168046,15,0.6666666666666666,0.3,1032000.0,365,100.0,0.15709969788519637,0.459214501510574,0.17661691542288557,0.48258706467661694,0,0
18777,2025-12-31,1800.0,0,-1.0,7054,1401,4,1,0.26666666666666666,0.6,0.5908297258297258,12.481314007632061,12.755102040816325,0.9663721455204526,0.2,0.6,0.6580952380952381,12.326175325515976,11,0.6666666666666666,0.1,1100000.0,365,100.0,0.23702830188679244,0.5589622641509434,0.19973190348525469,0.5281501340482574,0,0
18777,2025-12-31,1800.0,0,-1.0,7190,33,3,1,0.09090909090909091,0.5454545454545454,0.5659353272989637,12.268335208292978,12.69035532994924,0.9349462146186193,0.0,0.6,0.425,11.86479967790126,10,1.0,0.1,928000.0,365,100.0,0.10414694186707063,0.3380041658776747,0.10475578406169665,0.35796915167095117,0,0
18777,2025-12-31,1800.0,0,-1.0,7330,2271,5,1,0.13636363636363635,0.3181818181818182,0.3844926538108356,12.565296406862538,13.020833333333334,0.9709228824273073,0.0,0.0,0.04444444444444444,12.642225031605564,0,0.0,0.6,1150000.0,365,100.0,0.208955223880597,0.46766169154228854,0.17661691542288557,0.48258706467661694,0,0
18777,2025-12-31,1800.0,0,-1.0,7370,138,4,2,0.047619047619047616,0.23809523809523808,0.553296571153714,12.62091073754197,12.970168612191959,0.974231280111626,0.0,0.2,0.7111111111111111,12.635943970319403,7,0.3333333333333333,0.1,1318669.0,365,100.0,0.1286654697785757,0.3774187113504887,0.09942135718043135,0.35139400315623354,0,0
18777,2025-12-31,1800.0,0,-1.0,6057,175,8,2,0.14285714285714285,0.39285714285714285,0.5886221913007628,12.303611542238482,12.722646310432571,0.9122872652279581,0.6,1.0,0.6666666666666667,11.606708209007103,20,1.0,0.0,1065000.0,365,100.0,0.08516886930983847,0.2701908957415565,0.1111111111111111,0.3367003367003367,0,0
18777,2025-12-31,1800.0,0,-1.0,7106,1076,3,2,0.0,0.3888888888888889,0.6316237774571108,12.426536321542414,12.820512820512821,0.9484344906746414,0.0,0.2,0.5276190476190477,12.159416547110787,5,0.0,0.0,1102000.0,365,100.0,0.11307420494699646,0.37279151943462896,0.08543046357615894,0.30596026490066225,0,0
18777,2025-12-31,1800.0,0,-1.0,6966,2125,5,2,0.03571428571428571,0.2857142857142857,0.4418972892187178,12.294848861936005,12.642225031605564,0.9469178769156701,0.0,0.2,0.28984126984126984,11.971148886418082,3,0.3333333333333333,0.5,823632.0,365,100.0,0.0223463687150838,0.1452513966480447,0.09942135718043135,0.35139400315623354,0,0
18777,2025-12-31,1800.0,0,-1.0,7191,32,3,1,0.13333333333333333,0.3333333333333333,0.5064285714285715,12.017178863954607,12.56281407035176,0.922516817765201,0.2,0.2,0.35,11.589407258356797,6,0.3333333333333333,0.0,706000.0,365,100.0,0.0641727493917275,0.2822384428223844,0.10475578406169665,0.35796915167095117,0,0
18777,2025-12-31,1800.0,0,-1.0,7079,23,3,0,0.1111111111111111,0.4444444444444444,0.42233645983645984,12.116366002149942,12.658227848101266,0.8333333333333334,0.0,0.2,0.2,10.548523206751055,3,0.3333333333333333,0.6,775000.0,365,100.0,0.08223240765705042,0.31760582367214885,0.11175337186897881,0.394990366088632,0,0
18777,2025-12-31,1800.0,0,-1.0,7187,110,3,0,0.1,0.35,0.4034217171717172,12.467011674750564,12.919896640826872,0.9523565897484242,0.2,1.0,0.6977777777777778,12.30434870476,13,1.0,0.2,1254000.0,365,100.0,0.16399560922063666,0.41251372118551044,0.23796033994334279,0.49575070821529743,0,0
18778,2025-12-31,1800.0,0,-2.0,7185,110,3,0,0.5833333333333334,0.8333333333333334,0.6944444444444445,12.741747054948647,13.26259946949602,0.9328153158581901,0.2,0.6,0.33333333333333337,12.371555913238595,11,0.6666666666666666,0.1,2190000.0,365,100.0,0.16399560922063666,0.41251372118551044,0.23796033994334279,0.49575070821529743,0,1
18778,2025-12-31,1800.0,0,-2.0,6987,719,4,2,0.14285714285714285,0.5714285714285714,0.5874768089053803,12.744810672474527,13.106159895150721,0.9576527545245677,0.4,0.6,0.5828571428571429,12.551150124830507,12,1.0,0.0,3227000.0,365,100.0,0.15789473684210525,0.40789473684210525,0.13548387096774195,0.4258064516129032,0,0
18778,2025-12-31,1800.0,0,-2.0,7255,1509,5,2,0.47058823529411764,0.8823529411764706,0.8575099736864443,12.850797539219819,13.106159895150721,0.9815165104800183,0.6,1.0,0.9333333333333333,12.863912326081499,20,1.0,0.0,2981464.0,365,100.0,0.15709969788519637,0.459214501510574,0.17661691542288557,0.48258706467661694,0,0
18778,2025-12-31,1800.0,0,-2.0,6702,2332,5,2,0.19444444444444445,0.3888888888888889,0.6100198412698412,12.505027130665212,13.089005235602093,0.9062831594516142,0.2,0.2,0.47759740259740263,11.862345019000184,6,0.3333333333333333,0.0,2670000.0,365,100.0,0.1724137931034483,0.3103448275862069,0.1448019801980198,0.43935643564356436,0,0
18778,2025-12-31,1800.0,0,-2.0,7314,1401,5,0,0.4,0.6,0.55,12.50955573535387,12.836970474967906,0.9744943917840667,0.4,0.6,0.55,12.50955573535387,12,0.6666666666666666,0.2,72000.0,312,100.0,0.23702830188679244,0.5589622641509434,0.19973190348525469,0.5281501340482574,0,0
18778,2025-12-31,1800.0,0,-2.0,7034,32,4,2,0.08333333333333333,0.4444444444444444,0.49929954304954305,12.357790344977042,13.020833333333334,0.8539252716947234,0.0,0.4,0.12666666666666668,11.118818641858379,5,0.6666666666666666,0.3,2112000.0,365,100.0,0.0641727493917275,0.2822384428223844,0.10475578406169665,0.35796915167095117,0,0
18778,2025-12-31,1800.0,0,-2.0,6936,1492,4,0,0.14285714285714285,0.4642857142857143,0.525453514739229,12.303634440796719,12.953367875647668,0.9142990222113713,0.0,0.4,0.3926984126984127,11.84325158304885,4,0.3333333333333333,0.2,2242000.0,365,100.0,0.09567901234567901,0.3549382716049383,0.09942135718043135,0.35139400315623354,0,0
