margin_pct,max_odds,bets,pnl,roi,hit_rate,avg_odds
5.0,6.0,40,18800.0,47.0,32.5,4.922499999999999
5.0,8.0,111,-2800.0,-2.5225225225225225,18.01801801801802,6.377477477477479
5.0,12.0,306,-74800.0,-24.444444444444443,10.457516339869281,8.66437908496732
5.0,99.0,957,-318200.0,-33.249738766980144,5.22466039707419,21.577220480668757
10.0,6.0,32,26800.0,83.75,40.625,4.878125
10.0,8.0,85,-4500.0,-5.294117647058823,18.823529411764707,6.358823529411766
10.0,12.0,258,-72200.0,-27.984496124031004,10.077519379844961,8.815116279069768
10.0,99.0,895,-301600.0,-33.69832402234637,4.916201117318435,22.39284916201117
15.0,6.0,29,25400.0,87.58620689655172,41.37931034482759,4.86551724137931
15.0,8.0,77,-900.0,-1.1688311688311688,19.480519480519483,6.35974025974026
15.0,12.0,237,-84100.0,-35.485232067510545,9.282700421940929,8.851054852320674
15.0,99.0,856,-295500.0,-34.521028037383175,4.672897196261682,22.889719626168223
20.0,6.0,22,19500.0,88.63636363636364,40.909090909090914,4.8545454545454545
20.0,8.0,57,-1100.0,-1.9298245614035088,19.298245614035086,6.321052631578947
20.0,12.0,196,-63300.0,-32.295918367346935,9.183673469387756,9.035204081632653
20.0,99.0,797,-256700.0,-32.20828105395232,4.51693851944793,23.809033877038896
