race_id,date,distance,track_quality,temperature,horse_id,driver_id,h_win_rate,h_top_3_rate,h_avg_percentile,h_avg_speed,h_best_speed,h_speed_ratio,h_points_l5,h_top3_l3,h_total_prize,h_days_since,h_win_rate_l5,h_top_3_rate_l5,h_avg_percentile_l5,h_avg_speed_l5,d_win_rate,d_top_3_rate,hd_pair_runs,win
18776,2025-12-31,1900.0,0,0.0,7086,1854,0.06896551724137931,0.1724137931034483,0.2612977061252923,11.99387252386108,12.674271229404308,0.9142526071842412,5,0.3333333333333333,570000.0,365,0.2,0.2,0.2,11.587485515643106,0.03769140164899882,0.15312131919905772,0,0
18776,2025-12-31,1900.0,0,0.0,7358,1791,0.2857142857142857,0.5714285714285714,0.5733766233766234,12.551021766039257,12.578616352201259,0.9970749738668279,13,0.6666666666666666,435000.0,179,0.4,0.6,0.6527272727272727,12.541823570651923,0.16923076923076924,0.37948717948717947,0,0
18785,2025-12-31,1800.0,0,0.0,6340,33,0.15384615384615385,0.38461538461538464,0.5481252081252082,12.533498369669882,13.089005235602093,0.899006891762971,13,0.3333333333333333,4500500.0,365,0.4,0.6,0.5777777777777777,11.76710591312789,0.10414694186707063,0.3380041658776747,0,1
18785,2025-12-31,1800.0,0,0.0,6308,860,0.21666666666666667,0.6166666666666667,0.6045171957671958,12.824482985426634,13.333333333333334,0.8735735460509194,15,0.6666666666666666,6202000.0,365,0.6,0.6,0.6,11.647647280678926,0.15865168539325844,0.42067415730337077,0,0
18785,2025-12-31,1800.0,0,0.0,6700,1509,0.2,0.64,0.6739047619047619,12.669516822476703,13.192612137203167,0.9425648764038486,21,1.0,2354000.0,365,0.6,1.0,0.9555555555555555,12.434892828546815,0.15709969788519637,0.459214501510574,0,0
18785,2025-12-31,1800.0,0,0.0,7173,110,0.19047619047619047,0.2857142857142857,0.4294028722600151,12.90290501022765,13.26259946949602,0.9768228973907673,2,0.3333333333333333,8785970.0,365,0.0,0.2,0.33333333333333337,12.955210840726357,0.16399560922063666,0.41251372118551044,0,0
18785,2025-12-31,1800.0,0,0.0,7136,1791,0.11538461538461539,0.5,0.4851273726273726,12.568926702332622,12.953367875647668,0.9433342602007097,8,0.3333333333333333,1775000.0,365,0.0,0.6,0.45499999999999996,12.219355702081732,0.16923076923076924,0.37948717948717947,0,0
18785,2025-12-31,1800.0,0,0.0,6310,719,0.3,0.575,0.6093055555555555,12.529670085714876,13.03780964797914,0.9201989774646764,9,0.3333333333333333,3673000.0,365,0.2,0.4,0.6888888888888889,11.997379106449497,0.15789473684210525,0.40789473684210525,0,0
18785,2025-12-31,1800.0,0,0.0,6617,841,0.21153846153846154,0.4807692307692308,0.5894834332334332,12.69678758828465,13.123359580052494,0.9206330980854659,11,0.3333333333333333,4171000.0,365,0.4,0.4,0.6,12.081799187473306,0.12280701754385964,0.2631578947368421,0,0
18785,2025-12-31,1800.0,0,0.0,5905,28,0.16666666666666666,0.47058823529411764,0.627349828820417,12.710871985982413,13.26259946949602,0.9015243416546748,8,0.3333333333333333,9155500.0,365,0.0,0.6,0.6666666666666666,11.956556255367039,0.14170908116796144,0.3964639699973212,0,0
18785,2025-12-31,1800.0,0,0.0,6704,23,0.041666666666666664,0.375,0.4970568783068783,12.602816024599472,13.03780964797914,0.9279059752321729,11,1.0,3561000.0,365,0.2,0.6,0.7555555555555555,12.097861476299517,0.08223240765705042,0.31760582367214885,0,0
18785,2025-12-31,1800.0,0,0.0,6018,620,0.12857142857142856,0.4857142857142857,0.55921768707483,12.61399894876185,13.386880856760374,0.8885489510480103,13,0.3333333333333333,5298000.0,365,0.4,0.6,0.7777777777777778,11.89489894307912,0.13333333333333333,0.44,0,0
18782,2025-12-31,1900.0,0,0.0,6021,1747,0.11764705882352941,0.49019607843137253,0.6134864046628753,12.517812774432986,13.03780964797914,0.8910351652697485,6,0.3333333333333333,7139000.0,365,0.2,0.2,0.4222222222222222,11.617146874442614,0.2,0.7,0,1
18782,2025-12-31,1900.0,0,0.0,5288,2220,0.15789473684210525,0.38345864661654133,0.5438686000716076,12.470360076878432,12.987012987012987,0.8527131782945737,1,0.0,8259500.0,365,0.0,0.0,0.13333333333333336,11.07419712070875,0.0,0.3333333333333333,0,0
18782,2025-12-31,1900.0,0,0.0,5960,2219,0.16901408450704225,0.4507042253521127,0.6213381297888341,12.64251063876324,13.245033112582782,0.9143254789563225,16,0.6666666666666666,7787400.0,365,0.4,0.8,0.8666666666666666,12.110271244454603,0.8,0.8,0,0
18782,2025-12-31,1900.0,0,0.0,6435,2223,0.09259259259259259,0.42592592592592593,0.5120597509486399,12.548401141610226,12.936610608020699,0.9401278145315197,7,0.3333333333333333,3342000.0,365,0.2,0.4,0.4444444444444445,12.162067458363774,0.10526315789473684,0.47368421052631576,0,0
18782,2025-12-31,1900.0,0,0.0,6438,2105,0.13043478260869565,0.30434782608695654,0.5378780036388732,12.473113473527611,12.936610608020699,0.9340275413560296,15,0.6666666666666666,3284000.0,365,0.4,0.6,0.8444444444444444,12.083150599689905,0.08333333333333333,0.3333333333333333,0,0
18782,2025-12-31,1900.0,0,0.0,5247,219,0.1271186440677966,0.423728813559322,0.5879778413676718,12.463458684417088,12.953367875647668,0.9297124856905263,17,1.0,7239000.0,365,0.4,1.0,0.888888888888889,12.042907845732206,0.08571428571428572,0.37142857142857144,0,0
18782,2025-12-31,1900.0,0,0.0,6153,2222,0.16129032258064516,0.3225806451612903,0.5104908532327888,12.434850850950678,12.936610608020699,0.9349530889517428,6,0.3333333333333333,3101000.0,365,0.0,0.2,0.5777777777777778,12.095124048534835,0.16666666666666666,0.5,0,0
18782,2025-12-31,1900.0,0,0.0,6679,228,0.15873015873015872,0.2222222222222222,0.4716312787741359,12.590201259992293,13.477088948787062,0.9862385321100917,0,0.0,7806200.0,365,0.0,0.0,0.11111111111111112,13.29162442196889,0.20833333333333334,0.2916666666666667,0,0
18779,2025-12-31,1900.0,0,0.0,6864,148,0.16363636363636364,0.6727272727272727,0.6805411255411256,12.906482430643482,13.280212483399735,0.9705219939011022,7,0.3333333333333333,6143600.0,365,0.2,0.4,0.3555555555555555,12.888738298819419,0.12939643942683457,0.40425531914893614,0,1
18779,2025-12-31,1900.0,0,0.0,7171,110,0.0625,0.40625,0.5482638888888889,12.748400364866724,13.297872340425531,0.9778093513101729,3,0.3333333333333333,5828660.0,365,0.0,0.2,0.5555555555555556,13.00278392699698,0.16399560922063666,0.41251372118551044,0,0
18779,2025-12-31,1900.0,0,0.0,7001,1509,0.20689655172413793,0.5862068965517241,0.648535851122058,12.675661003208054,13.404825737265417,0.9011585266531649,12,0.3333333333333333,6259000.0,365,0.2,0.6,0.7555555555555555,12.079873011436527,0.15709969788519637,0.459214501510574,0,0
18779,2025-12-31,1900.0,0,0.0,6898,32,0.20454545454545456,0.5681818181818182,0.6828479601206874,12.619801290878168,13.368983957219251,0.8944282060126223,12,0.6666666666666666,5356000.0,365,0.4,0.6,0.6222222222222222,11.957596337067143,0.0641727493917275,0.2822384428223844,0,0
18779,2025-12-31,1900.0,0,0.0,7363,841,0.0,0.4166666666666667,0.569973544973545,13.066347003314206,13.333333333333334,0.9834583626960003,3,0.3333333333333333,385000.0,365,0.0,0.2,0.48888888888888893,13.112778169280004,0.12280701754385964,0.2631578947368421,0,0
18779,2025-12-31,1900.0,0,0.0,6965,39,0.28,0.72,0.7284603174603174,12.670360968954343,13.192612137203167,0.9230247574799576,13,0.6666666666666666,4570571.0,365,0.4,0.6,0.7488888888888889,12.177107618469098,0.16848850358085188,0.43648699585375045,0,0
18779,2025-12-31,1900.0,0,0.0,7471,2271,0.0,0.4,0.46333333333333326,12.862055814685487,13.280212483399735,0.975066647498116,7,0.3333333333333333,5410761.0,365,0.0,0.4,0.48888888888888893,12.94909226425121,0.208955223880597,0.46766169154228854,0,0
18779,2025-12-31,1900.0,0,0.0,7336,1401,0.3,0.4,0.5842063492063492,13.015284726465207,13.513513513513514,0.9673509906078795,10,0.6666666666666666,6615724.0,365,0.4,0.4,0.48888888888888893,13.072310683890265,0.23702830188679244,0.5589622641509434,0,0
18779,2025-12-31,1900.0,0,0.0,7375,2125,0.0,0.15,0.4435119047619048,12.9344651178141,13.531799729364005,0.9637249818443702,6,0.6666666666666666,7341501.0,365,0.0,0.4,0.4222222222222222,13.04093344850298,0.0223463687150838,0.1452513966480447,0,0
18779,2025-12-31,1900.0,0,0.0,6901,635,0.3548387096774194,0.4838709677419355,0.6185483870967742,12.76490221805439,13.280212483399735,0.9371695852129114,22,1.0,5660000.0,365,0.8,1.0,0.9555555555555555,12.445811224607057,0.20234113712374582,0.451505016722408,0,0
18784,2025-12-31,1900.0,0,-1.0,6066,2219,0.14705882352941177,0.5441176470588235,0.6737161531279179,12.670198057051769,13.157894736842104,0.905425041149228,11,0.3333333333333333,6870080.0,365,0.2,0.6,0.7555555555555555,11.913487383542472,0.8,0.8,0,1
18784,2025-12-31,1900.0,0,-1.0,5570,2397,0.16666666666666666,0.4473684210526316,0.6353272701956912,12.642495556784969,13.280212483399735,0.8866357367157448,5,0.6666666666666666,10124000.0,365,0.0,0.4,0.6444444444444445,11.774710978960755,0.0,0.0,0,0
18784,2025-12-31,1900.0,0,-1.0,6328,1912,0.05747126436781609,0.3103448275862069,0.5129409862168484,12.448359064491932,13.106159895150721,0.8991880580411022,14,0.6666666666666666,3625000.0,365,0.4,0.6,0.711111111111111,11.784902464496753,0.07692307692307693,0.46153846153846156,0,0
18784,2025-12-31,1900.0,0,-1.0,5228,1724,0.22018348623853212,0.5045871559633027,0.6243357559871321,12.691981223651663,13.26259946949602,0.8396436525612474,3,0.3333333333333333,12135000.0,365,0.0,0.2,0.17777777777777776,11.1358574610245,0.07692307692307693,0.3076923076923077,0,0
18784,2025-12-31,1900.0,0,-1.0,6657,1532,0.1282051282051282,0.41025641025641024,0.4515771265771266,12.36645495813926,12.936610608020699,0.8816851131642012,8,0.3333333333333333,2137000.0,365,0.2,0.4,0.4,11.406016987893935,0.0,0.2857142857142857,0,0
18784,2025-12-31,1900.0,0,-1.0,6342,2223,0.12121212121212122,0.45454545454545453,0.5690536315536315,12.672203419165823,13.14060446780552,0.9009068043951408,10,0.6666666666666666,4899000.0,365,0.2,0.6,0.6222222222222222,11.838459978911182,0.10526315789473684,0.47368421052631576,0,0
18784,2025-12-31,1900.0,0,-1.0,5325,2446,0.15328467153284672,0.36496350364963503,0.5482131007678454,12.468425317049993,13.157894736842104,0.8681584936097093,3,0.3333333333333333,9036000.0,365,0.0,0.2,0.3333333333333333,11.423138073811964,0.25,0.25,0,0
18780,2025-12-31,1960.0,0,-1.0,7428,615,0.18181818181818182,0.5454545454545454,0.6641414141414141,13.459846302206,14.104372355430183,0.9639459595258157,8,0.3333333333333333,35459689.0,365,0.2,0.4,0.6,13.595852743664537,0.11188118811881188,0.3594059405940594,0,1
18780,2025-12-31,1960.0,0,-1.0,6514,27,0.3333333333333333,0.6222222222222222,0.6698292448292448,12.800453786709456,13.26259946949602,0.9265668956718481,13,0.6666666666666666,7507000.0,365,0.4,0.6,0.5777777777777777,12.288685618990028,0.061850311850311854,0.2312889812889813,0,0
18780,2025-12-31,1960.0,0,-1.0,6355,1401,0.5588235294117647,0.8823529411764706,0.8819094304388422,13.018471115515165,13.513513513513514,0.9362816059453142,25,1.0,8009560.0,365,1.0,1.0,1.0,12.652454134396137,0.23702830188679244,0.5589622641509434,0,0
18780,2025-12-31,1960.0,0,-1.0,5906,28,0.16981132075471697,0.5943396226415094,0.6761642707397425,12.733701179790815,13.386880856760374,0.8710076069205591,6,0.6666666666666666,12530440.0,365,0.0,0.4,0.6,11.660075059177498,0.14170908116796144,0.3964639699973212,0,0
18780,2025-12-31,1960.0,0,-1.0,6261,860,0.1724137931034483,0.4482758620689655,0.607799671592775,12.719281928327813,13.495276653171391,0.8810105190222186,14,1.0,6554200.0,365,0.2,0.8,0.7333333333333333,11.889480688558956,0.15865168539325844,0.42067415730337077,0,0
18780,2025-12-31,1960.0,0,-1.0,6783,110,0.6388888888888888,0.8333333333333334,0.8246252204585538,13.07152915738488,13.831258644536653,0.9091387834294948,21,1.0,33885000.0,365,0.6,1.0,0.9555555555555555,12.574533657392736,0.16399560922063666,0.41251372118551044,0,0
18780,2025-12-31,1960.0,0,-1.0,7253,2036,0.11764705882352941,0.23529411764705882,0.3630952380952381,13.008521074651679,13.605442176870747,0.9697449577630278,4,0.6666666666666666,14107689.0,365,0.0,0.4,0.4666666666666667,13.19380894915684,0.05263157894736842,0.10526315789473684,0,0
18781,2025-12-31,1800.0,0,-1.0,6927,110,0.06666666666666667,0.3333333333333333,0.47201298701298705,12.323022596755367,12.78772378516624,0.9137354954875131,10,0.6666666666666666,1120000.0,365,0.2,0.6,0.38686868686868686,11.68459712899633,0.16399560922063666,0.41251372118551044,0,1
18781,2025-12-31,1800.0,0,-1.0,4968,898,0.1557377049180328,0.4016393442622951,0.551951008918222,12.404005597763494,12.903225806451612,0.8881702197554802,10,0.3333333333333333,7858000.0,365,0.2,0.6,0.5777777777777777,11.460260900070711,0.09906759906759907,0.3146853146853147,0,0
18781,2025-12-31,1800.0,0,-1.0,5700,1064,0.06451612903225806,0.2903225806451613,0.5325745938649165,12.343335494410661,12.903225806451612,0.8988963773743933,9,0.3333333333333333,5074000.0,365,0.2,0.4,0.6888888888888889,11.598662933863139,0.09814323607427056,0.27851458885941643,0,0
18781,2025-12-31,1800.0,0,-1.0,6343,1023,0.07936507936507936,0.38095238095238093,0.590107996060377,12.500497991807617,12.936610608020699,0.9242660594569757,16,1.0,3114000.0,365,0.4,0.8,0.8666666666666666,11.956870109404601,0.07246376811594203,0.2318840579710145,0,0
18781,2025-12-31,1800.0,0,-1.0,6999,1854,0.0425531914893617,0.1276595744680851,0.2404516287495011,12.093395609263435,12.626262626262626,0.8934081203650447,5,0.3333333333333333,862000.0,365,0.2,0.2,0.22222222222222224,11.280405560164706,0.03769140164899882,0.15312131919905772,0,0
18781,2025-12-31,1800.0,0,-1.0,6674,2125,0.027777777777777776,0.1388888888888889,0.3883347362514029,12.361233957454957,12.919896640826872,0.9117367662189972,7,0.3333333333333333,1222323.0,365,0.2,0.4,0.5555555555555556,11.779544783191177,0.0223463687150838,0.1452513966480447,0,0
18781,2025-12-31,1800.0,0,-1.0,7194,33,0.0,0.25,0.4157986111111111,12.109468477259421,12.578616352201259,0.9428990693560803,6,0.0,400000.0,365,0.0,0.2,0.2416666666666667,11.86036565227774,0.10414694186707063,0.3380041658776747,0,0
18777,2025-12-31,1800.0,0,-1.0,7188,451,0.26666666666666666,0.4,0.45016835016835016,12.145374910227005,12.755102040816325,0.9098861522297104,5,0.3333333333333333,1010000.0,365,0.2,0.2,0.3416666666666667,11.605690717215692,0.0855614973262032,0.21390374331550802,0,1
18777,2025-12-31,1800.0,0,-1.0,6918,1509,0.26666666666666666,0.6666666666666666,0.5511111111111112,12.492080839614147,12.87001287001287,0.9229214548684572,15,0.6666666666666666,1032000.0,365,0.6,0.6,0.5,11.878011002168046,0.15709969788519637,0.459214501510574,0,0
18777,2025-12-31,1800.0,0,-1.0,7054,1401,0.26666666666666666,0.6,0.5908297258297258,12.481314007632061,12.755102040816325,0.9663721455204526,11,0.6666666666666666,1100000.0,365,0.2,0.6,0.6580952380952381,12.326175325515976,0.23702830188679244,0.5589622641509434,0,0
18777,2025-12-31,1800.0,0,-1.0,7190,33,0.09090909090909091,0.5454545454545454,0.5659353272989637,12.268335208292978,12.69035532994924,0.9349462146186193,10,1.0,928000.0,365,0.0,0.6,0.425,11.86479967790126,0.10414694186707063,0.3380041658776747,0,0
18777,2025-12-31,1800.0,0,-1.0,7330,2271,0.13636363636363635,0.3181818181818182,0.3844926538108356,12.565296406862538,13.020833333333334,0.9709228824273073,0,0.0,1150000.0,365,0.0,0.0,0.04444444444444444,12.642225031605564,0.208955223880597,0.46766169154228854,0,0
18777,2025-12-31,1800.0,0,-1.0,7370,138,0.047619047619047616,0.23809523809523808,0.553296571153714,12.62091073754197,12.970168612191959,0.974231280111626,7,0.3333333333333333,1318669.0,365,0.0,0.2,0.7111111111111111,12.635943970319403,0.1286654697785757,0.3774187113504887,0,0
18777,2025-12-31,1800.0,0,-1.0,6057,175,0.14285714285714285,0.39285714285714285,0.6203682230467945,12.303611542238482,12.722646310432571,0.9122872652279581,20,1.0,1065000.0,365,0.6,1.0,0.8444444444444444,11.606708209007103,0.08516886930983847,0.2701908957415565,0,0
18777,2025-12-31,1800.0,0,-1.0,7106,1076,0.0,0.3888888888888889,0.6316237774571108,12.426536321542414,12.820512820512821,0.9484344906746414,5,0.0,1102000.0,365,0.0,0.2,0.5276190476190477,12.159416547110787,0.11307420494699646,0.37279151943462896,0,0
18777,2025-12-31,1800.0,0,-1.0,6966,2125,0.03571428571428571,0.2857142857142857,0.4417272211915069,12.294848861936005,12.642225031605564,0.9469178769156701,3,0.3333333333333333,823632.0,365,0.0,0.2,0.2888888888888889,11.971148886418082,0.0223463687150838,0.1452513966480447,0,0
18777,2025-12-31,1800.0,0,-1.0,7191,32,0.13333333333333333,0.3333333333333333,0.5064285714285715,12.017178863954607,12.56281407035176,0.922516817765201,6,0.3333333333333333,706000.0,365,0.2,0.2,0.35,11.589407258356797,0.0641727493917275,0.2822384428223844,0,0
18777,2025-12-31,1800.0,0,-1.0,7079,23,0.1111111111111111,0.4444444444444444,0.42233645983645984,12.116366002149942,12.658227848101266,0.8333333333333334,3,0.3333333333333333,775000.0,365,0.0,0.2,0.2,10.548523206751055,0.08223240765705042,0.31760582367214885,0,0
18777,2025-12-31,1800.0,0,-1.0,7187,110,0.1,0.35,0.4034217171717172,12.467011674750564,12.919896640826872,0.9523565897484242,13,1.0,1254000.0,365,0.2,1.0,0.6977777777777778,12.30434870476,0.16399560922063666,0.41251372118551044,0,0
18778,2025-12-31,1800.0,0,-2.0,7185,110,0.5833333333333334,0.8333333333333334,0.6944444444444445,12.741747054948647,13.26259946949602,0.9328153158581901,11,0.6666666666666666,2190000.0,365,0.2,0.6,0.33333333333333337,12.371555913238595,0.16399560922063666,0.41251372118551044,0,1
18778,2025-12-31,1800.0,0,-2.0,6987,719,0.14285714285714285,0.5714285714285714,0.5897443826015254,12.744810672474527,13.106159895150721,0.9576527545245677,12,1.0,3227000.0,365,0.4,0.6,0.5955555555555556,12.551150124830507,0.15789473684210525,0.40789473684210525,0,0
18778,2025-12-31,1800.0,0,-2.0,7255,1509,0.47058823529411764,0.8823529411764706,0.8575099736864443,12.850797539219819,13.106159895150721,0.9815165104800183,20,1.0,2981464.0,365,0.6,1.0,0.9333333333333333,12.863912326081499,0.15709969788519637,0.459214501510574,0,0
18778,2025-12-31,1800.0,0,-2.0,6702,2332,0.19444444444444445,0.3888888888888889,0.6193171797338465,12.505027130665212,13.089005235602093,0.9062831594516142,6,0.3333333333333333,2670000.0,365,0.2,0.2,0.5111111111111111,11.862345019000184,0.1724137931034483,0.3103448275862069,0,0
18778,2025-12-31,1800.0,0,-2.0,7314,1401,0.4,0.6,0.55,12.50955573535387,12.836970474967906,0.9744943917840667,12,0.6666666666666666,72000.0,312,0.4,0.6,0.55,12.50955573535387,0.23702830188679244,0.5589622641509434,0,0
18778,2025-12-31,1800.0,0,-2.0,7034,32,0.08333333333333333,0.4444444444444444,0.5341760862594196,12.357790344977042,13.020833333333334,0.8539252716947234,5,0.6666666666666666,2112000.0,365,0.0,0.4,0.37777777777777777,11.118818641858379,0.0641727493917275,0.2822384428223844,0,0
18778,2025-12-31,1800.0,0,-2.0,6936,1492,0.14285714285714285,0.4642857142857143,0.535374149659864,12.303634440796719,12.953367875647668,0.9142990222113713,4,0.3333333333333333,2242000.0,365,0.0,0.4,0.44825396825396824,11.84325158304885,0.09567901234567901,0.3549382716049383,0,0
18778,2025-12-31,1800.0,0,-2.0,7396,1076,0.0,0.1875,0.35674603174603176,12.749247970403697,13.280212483399735,0.9685001484172625,6,0.6666666666666666,3277736.0,365,0.0,0.4,0.5777777777777777,12.861887761185425,0.11307420494699646,0.37279151943462896,0,0
18778,2025-12-31,1800.0,0,-2.0,6727,635,0.1,0.34,0.42659523809523814,12.426989980325011,13.071895424836601,0.8795989564936579,4,0.3333333333333333,2659000.0,365,0.0,0.2,0.3111111111111111,11.498025575080495,0.20234113712374582,0.451505016722408,0,0
18783,2025-12-31,2500.0,0,-2.0,6358,1064,0.06451612903225806,0.3870967741935484,0.5312718195782712,12.334284783457758,12.78772378516624,0.9147846891281031,5,0.3333333333333333,3547000.0,365,0.0,0.4,0.6222222222222222,11.698013927469347,0.09814323607427056,0.27851458885941643,0,1
18783,2025-12-31,2500.0,0,-2.0,5725,1076,0.2978723404255319,0.48936170212765956,0.5634456264775414,12.76859752224863,13.280212483399735,0.9073577980352886,5,0.3333333333333333,10775000.0,365,0.0,0.4,0.37777777777777777,12.049904356378335,0.11307420494699646,0.37279151943462896,0,0
18783,2025-12-31,2500.0,0,-2.0,7094,138,0.17857142857142858,0.4642857142857143,0.49070552463409606,12.265880874423756,12.87001287001287,0.9215430357914987,15,1.0,1534000.0,365,0.4,0.8,0.8063492063492064,11.860270730907319,0.1286654697785757,0.3774187113504887,0,0
18783,2025-12-31,2500.0,0,-2.0,6995,148,0.0,0.2857142857142857,0.49001924001923997,12.245726199130923,12.836970474967906,0.9023155107638124,6,0.3333333333333333,1491000.0,365,0.0,0.4,0.4666666666666666,11.582997570780647,0.12939643942683457,0.40425531914893614,0,0
18783,2025-12-31,2500.0,0,-2.0,6782,32,0.038461538461538464,0.3269230769230769,0.5164835164835165,12.40836052899603,12.87001287001287,0.9133692430664944,9,0.3333333333333333,2445000.0,365,0.2,0.4,0.6222222222222222,11.755073913339695,0.0641727493917275,0.2822384428223844,0,0
18783,2025-12-31,2500.0,0,-2.0,5925,2271,0.09375,0.3229166666666667,0.5685955537518038,12.417478857370522,12.853470437017995,0.9265608843277726,8,0.3333333333333333,4821640.0,365,0.2,0.2,0.6666666666666667,11.909522934804276,0.208955223880597,0.46766169154228854,0,0
18783,2025-12-31,2500.0,0,-2.0,6307,451,0.07462686567164178,0.34328358208955223,0.4921410264693847,12.412385600203967,12.970168612191959,0.8836663066753205,3,0.3333333333333333,3396000.0,365,0.0,0.2,0.4,11.461300994491836,0.0855614973262032,0.21390374331550802,0,0
18783,2025-12-31,2500.0,0,-2.0,6121,1854,0.10465116279069768,0.4069767441860465,0.600452196382429,12.580982576947168,13.315579227696405,0.8855479226589896,6,0.3333333333333333,8071400.0,365,0.0,0.4,0.6,11.791583524087745,0.03769140164899882,0.15312131919905772,0,0
18773,2025-12-20,1900.0,0,6.0,6121,138,0.09411764705882353,0.4,0.6016339869281047,12.587497913051735,13.315579227696405,0.8855479226589896,6,0.3333333333333333,8071400.0,365,0.0,0.4,0.6,11.791583524087745,0.12842021170361495,0.37707209906131417,0,1
18771,2025-12-20,1800.0,0,6.0,7392,138,0.05,0.15,0.5,12.384114774190897,12.870977597996303,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.12842021170361495,0.37707209906131417,0,1
18771,2025-12-20,1800.0,0,6.0,7419,28,1.0,1.0,0.5,10.214504596527068,10.214504596527068,1.0,5,1.0,0.0,7,1.0,1.0,0.5,10.214504596527068,0.14178504422406862,0.3961404449209327,1,0
18772,2025-12-20,1800.0,0,6.0,7477,1401,0.05,0.15,0.5,12.384114774190897,12.870977597996303,1.0,0,0.0,0.0,100,0.05,0.15,0.5,11.96595838101353,0.2334123222748815,0.556872037914692,0,1
18763,2025-12-20,1800.0,0,6.0,7415,1401,0.2,0.4,0.5848484848484848,12.011035999730659,12.391573729863692,0.9692906051782642,7,0.3333333333333333,84000.0,119,0.2,0.4,0.5848484848484848,12.011035999730659,0.2334123222748815,0.556872037914692,0,1
18763,2025-12-20,1800.0,0,6.0,7429,39,0.0,0.6666666666666666,0.5752525252525252,12.009738859048545,12.360939431396785,0.972596009965704,9,1.0,525000.0,119,0.0,0.6,0.5303030303030303,12.022200370404251,0.16861561674839684,0.4364390795926066,0,0
18763,2025-12-20,1800.0,0,6.0,7267,138,0.25,0.25,0.5573863636363636,11.740528516030642,11.990407673860911,0.9791600782369555,6,0.3333333333333333,56000.0,133,0.25,0.25,0.5573863636363636,11.740528516030642,0.12842021170361495,0.37707209906131417,0,0
18763,2025-12-20,1800.0,0,6.0,7262,69,0.5,0.5,0.6,11.50932400932401,11.655011655011656,0.9874999999999999,5,0.5,35000.0,28,0.5,0.5,0.6,11.50932400932401,0.07308970099667775,0.2563676633444075,0,0
18763,2025-12-20,1800.0,0,6.0,7422,33,0.4,0.4,0.44000000000000006,11.106879405092643,11.389521640091116,0.9751840117671341,10,0.6666666666666666,35000.0,105,0.4,0.4,0.44000000000000006,11.106879405092643,0.10424564063684609,0.33813495072024263,0,0
