strategy,bets,staked_ft,pnl_ft,roi_pct,hit_rate_pct,avg_odds
"5. Walk-Forward Direct EV Regression (Honest: edge 5%, MaxOdds <= 99)",84,84000,-28900,-34.4,14.29,10.27
