race_id,date,distance,horse_id,driver_id,horse_win_rate,horse_avg_km,horse_runs,driver_win_rate,driver_runs,win
18775,2025-12-31,1900.0,7113,138,0.0,86.80000000000001,2,0.1286654697785757,5013,0
18774,2025-12-31,1800.0,7419,28,0.5,95.4,2,0.14170908116796144,3733,0
18774,2025-12-31,1800.0,7344,860,0.05,83.76962409977165,0,0.15865168539325844,2225,0
18776,2025-12-31,1900.0,7144,138,0.2,81.32000000000001,5,0.1286654697785757,5013,1
18776,2025-12-31,1900.0,7480,23,0.0,78.24,6,0.08223240765705042,3709,0
18776,2025-12-31,1900.0,7192,33,0.21428571428571427,89.9,14,0.10414694186707063,5281,0
18776,2025-12-31,1900.0,7371,91,0.3333333333333333,82.62,6,0.09492364836978952,2423,0
18776,2025-12-31,1900.0,7125,2139,0.0,83.525,15,0.06341463414634146,205,0
18776,2025-12-31,1900.0,7242,2237,0.0,82.05,12,0.23404255319148937,141,0
18776,2025-12-31,1900.0,7325,2125,0.0,85.05,10,0.0223463687150838,179,0
18776,2025-12-31,1900.0,7086,1854,0.06896551724137931,86.3,29,0.03769140164899882,849,0
18776,2025-12-31,1900.0,7358,1791,0.2857142857142857,79.73333333333333,7,0.16923076923076924,195,0
18785,2025-12-31,1800.0,6340,33,0.15384615384615385,85.0,65,0.10414694186707063,5281,1
18785,2025-12-31,1800.0,6308,860,0.21666666666666667,85.96666666666665,60,0.15865168539325844,2225,0
18785,2025-12-31,1800.0,6700,1509,0.2,80.47999999999999,25,0.15709969788519637,662,0
18785,2025-12-31,1800.0,7173,110,0.19047619047619047,77.24000000000001,21,0.16399560922063666,4555,0
18785,2025-12-31,1800.0,7136,1791,0.11538461538461539,81.925,26,0.16923076923076924,195,0
18785,2025-12-31,1800.0,6310,719,0.3,83.5,40,0.15789473684210525,836,0
18785,2025-12-31,1800.0,6617,841,0.21153846153846154,82.775,52,0.12280701754385964,57,0
18785,2025-12-31,1800.0,5905,28,0.16666666666666666,83.67999999999999,102,0.14170908116796144,3733,0
18785,2025-12-31,1800.0,6704,23,0.041666666666666664,82.72,48,0.08223240765705042,3709,0
18785,2025-12-31,1800.0,6018,620,0.12857142857142856,84.1,70,0.13333333333333333,150,0
18782,2025-12-31,1900.0,6021,1747,0.11764705882352941,86.2,102,0.2,20,1
18782,2025-12-31,1900.0,5288,2220,0.15789473684210525,90.3,133,0.0,6,0
18782,2025-12-31,1900.0,5960,2219,0.16901408450704225,82.64,71,0.8,5,0
18782,2025-12-31,1900.0,6435,2223,0.09259259259259259,82.3,54,0.10526315789473684,19,0
18782,2025-12-31,1900.0,6438,2105,0.13043478260869565,82.86,46,0.08333333333333333,12,0
18782,2025-12-31,1900.0,5247,219,0.1271186440677966,83.08,118,0.08571428571428572,35,0
18782,2025-12-31,1900.0,6153,2222,0.16129032258064516,82.7,62,0.16666666666666666,6,0
18782,2025-12-31,1900.0,6679,228,0.15873015873015872,75.25,63,0.20833333333333334,24,0
18779,2025-12-31,1900.0,6864,148,0.16363636363636364,77.6,55,0.12939643942683457,2303,1
18779,2025-12-31,1900.0,7171,110,0.0625,76.92,32,0.16399560922063666,4555,0
18779,2025-12-31,1900.0,7001,1509,0.20689655172413793,82.82000000000001,29,0.15709969788519637,662,0
18779,2025-12-31,1900.0,6898,32,0.20454545454545456,83.7,44,0.0641727493917275,3288,0
18779,2025-12-31,1900.0,7363,841,0.0,76.275,12,0.12280701754385964,57,0
18779,2025-12-31,1900.0,6965,39,0.28,82.18,25,0.16848850358085188,2653,0
18779,2025-12-31,1900.0,7471,2271,0.0,77.24,10,0.208955223880597,201,0
18779,2025-12-31,1900.0,7336,1401,0.3,76.56666666666666,20,0.23702830188679244,848,0
18779,2025-12-31,1900.0,7375,2125,0.0,76.72,20,0.0223463687150838,179,0
18779,2025-12-31,1900.0,6901,635,0.3548387096774194,80.46000000000001,31,0.20234113712374582,2990,0
18784,2025-12-31,1900.0,6066,2219,0.14705882352941177,83.97999999999999,68,0.8,5,1
18784,2025-12-31,1900.0,5570,2397,0.16666666666666666,84.97999999999999,114,0.0,2,0
18784,2025-12-31,1900.0,6328,1912,0.05747126436781609,84.875,87,0.07692307692307693,13,0
18784,2025-12-31,1900.0,5228,1724,0.22018348623853212,89.8,109,0.07692307692307693,13,0
18784,2025-12-31,1900.0,6657,1532,0.1282051282051282,88.1,39,0.0,7,0
18784,2025-12-31,1900.0,6342,2223,0.12121212121212122,84.5,66,0.10526315789473684,19,0
18784,2025-12-31,1900.0,5325,2446,0.15328467153284672,87.60000000000001,137,0.25,4,0
18780,2025-12-31,1960.0,7428,615,0.18181818181818182,73.62,11,0.11188118811881188,1010,1
18780,2025-12-31,1960.0,6514,27,0.3333333333333333,81.5,45,0.061850311850311854,1924,0
18780,2025-12-31,1960.0,6355,1401,0.5588235294117647,79.08,34,0.23702830188679244,848,0
18780,2025-12-31,1960.0,5906,28,0.16981132075471697,85.97999999999999,106,0.14170908116796144,3733,0
18780,2025-12-31,1960.0,6261,860,0.1724137931034483,84.17500000000001,58,0.15865168539325844,2225,0
18780,2025-12-31,1960.0,6783,110,0.6388888888888888,79.56,36,0.16399560922063666,4555,0
18780,2025-12-31,1960.0,7253,2036,0.11764705882352941,75.82000000000001,17,0.05263157894736842,38,0
18781,2025-12-31,1800.0,6927,110,0.06666666666666667,85.7,30,0.16399560922063666,4555,1
18781,2025-12-31,1800.0,4968,898,0.1557377049180328,87.275,122,0.09906759906759907,858,0
18781,2025-12-31,1800.0,5700,1064,0.06451612903225806,86.28,124,0.09814323607427056,754,0
18781,2025-12-31,1800.0,6343,1023,0.07936507936507936,83.78,63,0.07246376811594203,69,0
18781,2025-12-31,1800.0,6999,1854,0.0425531914893617,88.65,47,0.03769140164899882,849,0
18781,2025-12-31,1800.0,6674,2125,0.027777777777777776,85.02000000000001,36,0.0223463687150838,179,0
18781,2025-12-31,1800.0,7194,33,0.0,84.44,16,0.10414694186707063,5281,0
18777,2025-12-31,1800.0,7188,451,0.26666666666666666,86.25,15,0.0855614973262032,187,1
18777,2025-12-31,1800.0,6918,1509,0.26666666666666666,84.43333333333334,15,0.15709969788519637,662,0
18777,2025-12-31,1800.0,7054,1401,0.26666666666666666,81.15,15,0.23702830188679244,848,0
18777,2025-12-31,1800.0,7190,33,0.09090909090909091,84.325,11,0.10414694186707063,5281,0
18777,2025-12-31,1800.0,7330,2271,0.13636363636363635,79.1,22,0.208955223880597,201,0
18777,2025-12-31,1800.0,7370,138,0.047619047619047616,79.16,21,0.1286654697785757,5013,0
18777,2025-12-31,1800.0,6057,175,0.14285714285714285,86.17999999999999,28,0.08516886930983847,681,0
18777,2025-12-31,1800.0,7106,1076,0.0,82.38,18,0.11307420494699646,566,0
18777,2025-12-31,1800.0,6966,2125,0.03571428571428571,83.55000000000001,28,0.0223463687150838,179,0
18777,2025-12-31,1800.0,7191,32,0.13333333333333333,86.32000000000001,15,0.0641727493917275,3288,0
18777,2025-12-31,1800.0,7079,23,0.1111111111111111,94.8,18,0.08223240765705042,3709,0
18777,2025-12-31,1800.0,7187,110,0.1,81.3,20,0.16399560922063666,4555,0
18778,2025-12-31,1800.0,7185,110,0.5833333333333334,80.86666666666666,12,0.16399560922063666,4555,1
18778,2025-12-31,1800.0,6987,719,0.14285714285714285,79.675,28,0.15789473684210525,836,0
18778,2025-12-31,1800.0,7255,1509,0.47058823529411764,77.76,17,0.15709969788519637,662,0
18778,2025-12-31,1800.0,6702,2332,0.19444444444444445,84.375,36,0.1724137931034483,29,0
18778,2025-12-31,1800.0,7314,1401,0.4,79.96666666666667,5,0.23702830188679244,848,0
18778,2025-12-31,1800.0,7034,32,0.08333333333333333,90.17500000000001,36,0.0641727493917275,3288,0
18778,2025-12-31,1800.0,6936,1492,0.14285714285714285,84.5,28,0.09567901234567901,648,0
18778,2025-12-31,1800.0,7396,1076,0.0,77.8,16,0.11307420494699646,566,0
18778,2025-12-31,1800.0,6727,635,0.1,87.10000000000001,50,0.20234113712374582,2990,0
18783,2025-12-31,2500.0,6358,1064,0.06451612903225806,85.52000000000001,62,0.09814323607427056,754,1
18783,2025-12-31,2500.0,5725,1076,0.2978723404255319,83.025,94,0.11307420494699646,566,0
18783,2025-12-31,2500.0,7094,138,0.17857142857142858,84.5,28,0.1286654697785757,5013,0
18783,2025-12-31,2500.0,6995,148,0.0,86.53333333333335,42,0.12939643942683457,2303,0
18783,2025-12-31,2500.0,6782,32,0.038461538461538464,85.2,52,0.0641727493917275,3288,0
18783,2025-12-31,2500.0,5925,2271,0.09375,84.06,96,0.208955223880597,201,0
18783,2025-12-31,2500.0,6307,451,0.07462686567164178,87.3,67,0.0855614973262032,187,0
18783,2025-12-31,2500.0,6121,1854,0.10465116279069768,84.88,86,0.03769140164899882,849,0
18773,2025-12-20,1900.0,6121,138,0.09411764705882353,84.88,85,0.12842021170361495,5007,0
18771,2025-12-20,1800.0,7392,138,0.05,83.76962409977165,0,0.12842021170361495,5007,0
18771,2025-12-20,1800.0,7419,28,1.0,97.9,1,0.14178504422406862,3731,0
18772,2025-12-20,1800.0,7477,1401,0.05,83.76962409977165,0,0.2334123222748815,844,0
18763,2025-12-20,1800.0,7415,1401,0.2,83.32000000000001,5,0.2334123222748815,844,1
18763,2025-12-20,1800.0,7429,39,0.0,83.26,6,0.16861561674839684,2651,0
18763,2025-12-20,1800.0,7267,138,0.25,85.2,4,0.12842021170361495,5007,0
18763,2025-12-20,1800.0,7262,69,0.5,86.9,2,0.07308970099667775,1806,0
18763,2025-12-20,1800.0,7422,33,0.4,90.06666666666666,5,0.10424564063684609,5276,0
18763,2025-12-20,1800.0,7400,23,0.0,88.9,1,0.08232118758434548,3705,0
18763,2025-12-20,1800.0,7461,1509,0.0,86.10000000000001,4,0.15781487101669195,659,0
18763,2025-12-20,1800.0,7261,5,0.0,84.06666666666666,4,0.21979166666666666,6720,0
18768,2025-12-20,1900.0,7188,451,0.21428571428571427,86.25,14,0.08064516129032258,186,1
18768,2025-12-20,1900.0,5925,2271,0.09473684210526316,84.06,95,0.21105527638190955,199,0
18768,2025-12-20,1900.0,5721,2237,0.0625,83.05,96,0.23741007194244604,139,0
18768,2025-12-20,1900.0,6153,2100,0.16393442622950818,82.7,61,0.1320754716981132,265,0
18768,2025-12-20,1900.0,7199,1380,0.0,87.58,20,0.115,200,0
18768,2025-12-20,1900.0,6919,2024,0.10344827586206896,81.47999999999999,29,0.008264462809917356,121,0
18768,2025-12-20,1900.0,6312,1758,0.058823529411764705,84.22,34,0.13846153846153847,130,0
18768,2025-12-20,1900.0,6692,100,0.10810810810810811,86.32000000000001,37,0.0594059405940594,101,0
18764,2025-12-20,1800.0,7142,1401,1.0,81.9,1,0.2334123222748815,844,1
18764,2025-12-20,1800.0,7371,91,0.4,82.62,5,0.09496284062758051,2422,0
18764,2025-12-20,1800.0,7345,860,0.0,82.0,10,0.1584871679423683,2221,0
18764,2025-12-20,1800.0,7064,23,0.0,87.66,14,0.08232118758434548,3705,0
18764,2025-12-20,1800.0,7242,2237,0.0,82.05,11,0.23741007194244604,139,0
18764,2025-12-20,1800.0,7194,33,0.0,84.44,15,0.10424564063684609,5276,0
18764,2025-12-20,1800.0,7241,635,0.0,84.2,7,0.20247657295850066,2988,0
18764,2025-12-20,1800.0,7338,138,0.4,81.46000000000001,5,0.12842021170361495,5007,0
18764,2025-12-20,1800.0,7192,32,0.23076923076923078,89.9,13,0.06394640682095006,3284,0
18764,2025-12-20,1800.0,7125,39,0.0,83.525,14,0.16861561674839684,2651,0
18769,2025-12-20,1800.0,6657,2139,0.10526315789473684,88.1,38,0.058823529411764705,204,1
18769,2025-12-20,1800.0,6703,28,0.11627906976744186,85.25,43,0.14178504422406862,3731,0
18769,2025-12-20,1800.0,6330,860,0.06779661016949153,84.86,59,0.1584871679423683,2221,0
18769,2025-12-20,1800.0,6507,110,0.08,87.44999999999999,50,0.16406764770481003,4553,0
18769,2025-12-20,1800.0,6690,1064,0.075,87.43333333333332,40,0.09840425531914894,752,0
18769,2025-12-20,1800.0,5625,33,0.10526315789473684,91.46666666666665,114,0.10424564063684609,5276,0
18769,2025-12-20,1800.0,7370,138,0.05,79.16,20,0.12842021170361495,5007,0
18769,2025-12-20,1800.0,6782,32,0.0392156862745098,85.2,51,0.06394640682095006,3284,0
18769,2025-12-20,1800.0,6546,69,0.1111111111111111,82.25,45,0.07308970099667775,1806,0
18769,2025-12-20,1800.0,6962,1076,0.0967741935483871,87.66,31,0.11367673179396093,563,0
18765,2025-12-20,1980.0,7054,1401,0.21428571428571427,81.15,14,0.2334123222748815,844,1
18765,2025-12-20,1980.0,7106,1076,0.0,82.38,17,0.11367673179396093,563,0
18765,2025-12-20,1980.0,7190,33,0.1,84.325,10,0.10424564063684609,5276,0
18765,2025-12-20,1980.0,7085,1509,0.10526315789473684,82.48,19,0.15781487101669195,659,0
18765,2025-12-20,1980.0,7079,23,0.11764705882352941,94.8,17,0.08232118758434548,3705,0
18765,2025-12-20,1980.0,7475,2527,0.0,78.97999999999999,10,0.0,20,0
18765,2025-12-20,1980.0,6706,2403,0.13333333333333333,86.2,30,0.10638297872340426,94,0
18765,2025-12-20,1980.0,7116,175,0.1,85.375,10,0.08541973490427099,679,0
18767,2025-12-20,1980.0,7191,32,0.07142857142857142,86.32000000000001,14,0.06394640682095006,3284,1
18767,2025-12-20,1980.0,6999,1854,0.043478260869565216,88.65,46,0.03773584905660377,848,0
18767,2025-12-20,1980.0,7094,138,0.18518518518518517,84.5,27,0.12842021170361495,5007,0
18767,2025-12-20,1980.0,5695,898,0.1111111111111111,83.32,90,0.09918319719953325,857,0
18767,2025-12-20,1980.0,5700,2539,0.06504065040650407,86.28,123,0.25,4,0
18767,2025-12-20,1980.0,6927,1064,0.06896551724137931,85.7,29,0.09840425531914894,752,0
18767,2025-12-20,1980.0,7086,2024,0.07142857142857142,86.3,28,0.008264462809917356,121,0
18767,2025-12-20,1980.0,6982,841,0.13636363636363635,86.1,22,0.125,56,0
18766,2025-12-20,2560.0,6929,148,0.13793103448275862,80.16,29,0.12901824500434406,2302,1
18766,2025-12-20,2560.0,6704,23,0.0425531914893617,82.72,47,0.08232118758434548,3705,0
18766,2025-12-20,2560.0,6727,635,0.10204081632653061,87.10000000000001,49,0.20247657295850066,2988,0
18766,2025-12-20,2560.0,7171,110,0.06451612903225806,76.92,31,0.16406764770481003,4553,0
18766,2025-12-20,2560.0,7001,1509,0.21428571428571427,82.82000000000001,28,0.15781487101669195,659,0
18766,2025-12-20,2560.0,6261,860,0.17543859649122806,84.17500000000001,57,0.1584871679423683,2221,0
18766,2025-12-20,2560.0,6898,32,0.20930232558139536,83.7,43,0.06394640682095006,3284,0
18766,2025-12-20,2560.0,7394,1076,0.05555555555555555,77.075,18,0.11367673179396093,563,0
18766,2025-12-20,2560.0,6328,175,0.05813953488372093,84.875,86,0.08541973490427099,679,0
18770,2025-12-20,1900.0,6360,860,0.07692307692307693,84.36,52,0.1584871679423683,2221,1
18770,2025-12-20,1900.0,6983,2271,0.16666666666666666,82.76,24,0.21105527638190955,199,0
18770,2025-12-20,1900.0,6018,620,0.13043478260869565,84.1,69,0.1342281879194631,149,0
18770,2025-12-20,1900.0,6342,69,0.12307692307692308,84.5,65,0.07308970099667775,1806,0
18770,2025-12-20,1900.0,7193,33,0.09090909090909091,83.78,22,0.10424564063684609,5276,0
18753,2025-12-13,1800.0,7419,28,0.05,83.76962409977165,0,0.14166890260262946,3727,0
18754,2025-12-13,1800.0,7142,1401,0.05,83.76962409977165,0,0.2327790973871734,842,0
18754,2025-12-13,1800.0,7101,5,0.0,83.76962409977165,1,0.21974095578383207,6717,0
18755,2025-12-13,1800.0,7192,33,0.16666666666666666,89.9,12,0.10411530438080789,5273,1
18755,2025-12-13,1800.0,7414,1318,0.125,83.0,8,0.17391304347826086,115,0
18755,2025-12-13,1800.0,7345,860,0.0,82.0,9,0.1587015329125338,2218,0
18755,2025-12-13,1800.0,7064,23,0.0,87.66,13,0.0823878984332793,3702,0
18755,2025-12-13,1800.0,7325,2125,0.0,85.05,9,0.022727272727272728,176,0
18755,2025-12-13,1800.0,7368,138,0.25,85.725,4,0.12847152847152848,5005,0
18755,2025-12-13,1800.0,7201,1854,0.15384615384615385,87.225,13,0.0378698224852071,845,0
18762,2025-12-13,1800.0,7185,5,0.5454545454545454,80.86666666666666,11,0.21974095578383207,6717,1
18762,2025-12-13,1800.0,7127,255,0.375,80.12,16,0.3747725894481504,1649,0
18762,2025-12-13,1800.0,6700,1509,0.20833333333333334,80.47999999999999,24,0.1580547112462006,658,0
18762,2025-12-13,1800.0,7034,32,0.08571428571428572,90.17500000000001,35,0.06400487656202378,3281,0
18762,2025-12-13,1800.0,6442,1076,0.06557377049180328,87.775,61,0.1140819964349376,561,0
18762,2025-12-13,1800.0,6706,2403,0.13793103448275862,86.2,29,0.09782608695652174,92,0
18760,2025-12-13,1900.0,5564,841,0.28125,86.96666666666665,96,0.11320754716981132,53,1
18760,2025-12-13,1900.0,6307,451,0.07575757575757576,87.3,66,0.08152173913043478,184,0
18760,2025-12-13,1900.0,5700,2571,0.06557377049180328,86.28,122,0.05,0,0
18760,2025-12-13,1900.0,5721,2237,0.06315789473684211,83.05,95,0.2391304347826087,138,0
18760,2025-12-13,1900.0,5907,2144,0.07142857142857142,89.9,98,0.036585365853658534,82,0
18760,2025-12-13,1900.0,5904,1638,0.09090909090909091,84.8,99,0.04081632653061224,98,0
18760,2025-12-13,1900.0,6692,1758,0.1111111111111111,86.32000000000001,36,0.13953488372093023,129,0
18756,2025-12-13,1800.0,7330,2271,0.09523809523809523,79.1,21,0.20918367346938777,196,1
18756,2025-12-13,1800.0,7403,5,0.5,78.35,6,0.21974095578383207,6717,0
18756,2025-12-13,1800.0,7079,23,0.125,94.8,16,0.0823878984332793,3702,0
18756,2025-12-13,1800.0,7349,1492,0.2857142857142857,82.66,7,0.09612403100775194,645,0
18756,2025-12-13,1800.0,7190,33,0.1111111111111111,84.325,9,0.10411530438080789,5273,0
18756,2025-12-13,1800.0,7189,32,0.05,86.7,20,0.06400487656202378,3281,0
18756,2025-12-13,1800.0,7480,28,0.0,78.24,5,0.14166890260262946,3727,0
18756,2025-12-13,1800.0,7358,1401,0.3333333333333333,79.73333333333333,6,0.2327790973871734,842,0
18756,2025-12-13,1800.0,7054,1791,0.23076923076923078,81.15,13,0.16580310880829016,193,0
18759,2025-12-13,1900.0,7110,1791,0.05555555555555555,84.16,18,0.16580310880829016,193,1
18759,2025-12-13,1900.0,5925,1064,0.09574468085106383,84.06,94,0.09866666666666667,750,0
18759,2025-12-13,1900.0,7191,32,0.07692307692307693,86.32000000000001,13,0.06400487656202378,3281,0
18759,2025-12-13,1900.0,5247,898,0.1282051282051282,83.08,117,0.09824561403508772,855,0
18759,2025-12-13,1900.0,7199,1854,0.0,87.58,19,0.0378698224852071,845,0
18759,2025-12-13,1900.0,6966,2125,0.037037037037037035,83.55000000000001,27,0.022727272727272728,176,0
18759,2025-12-13,1900.0,7010,841,0.125,83.525,16,0.11320754716981132,53,0
18759,2025-12-13,1900.0,6262,39,0.0684931506849315,86.33333333333333,73,0.16874292185730463,2649,0
18757,2025-12-13,1960.0,7428,719,0.1,73.62,10,0.1568862275449102,835,1
18757,2025-12-13,1960.0,7375,1492,0.0,76.72,19,0.09612403100775194,645,0
18757,2025-12-13,1960.0,6261,860,0.17857142857142858,84.17500000000001,56,0.1587015329125338,2218,0
18757,2025-12-13,1960.0,7253,2036,0.125,75.82000000000001,16,0.05405405405405406,37,0
18757,2025-12-13,1960.0,5906,28,0.17142857142857143,85.97999999999999,105,0.14166890260262946,3727,0
18757,2025-12-13,1960.0,7471,2271,0.0,77.24,9,0.20918367346938777,196,0
18757,2025-12-13,1960.0,5325,39,0.15441176470588236,87.60000000000001,136,0.16874292185730463,2649,0
18758,2025-12-13,1800.0,6770,898,0.3103448275862069,81.9,29,0.09824561403508772,855,1
18758,2025-12-13,1800.0,6674,2125,0.02857142857142857,85.02000000000001,35,0.022727272727272728,176,0
18758,2025-12-13,1800.0,7194,33,0.0,84.44,14,0.10411530438080789,5273,0
18758,2025-12-13,1800.0,6927,1064,0.07142857142857142,85.7,28,0.09866666666666667,750,0
18758,2025-12-13,1800.0,6999,1854,0.044444444444444446,88.65,45,0.0378698224852071,845,0
18758,2025-12-13,1800.0,6378,1492,0.08695652173913043,84.33333333333333,46,0.09612403100775194,645,0
18761,2025-12-13,1960.0,6472,2403,0.12244897959183673,84.97999999999999,49,0.09782608695652174,92,1
18761,2025-12-13,1960.0,6899,1076,0.3333333333333333,82.67999999999999,30,0.1140819964349376,561,0
18761,2025-12-13,1960.0,6066,860,0.14925373134328357,83.97999999999999,67,0.1587015329125338,2218,0
18761,2025-12-13,1960.0,6704,23,0.043478260869565216,82.72,46,0.0823878984332793,3702,0
18761,2025-12-13,1960.0,6861,451,0.13157894736842105,82.425,38,0.08152173913043478,184,0
18761,2025-12-13,1960.0,6983,2271,0.17391304347826086,82.76,23,0.20918367346938777,196,0
18761,2025-12-13,1960.0,7329,2527,0.1,82.05,20,0.0,19,0
18761,2025-12-13,1960.0,6934,138,0.25925925925925924,84.5,27,0.12847152847152848,5005,0
18761,2025-12-13,1960.0,6310,615,0.3076923076923077,83.5,39,0.11199207135777998,1009,0
18761,2025-12-13,1960.0,5905,28,0.16831683168316833,83.67999999999999,101,0.14166890260262946,3727,0
18761,2025-12-13,1960.0,6617,841,0.21568627450980393,82.775,51,0.11320754716981132,53,0
18742,2025-12-06,1800.0,7385,5,0.05,83.76962409977165,0,0.219690199582961,6714,0
18742,2025-12-06,1800.0,7400,23,0.05,83.76962409977165,0,0.08247701460248782,3698,0
18742,2025-12-06,1800.0,7430,33,0.4,92.35,5,0.10419434427785158,5269,0
18748,2025-12-06,1900.0,6305,2260,0.15,84.33333333333333,60,0.2727272727272727,55,1
18748,2025-12-06,1900.0,6435,2223,0.09433962264150944,82.3,53,0.1111111111111111,18,0
18748,2025-12-06,1900.0,7081,758,0.2,85.5,25,0.05813953488372093,258,0
18748,2025-12-06,1900.0,6995,449,0.0,86.53333333333335,41,0.1872852233676976,582,0
18748,2025-12-06,1900.0,6703,1563,0.11904761904761904,85.25,42,0.08791208791208792,273,0
18748,2025-12-06,1900.0,6360,1867,0.0784313725490196,84.36,51,0.10434782608695652,115,0
18746,2025-12-06,1800.0,6507,110,0.061224489795918366,87.44999999999999,49,0.16377225763904155,4549,1
18746,2025-12-06,1800.0,6919,2024,0.10714285714285714,81.47999999999999,28,0.008403361344537815,119,0
18746,2025-12-06,1800.0,4968,898,0.15702479338842976,87.275,121,0.0984759671746776,853,0
18746,2025-12-06,1800.0,7191,32,0.08333333333333333,86.32000000000001,12,0.06379731379731379,3276,0
18746,2025-12-06,1800.0,7110,860,0.058823529411764705,84.16,17,0.15898825654923215,2214,0
18746,2025-12-06,1800.0,5700,1064,0.06611570247933884,86.28,121,0.09893048128342247,748,0
18746,2025-12-06,1800.0,5990,2277,0.046875,82.85,64,0.06976744186046512,86,0
18746,2025-12-06,1800.0,5695,1023,0.11235955056179775,83.32,89,0.07352941176470588,68,0
18746,2025-12-06,1800.0,6999,1854,0.045454545454545456,88.65,44,0.03795966785290629,843,0
18750,2025-12-06,1900.0,6943,255,0.3333333333333333,85.0,27,0.3743932038834951,1648,1
18750,2025-12-06,1900.0,6965,39,0.2916666666666667,82.18,24,0.16887041934265207,2647,0
18750,2025-12-06,1900.0,6929,148,0.14285714285714285,80.16,28,0.12875163114397564,2299,0
18750,2025-12-06,1900.0,7186,898,0.2,81.32000000000001,15,0.0984759671746776,853,0
18750,2025-12-06,1900.0,7363,841,0.0,76.275,11,0.11764705882352941,51,0
18750,2025-12-06,1900.0,7394,1076,0.058823529411764705,77.075,17,0.11449016100178891,559,0
18750,2025-12-06,1900.0,7396,110,0.0,77.8,15,0.16377225763904155,4549,0
18750,2025-12-06,1900.0,6310,719,0.3157894736842105,83.5,38,0.15707434052757793,834,0
18745,2025-12-06,1800.0,6945,175,0.3333333333333333,83.13333333333333,6,0.08419497784342689,677,1
18745,2025-12-06,1800.0,7125,1318,0.0,83.525,13,0.17699115044247787,113,0
18745,2025-12-06,1800.0,7192,32,0.18181818181818182,89.9,11,0.06379731379731379,3276,0
18745,2025-12-06,1800.0,7345,860,0.0,82.0,8,0.15898825654923215,2214,0
18745,2025-12-06,1800.0,7325,2421,0.0,85.05,8,0.0,1,0
18745,2025-12-06,1800.0,7242,148,0.0,82.05,10,0.12875163114397564,2299,0
18745,2025-12-06,1800.0,7194,33,0.0,84.44,13,0.10419434427785158,5269,0
18745,2025-12-06,1800.0,7064,23,0.0,87.66,12,0.08247701460248782,3698,0
18745,2025-12-06,1800.0,7201,2024,0.16666666666666666,87.225,12,0.008403361344537815,119,0
18745,2025-12-06,1800.0,7098,138,0.1,84.325,10,0.12854858056777288,5002,0
18745,2025-12-06,1800.0,7407,1854,0.6666666666666666,88.8,3,0.03795966785290629,843,0
18752,2025-12-06,1900.0,7065,148,0.3,78.76666666666667,10,0.12875163114397564,2299,1
18752,2025-12-06,1900.0,7124,69,0.08,83.0,25,0.07321131447587355,1803,0
18752,2025-12-06,1900.0,7187,5,0.10526315789473684,81.3,19,0.219690199582961,6714,0
18752,2025-12-06,1900.0,7085,1509,0.1111111111111111,82.48,18,0.15701219512195122,656,0
18752,2025-12-06,1900.0,7168,2100,0.058823529411764705,85.3,17,0.13257575757575757,264,0
18752,2025-12-06,1900.0,7193,32,0.09523809523809523,83.78,21,0.06379731379731379,3276,0
18752,2025-12-06,1900.0,7475,2271,0.0,78.97999999999999,9,0.211340206185567,194,0
18752,2025-12-06,1900.0,7329,2527,0.10526315789473684,82.05,19,0.0,18,0
18752,2025-12-06,1900.0,6706,2403,0.14285714285714285,86.2,28,0.1,90,0
18747,2025-12-06,1900.0,6878,110,0.21875,87.06666666666666,32,0.16377225763904155,4549,1
18747,2025-12-06,1900.0,6782,32,0.04,85.2,50,0.06379731379731379,3276,0
18747,2025-12-06,1900.0,6057,175,0.14814814814814814,86.17999999999999,27,0.08419497784342689,677,0
18747,2025-12-06,1900.0,6546,69,0.11363636363636363,82.25,44,0.07321131447587355,1803,0
18747,2025-12-06,1900.0,5907,2144,0.07216494845360824,89.9,97,0.037037037037037035,81,0
18747,2025-12-06,1900.0,6877,23,0.10204081632653061,82.36,49,0.08247701460248782,3698,0
18747,2025-12-06,1900.0,5625,33,0.10619469026548672,91.46666666666665,113,0.10419434427785158,5269,0
18747,2025-12-06,1900.0,6312,1758,0.06060606060606061,84.22,33,0.140625,128,0
18744,2025-12-06,1960.0,7355,1509,0.25,82.3,4,0.15701219512195122,656,1
18744,2025-12-06,1960.0,7429,1318,0.0,83.26,5,0.17699115044247787,113,0
18744,2025-12-06,1960.0,7353,2271,0.0,88.425,4,0.211340206185567,194,0
18744,2025-12-06,1960.0,7267,138,0.3333333333333333,85.03333333333335,3,0.12854858056777288,5002,0
18744,2025-12-06,1960.0,7262,69,1.0,85.8,1,0.07321131447587355,1803,0
18744,2025-12-06,1960.0,7261,5,0.0,84.06666666666666,3,0.219690199582961,6714,0
18749,2025-12-06,1800.0,5325,2332,0.14814814814814814,87.60000000000001,135,0.14285714285714285,28,1
18749,2025-12-06,1800.0,7136,110,0.12,81.925,25,0.16377225763904155,4549,0
18749,2025-12-06,1800.0,6617,841,0.22,82.775,50,0.11764705882352941,51,0
18749,2025-12-06,1800.0,6472,2403,0.125,84.97999999999999,48,0.1,90,0
18749,2025-12-06,1800.0,6018,620,0.1323529411764706,84.1,68,0.13513513513513514,148,0
18749,2025-12-06,1800.0,5894,860,0.18421052631578946,83.275,76,0.15898825654923215,2214,0
