period,group,statistic,home_value,away_value,home_total,away_total,home_display,away_display,compare_code,key
ALL,Match overview,Ball possession,61.0,39.0,,,61%,39%,1,ballPossession
ALL,Match overview,Expected goals,2.91,2.09,,,2.91,2.09,1,expectedGoals
ALL,Match overview,Big chances,5.0,3.0,,,5,3,1,bigChanceCreated
ALL,Match overview,Total shots,21.0,12.0,,,21,12,1,totalShotsOnGoal
ALL,Match overview,Goalkeeper saves,3.0,6.0,,,3,6,2,goalkeeperSaves
ALL,Match overview,Corner kicks,5.0,2.0,,,5,2,1,cornerKicks
ALL,Match overview,Fouls,6.0,13.0,,,6,13,2,fouls
ALL,Match overview,Passes,484.0,310.0,,,484,310,1,passes
ALL,Match overview,Tackles,22.0,22.0,,,22,22,3,totalTackle
ALL,Match overview,Free kicks,12.0,6.0,,,12,6,1,freeKicks
ALL,Match overview,Yellow cards,1.0,2.0,,,1,2,2,yellowCards
ALL,Shots,Total shots,21.0,12.0,,,21,12,1,totalShotsOnGoal
ALL,Shots,Shots on target,7.0,5.0,,,7,5,1,shotsOnGoal
ALL,Shots,Hit woodwork,3.0,0.0,,,3,0,1,hitWoodwork
ALL,Shots,Shots off target,11.0,5.0,,,11,5,1,shotsOffGoal
ALL,Shots,Blocked shots,3.0,2.0,,,3,2,1,blockedScoringAttempt
ALL,Shots,Shots inside box,16.0,10.0,,,16,10,1,totalShotsInsideBox
ALL,Shots,Shots outside box,5.0,2.0,,,5,2,1,totalShotsOutsideBox
ALL,Attack,Big chances scored,1.0,1.0,,,1,1,3,bigChanceScored
ALL,Attack,Big chances missed,4.0,2.0,,,4,2,1,bigChanceMissed
ALL,Attack,Through balls,2.0,1.0,,,2,1,1,accurateThroughBall
ALL,Attack,Fouled in final third,2.0,1.0,,,2,1,1,fouledFinalThird
ALL,Attack,Offsides,1.0,1.0,,,1,1,3,offsides
ALL,Passes,Accurate passes,402.0,224.0,,,402,224,1,accuratePasses
ALL,Passes,Throw-ins,18.0,20.0,,,18,20,2,throwIns
ALL,Passes,Final third entries,53.0,56.0,,,53,56,2,finalThirdEntries
