name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId
Thomas Partey,,,thomas-partey,T. Partey,M,16,46092,M,316148,"{'nameTranslation': {'ar': 'توماس بارتي', 'hi': 'थॉमस पार्टी', 'bn': 'টমাস পার্টি'}, 'shortNameTranslation': {'ar': 'ت. بارتي', 'hi': 'टी. पार्टी', 'bn': 'টি. পার্টি'}}",False,save,assisted,right-foot,62,3694,994,,18.1,71.4,0,50.0,26.6,TPartey5
Eberechi Eze,,,eberechi-eze,E. Eze,F,10,55112,M,864921,"{'nameTranslation': {'ar': 'إيبيريشي إيز', 'hi': 'एबेरची ईज़े', 'bn': 'ইবেরেচি এজ'}, 'shortNameTranslation': {'ar': 'إ. إيز', 'hi': 'ई. ईज़े', 'bn': 'ই. এজ'}}",True,miss,free-kick,right-foot,58,3426,726,,23.1,51.9,0,44.7,59.7,eze
Jordan Ayew,,,jordan-ayew,J. Ayew,F,9,14311,M,103045,"{'nameTranslation': {'ar': 'جوردان أيو', 'hi': 'जॉर्डन अय्यू', 'bn': 'জর্ডান আইউ'}, 'shortNameTranslation': {'ar': 'ج. أيو', 'hi': 'जे. अय्यू', 'bn': 'জে. আইউ'}}",True,miss,assisted,right-foot,55,3281,581,,5.3,74.0,0,43.9,19.4,jordanayew9
Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,81763,M,547410,"{'nameTranslation': {'ar': 'مارتن أوديغارد', 'hi': 'मार्टिन ओडेगार्ड', 'bn': 'মার্টিন ওডেগার্ড'}, 'shortNameTranslation': {'ar': 'م. أوديغارد', 'hi': 'एम. ओडेगार्ड', 'bn': 'এম. ওডেগার্ড'}}",False,goal,penalty,left-foot,54,3182,482,penalty,11.5,50.0,0,53.8,1.9,Ødegaard
Eberechi Eze,,,eberechi-eze,E. Eze,F,10,55112,M,864921,"{'nameTranslation': {'ar': 'إيبيريشي إيز', 'hi': 'एबेरची ईज़े', 'bn': 'ইবেরেচি এজ'}, 'shortNameTranslation': {'ar': 'إ. إيز', 'hi': 'ई. ईज़े', 'bn': 'ই. এজ'}}",True,block,fast-break,left-foot,45,2759,59,,11.7,38.8,0,52.7,19.0,eze
Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,71135,M,922573,"{'nameTranslation': {'ar': 'غابرييل مارتينيلي', 'hi': 'गेब्रियल मार्टिनेली', 'bn': 'গ্যাব্রিয়েল মার্টিনেলি'}, 'shortNameTranslation': {'ar': 'غ. مارتينيلي', 'hi': 'जी. मार्टिनेली', 'bn': 'জি. মার্টিনেলি'}}",False,miss,assisted,right-foot,43,2541,2541,,14.6,36.5,0,34.5,27.8,GabiMartinelli
Martin Ødegaard,,,martin-odegaard,M. Ødegaard,M,8,81763,M,547410,"{'nameTranslation': {'ar': 'مارتن أوديغارد', 'hi': 'मार्टिन ओडेगार्ड', 'bn': 'মার্টিন ওডেগার্ড'}, 'shortNameTranslation': {'ar': 'م. أوديغارد', 'hi': 'एम. ओडेगार्ड', 'bn': 'এম. ওডেগার্ড'}}",False,save,regular,left-foot,42,2476,2476,,19.4,72.6,0,49.9,35.4,Ødegaard
Bukayo Saka,,,bukayo-saka,B. Saka,F,7,187094,M,934235,"{'nameTranslation': {'ar': 'بوكايو ساكا', 'hi': 'बुकायो साका', 'bn': 'বুকায়ো সাকা'}, 'shortNameTranslation': {'ar': 'ب. ساكا', 'hi': 'बी. साका', 'bn': 'বি. সাকা'}}",False,miss,assisted,left-foot,40,2397,2397,,12.4,60.4,0,63.9,45.8,BSaka7
Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,6808,M,858194,"{'nameTranslation': {'ar': 'إدوارد نكيتياه', 'hi': 'एडवर्ड नेकेटिया', 'bn': 'এডওয়ার্ড এনকেটিয়া'}, 'shortNameTranslation': {'ar': 'إ. نكيتياه', 'hi': 'ई. नेकेटिया', 'bn': 'ই. এনকেটিয়া'}}",False,miss,assisted,right-foot,36,2116,2116,,4.7,58.4,0,51.6,56.9,EN9
Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,6808,M,858194,"{'nameTranslation': {'ar': 'إدوارد نكيتياه', 'hi': 'एडवर्ड नेकेटिया', 'bn': 'এডওয়ার্ড এনকেটিয়া'}, 'shortNameTranslation': {'ar': 'إ. نكيتياه', 'hi': 'ई. नेकेटिया', 'bn': 'ই. এনকেটিয়া'}}",False,post,assisted,left-foot,29,1717,1717,,8.8,62.0,0,55.4,4.4,EN9
Thomas Partey,,,thomas-partey,T. Partey,M,16,46092,M,316148,"{'nameTranslation': {'ar': 'توماس بارتي', 'hi': 'थॉमस पार्टी', 'bn': 'টমাস পার্টি'}, 'shortNameTranslation': {'ar': 'ت. بارتي', 'hi': 'टी. पार्टी', 'bn': 'টি. পার্টি'}}",False,miss,set-piece,head,28,1666,1666,,10.1,43.9,0,62.9,11.1,TPartey5
Cheick Doucouré,,,cheick-doucoure,C. Doucouré,M,28,1459,M,906047,"{'nameTranslation': {'ar': 'شيخ دوكوري', 'hi': 'चेक डौकोरे', 'bn': 'ডউকোরে'}, 'shortNameTranslation': {'ar': 'ش. دوكوري', 'hi': 'सी. डौकोरे', 'bn': 'সি. ডউকোরে'}}",True,miss,regular,right-foot,21,1240,1240,,24.8,65.3,0,61.8,23.6,
Eberechi Eze,,,eberechi-eze,E. Eze,F,10,55112,M,864921,"{'nameTranslation': {'ar': 'إيبيريشي إيز', 'hi': 'एबेरची ईज़े', 'bn': 'ইবেরেচি এজ'}, 'shortNameTranslation': {'ar': 'إ. إيز', 'hi': 'ई. ईज़े', 'bn': 'ই. এজ'}}",True,block,assisted,left-foot,21,1237,1237,,28.0,56.3,0,50.2,19.0,eze
Eberechi Eze,,,eberechi-eze,E. Eze,F,10,55112,M,864921,"{'nameTranslation': {'ar': 'إيبيريشي إيز', 'hi': 'एबेरची ईज़े', 'bn': 'ইবেরেচি এজ'}, 'shortNameTranslation': {'ar': 'إ. إيز', 'hi': 'ई. ईज़े', 'bn': 'ই. এজ'}}",True,save,assisted,right-foot,16,955,955,,27.9,34.9,0,53.0,14.6,eze
Odsonne Édouard,,,odsonne-edouard,O. Édouard,F,19,5777,M,795228,"{'nameTranslation': {'ar': 'أودسون إدوارد', 'hi': 'ओडसन एडुआर्ड', 'bn': 'ওডসন এডওয়ার্ড'}, 'shortNameTranslation': {'ar': 'أ. إدوارد', 'hi': 'ओ. एडुआर्ड', 'bn': 'ও. এডওয়ার্ড'}}",True,block,assisted,right-foot,16,942,942,,9.7,35.5,0,49.7,19.0,
Bukayo Saka,,,bukayo-saka,B. Saka,F,7,187094,M,934235,"{'nameTranslation': {'ar': 'بوكايو ساكا', 'hi': 'बुकायो साका', 'bn': 'বুকায়ো সাকা'}, 'shortNameTranslation': {'ar': 'ب. ساكا', 'hi': 'बी. साका', 'bn': 'বি. সাকা'}}",False,block,assisted,right-foot,14,798,798,,8.5,69.9,0,52.9,19.0,BSaka7
Bukayo Saka,,,bukayo-saka,B. Saka,F,7,187094,M,934235,"{'nameTranslation': {'ar': 'بوكايو ساكا', 'hi': 'बुकायो साका', 'bn': 'বুকায়ো সাকা'}, 'shortNameTranslation': {'ar': 'ب. ساكا', 'hi': 'बी. साका', 'bn': 'বি. সাকা'}}",False,block,regular,right-foot,2,101,101,,13.0,52.4,0,50.4,19.0,BSaka7
Gabriel Martinelli,,,gabriel-martinelli,G. Martinelli,F,11,71135,M,922573,"{'nameTranslation': {'ar': 'غابرييل مارتينيلي', 'hi': 'गेब्रियल मार्टिनेली', 'bn': 'গ্যাব্রিয়েল মার্টিনেলি'}, 'shortNameTranslation': {'ar': 'غ. مارتينيلي', 'hi': 'जी. मार्टिनेली', 'bn': 'জি. মার্টিনেলি'}}",False,block,assisted,right-foot,2,98,98,,12.5,38.9,0,51.4,19.0,GabiMartinelli
