name,firstName,lastName,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId
Ross Barkley,,,ross-barkley,R. Barkley,M,6,2380,M,98435,"{'nameTranslation': {'ar': 'روس باركلي', 'hi': 'रॉस बार्कले', 'bn': 'রস বার্কলে'}, 'shortNameTranslation': {'ar': 'ر. باركلي', 'hi': 'आर. बार्कले', 'bn': 'আর. বার্কলে'}}",False,miss,corner,left-foot,60,3599,899,,28.0,46.6,0,48.7,88.9,
Moussa Diaby,,,diaby-moussa,M. Diaby,M,19,7519,M,855817,"{'nameTranslation': {'ar': 'موسى ديابي', 'hi': 'डायबी, मूसा', 'bn': 'ডায়াবি, মুসা'}, 'shortNameTranslation': {'ar': 'م. ديابي', 'hi': 'एम. डायबी', 'bn': 'এম. ডায়াবি'}}",True,goal,assisted,left-foot,49,2913,213,regular,9.5,50.4,0,54.5,1.3,moussadiaby
Moussa Diaby,,,diaby-moussa,M. Diaby,M,19,7519,M,855817,"{'nameTranslation': {'ar': 'موسى ديابي', 'hi': 'डायबी, मूसा', 'bn': 'ডায়াবি, মুসা'}, 'shortNameTranslation': {'ar': 'م. ديابي', 'hi': 'एम. डायबी', 'bn': 'এম. ডায়াবি'}}",True,block,set-piece,left-foot,44,2597,2597,,21.7,36.8,0,49.0,19.0,moussadiaby
Ezri Konsa,,,ezri-konsa,E. Konsa,D,4,3125,M,827679,"{'nameTranslation': {'ar': 'إزري كونسا', 'hi': 'एज़री कोंसा', 'bn': 'ইজরি কনসা'}, 'shortNameTranslation': {'ar': 'إ. كونسا', 'hi': 'ई. कोंसा', 'bn': 'ই. কনসা'}}",True,block,set-piece,left-foot,44,2592,2592,,8.4,47.9,0,51.4,19.0,
Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,9354,M,864898,"{'nameTranslation': {'ar': 'نيكولو زانيولو', 'hi': 'निकोलो ज़ेनिओलो', 'bn': 'নিকোলো জানিওলো'}, 'shortNameTranslation': {'ar': 'ن. زانيولو', 'hi': 'एन. ज़ेनिओलो', 'bn': 'এন. জানিওলো'}}",True,miss,set-piece,head,44,2592,2592,,7.7,42.6,0,0.8,1.4,nicolozaniolo
Pau Torres,,,pau-torres,P. Torres,D,14,4120,M,864169,"{'nameTranslation': {'ar': 'باو توريس', 'hi': 'पाऊ टोरेस', 'bn': 'পাউ টরেস'}, 'shortNameTranslation': {'ar': 'ب. توريس', 'hi': 'पी. टोरेस', 'bn': 'পি. টরেস'}}",True,block,assisted,left-foot,40,2376,2376,,32.1,44.3,0,51.6,19.0,pauttorres
Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,9354,M,864898,"{'nameTranslation': {'ar': 'نيكولو زانيولو', 'hi': 'निकोलो ज़ेनिओलो', 'bn': 'নিকোলো জানিওলো'}, 'shortNameTranslation': {'ar': 'ن. زانيولو', 'hi': 'एन. ज़ेनिओलो', 'bn': 'এন. জানিওলো'}}",True,block,assisted,left-foot,24,1395,1395,,21.2,50.3,0,49.2,19.0,nicolozaniolo
Pau Torres,,,pau-torres,P. Torres,D,14,4120,M,864169,"{'nameTranslation': {'ar': 'باو توريس', 'hi': 'पाऊ टोरेस', 'bn': 'পাউ টরেস'}, 'shortNameTranslation': {'ar': 'ب. توريس', 'hi': 'पी. टोरेस', 'bn': 'পি. টরেস'}}",True,miss,corner,head,21,1228,1228,,7.7,44.7,0,52.6,80.6,pauttorres
Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,9354,M,864898,"{'nameTranslation': {'ar': 'نيكولو زانيولو', 'hi': 'निकोलो ज़ेनिओलो', 'bn': 'নিকোলো জানিওলো'}, 'shortNameTranslation': {'ar': 'ن. زانيولو', 'hi': 'एन. ज़ेनिओलो', 'bn': 'এন. জানিওলো'}}",True,save,assisted,left-foot,20,1152,1152,,2.6,54.8,0,49.0,15.8,nicolozaniolo
John McGinn,,,john-mcginn,J. McGinn,M,7,3796,M,250223,"{'nameTranslation': {'ar': 'جون ماكجين', 'hi': 'जॉन मैकगिन', 'bn': 'জন ম্যাকগিন'}, 'shortNameTranslation': {'ar': 'ج. ماكجين', 'hi': 'जे. मैकगिन', 'bn': 'জে. ম্যাকগিন'}}",True,goal,set-piece,right-foot,17,999,999,regular,10.0,59.5,0,52.8,2.5,
Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,19613,M,555386,"{'nameTranslation': {'ar': 'أولي واتكينز', 'hi': 'ओली वॉटकिंस', 'bn': 'অলি ওয়াটকিন্স'}, 'shortNameTranslation': {'ar': 'أ. واتكينز', 'hi': 'ओ. वॉटकिंस', 'bn': 'ও. ওয়াটকিন্স'}}",True,save,regular,right-foot,12,660,660,,3.6,48.0,0,51.8,5.1,OllieWatkins
Ollie Watkins,,,ollie-watkins,O. Watkins,F,11,19613,M,555386,"{'nameTranslation': {'ar': 'أولي واتكينز', 'hi': 'ओली वॉटकिंस', 'bn': 'অলি ওয়াটকিন্স'}, 'shortNameTranslation': {'ar': 'أ. واتكينز', 'hi': 'ओ. वॉटकिंस', 'bn': 'ও. ওয়াটকিন্স'}}",True,save,assisted,left-foot,12,660,660,,8.6,47.3,0,51.6,12.7,OllieWatkins
Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,9354,M,864898,"{'nameTranslation': {'ar': 'نيكولو زانيولو', 'hi': 'निकोलो ज़ेनिओलो', 'bn': 'নিকোলো জানিওলো'}, 'shortNameTranslation': {'ar': 'ن. زانيولو', 'hi': 'एन. ज़ेनिओलो', 'bn': 'এন. জানিওলো'}}",True,block,assisted,right-foot,9,509,509,,3.0,41.6,0,52.7,19.0,nicolozaniolo
Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,9354,M,864898,"{'nameTranslation': {'ar': 'نيكولو زانيولو', 'hi': 'निकोलो ज़ेनिओलो', 'bn': 'নিকোলো জানিওলো'}, 'shortNameTranslation': {'ar': 'ن. زانيولو', 'hi': 'एन. ज़ेनिओलो', 'bn': 'এন. জানিওলো'}}",True,miss,assisted,left-foot,4,230,230,,13.4,53.0,0,57.3,27.8,nicolozaniolo
John McGinn,,,john-mcginn,J. McGinn,M,7,3796,M,250223,"{'nameTranslation': {'ar': 'جون ماكجين', 'hi': 'जॉन मैकगिन', 'bn': 'জন ম্যাকগিন'}, 'shortNameTranslation': {'ar': 'ج. ماكجين', 'hi': 'जे. मैकगिन', 'bn': 'জে. ম্যাকগিন'}}",True,miss,assisted,left-foot,2,112,112,,24.2,43.5,0,52.4,88.9,
Nicolò Zaniolo,,,nicolo-zaniolo,N. Zaniolo,F,10,9354,M,864898,"{'nameTranslation': {'ar': 'نيكولو زانيولو', 'hi': 'निकोलो ज़ेनिओलो', 'bn': 'নিকোলো জানিওলো'}, 'shortNameTranslation': {'ar': 'ن. زانيولو', 'hi': 'एन. ज़ेनिओलो', 'bn': 'এন. জানিওলো'}}",True,block,assisted,left-foot,2,103,103,,15.2,29.1,0,52.6,19.0,nicolozaniolo
