name,slug,shortName,position,jerseyNumber,userCount,gender,id,fieldTranslations,isHome,shotType,situation,bodyPart,time,timeSeconds,periodTimeSeconds,goalType,playerX,playerY,goalMouthX,goalMouthY,goalMouthZ,sofascoreId,firstName,lastName
Lewis Dobbin,lewis-dobbin,L. Dobbin,F,17,444,M,998832,"{'nameTranslation': {'ar': 'لويس دوبين', 'hi': 'लुईस डोबिन', 'bn': 'লুইস ডবিন'}, 'shortNameTranslation': {'ar': 'ل. دوبين', 'hi': 'एल. डोबिन', 'bn': 'এল. ডবিন'}}",True,goal,corner,left-foot,90,5475,75,regular,14.7,49.2,0,51.8,6.3,,,
Conor Gallagher,conor-gallagher,C. Gallagher,M,4,15436,M,904970,"{'nameTranslation': {'ar': 'كونور غالاغير', 'hi': 'कोनोर गालाघर', 'bn': 'কনর গ্যালাঘের'}, 'shortNameTranslation': {'ar': 'ك. غالاغر', 'hi': 'सी. गालाघर', 'bn': 'সি. গ্যালাঘের'}}",False,block,corner,right-foot,89,5332,2632,,21.6,32.4,0,47.1,18.1,conorgallagher92,,
Mykhaylo Mudryk,mykhaylo-mudryk,M. Mudryk,M,10,52950,M,958966,"{'nameTranslation': {'ar': 'ميخايلو مودريك', 'hi': 'माइखाइलो मुडरीक', 'bn': 'মিখাইলো মড্রিক'}, 'shortNameTranslation': {'ar': 'م. مودريك', 'hi': 'एम. मुडरीक', 'bn': 'এম. মড্রিক'}}",False,block,assisted,right-foot,80,4793,2093,,17.6,36.6,0,49.7,8.3,MMudryk10,,
Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,86972,M,1085381,"{'nameTranslation': {'ar': 'نيكولاس جاكسون', 'hi': 'निकोलस जैक्सन', 'bn': 'নিকোলাস জ্যাকসন'}, 'shortNameTranslation': {'ar': 'ن. جاكسون', 'hi': 'एन. जैक्सन', 'bn': 'এন. জ্যাকসন'}}",False,block,regular,right-foot,79,4686,1986,,7.7,47.7,0,50.6,5.6,NJackson11,Nicolas Jackson,
Raheem Sterling,raheem-sterling,R. Sterling,F,30,37771,M,138534,"{'nameTranslation': {'ar': 'رحيم ستيرلينغ', 'hi': 'रहीम स्टर्लिंग', 'bn': 'রাহিম স্টার্লিং'}, 'shortNameTranslation': {'ar': 'ر. سترلينغ', 'hi': 'आर. स्टर्लिंग', 'bn': 'আর. স্টার্লিং'}}",False,block,assisted,left-foot,77,4599,1899,,10.9,64.3,0,50.6,19.0,Sterling7,,
Marc Cucurella,marc-cucurella,M. Cucurella,D,3,37004,M,794939,"{'nameTranslation': {'ar': 'مارك كوكوريلا', 'hi': 'मार्क कोकोरेला', 'bn': 'মার্ক কুকুরেলা'}, 'shortNameTranslation': {'ar': 'م. كوكوريلا', 'hi': 'एम. कोकोरेला', 'bn': 'এম. কুকুরেলা'}}",False,save,assisted,left-foot,76,4546,1846,,19.6,72.3,0,49.3,5.1,cucurella3,,
Beto,beto,Beto,F,9,3261,M,987489,"{'nameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}, 'shortNameTranslation': {'ar': 'بيتو', 'hi': 'बेटो', 'bn': 'বেটো'}}",True,save,assisted,head,75,4494,1794,,10.2,52.2,0,53.6,15.2,,,
Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,1300,M,96535,"{'nameTranslation': {'ar': 'عبدالله دوكوري', 'hi': 'अब्दुलाये डौकोरे', 'bn': 'আবদুলায়ে ডকোরে'}, 'shortNameTranslation': {'ar': 'ع. دوكوري', 'hi': 'ए. डौकोरे', 'bn': 'এ. ডকোরে'}}",True,block,assisted,right-foot,75,4465,1765,,9.0,27.9,0,48.2,11.1,,,
Nicolas Jackson,nicolas-jackson,N. Jackson,F,11,86972,M,1085381,"{'nameTranslation': {'ar': 'نيكولاس جاكسون', 'hi': 'निकोलस जैक्सन', 'bn': 'নিকোলাস জ্যাকসন'}, 'shortNameTranslation': {'ar': 'ن. جاكسون', 'hi': 'एन. जैक्सन', 'bn': 'এন. জ্যাকসন'}}",False,miss,fast-break,right-foot,67,4017,1317,,10.5,31.5,0,38.2,31.9,NJackson11,Nicolas Jackson,
Cole Palmer,cole-palmer,C. Palmer,M,10,368423,M,982780,"{'nameTranslation': {'ar': 'كول بالمر', 'hi': 'कोल पाल्मर', 'bn': 'কোল পামার'}, 'shortNameTranslation': {'ar': 'ك. بالمر', 'hi': 'सी. पाल्मर', 'bn': 'সি. পামার'}}",False,miss,assisted,left-foot,66,3923,1223,,21.9,61.2,0,60.5,76.4,ColdPalmer,,
