minute,value
1.0,-3
2.0,5
3.0,22
4.0,52
5.0,52
6.0,15
7.0,11
8.0,-30
9.0,-12
10.0,-9
11.0,-3
12.0,-1
13.0,22
14.0,22
15.0,18
16.0,48
17.0,48
18.0,32
19.0,49
20.0,39
21.0,22
22.0,13
23.0,3
24.0,6
25.0,18
26.0,16
27.0,33
28.0,28
29.0,43
30.0,6
31.0,-4
32.0,-41
33.0,-42
34.0,-28
35.0,-39
36.0,34
37.0,32
38.0,15
39.0,8
40.0,6
41.0,-22
42.0,-7
43.0,-22
44.0,-6
45.0,7
45.5,84
46.0,2
47.0,2
48.0,-5
49.0,-2
50.0,26
51.0,16
52.0,11
53.0,1
54.0,-1
55.0,-12
56.0,-8
57.0,-41
58.0,35
59.0,6
60.0,-31
61.0,-16
62.0,-8
63.0,-7
64.0,-9
65.0,-8
66.0,-10
67.0,-83
68.0,-53
69.0,87
70.0,8
71.0,-6
72.0,-7
73.0,-7
74.0,-52
75.0,-23
76.0,18
77.0,68
78.0,44
79.0,43
80.0,28
81.0,6
82.0,3
83.0,19
84.0,26
85.0,18
86.0,14
87.0,-33
88.0,-36
89.0,-37
90.0,-12
90.5,28
