minute,value
1.0,-6
2.0,-17
3.0,-20
4.0,-33
5.0,-24
6.0,-18
7.0,-14
8.0,-12
9.0,-9
10.0,-47
11.0,-32
12.0,-48
13.0,-48
14.0,-69
15.0,-44
16.0,-29
17.0,-18
18.0,-12
19.0,-14
20.0,-20
21.0,-19
22.0,-18
23.0,-46
24.0,-35
25.0,-27
26.0,-82
27.0,-61
28.0,-69
29.0,-64
30.0,-100
31.0,-67
32.0,-46
33.0,-32
34.0,-24
35.0,-48
36.0,-28
37.0,-24
38.0,-27
39.0,-28
40.0,-22
41.0,-31
42.0,-26
43.0,-21
44.0,-19
45.0,-25
45.5,-60
46.0,-11
47.0,-19
48.0,-19
49.0,-14
50.0,-11
51.0,-8
52.0,-7
53.0,32
54.0,-57
55.0,-47
56.0,-52
57.0,-96
58.0,-100
59.0,-60
60.0,-42
61.0,-19
62.0,-7
63.0,19
64.0,2
65.0,-5
66.0,-38
67.0,-23
68.0,-41
69.0,-25
70.0,-27
71.0,-11
72.0,-26
73.0,-27
74.0,-24
75.0,-35
76.0,-25
77.0,-43
78.0,-48
79.0,-31
80.0,-6
81.0,-22
82.0,-17
83.0,-11
84.0,-20
85.0,-15
86.0,-50
87.0,-26
88.0,-11
89.0,31
90.0,16
90.5,29
